x,y,mux,sel,byte,mask
20,7,CFG_IMUX1,8,42626,8
20,7,CFG_IMUX1,6,42626,4
20,7,CFG_IMUX1,4,42626,2
20,7,CFG_IMUX1,2,42626,1
20,7,CFG_IMUX1,0,42627,128
20,7,CFG_RMUX2,30,42627,64
20,7,CFG_RMUX2,32,42627,32
20,7,CFG_RMUX2,34,42627,16
20,7,CFG_RMUX2,36,42627,8
20,7,CFG_RMUX2,37,42627,4
20,7,CFG_RMUX2,17,42627,2
20,7,CFG_RMUX2,16,42627,1
20,7,CFG_RMUX2,14,42628,128
20,7,CFG_RMUX2,12,42628,64
20,7,CFG_RMUX2,10,42628,32
20,7,CFG_RMUX2,50,42628,16
20,7,CFG_RMUX2,52,42628,8
20,7,CFG_RMUX2,54,42628,4
20,7,CFG_RMUX2,56,42628,2
20,7,CFG_RMUX2,57,42628,1
19,7,CFG_OMUX1,0,42629,32
19,7,CFG_IMUX1,12,42630,64
19,7,CFG_IMUX1,14,42630,32
19,7,CFG_IMUX1,16,42630,16
19,7,CFG_IMUX1,18,42630,8
19,7,CFG_IMUX1,20,42630,4
19,7,CFG_IMUX1,21,42630,2
19,7,CFG_IMUX1,9,42630,1
19,7,CFG_IMUX1,8,42631,128
19,7,CFG_IMUX1,6,42631,64
19,7,CFG_IMUX1,4,42631,32
19,7,CFG_IMUX1,2,42631,16
19,7,CFG_IMUX1,0,42631,8
19,7,CFG_RMUX2,30,42631,4
19,7,CFG_RMUX2,32,42631,2
19,7,CFG_RMUX2,34,42631,1
19,7,CFG_RMUX2,36,42632,128
19,7,CFG_RMUX2,37,42632,64
19,7,CFG_RMUX2,17,42632,32
19,7,CFG_RMUX2,16,42632,16
19,7,CFG_RMUX2,14,42632,8
19,7,CFG_RMUX2,12,42632,4
19,7,CFG_RMUX2,10,42632,2
19,7,CFG_RMUX2,50,42632,1
19,7,CFG_RMUX2,52,42633,128
19,7,CFG_RMUX2,54,42633,64
19,7,CFG_RMUX2,56,42633,32
19,7,CFG_RMUX2,57,42633,16
18,7,CFG_OMUX1,0,42633,2
18,7,CFG_IMUX1,12,42634,4
18,7,CFG_IMUX1,14,42634,2
18,7,CFG_IMUX1,16,42634,1
18,7,CFG_IMUX1,18,42635,128
18,7,CFG_IMUX1,20,42635,64
18,7,CFG_IMUX1,21,42635,32
18,7,CFG_IMUX1,9,42635,16
18,7,CFG_IMUX1,8,42635,8
18,7,CFG_IMUX1,6,42635,4
18,7,CFG_IMUX1,4,42635,2
18,7,CFG_IMUX1,2,42635,1
18,7,CFG_IMUX1,0,42636,128
18,7,CFG_RMUX2,30,42636,64
18,7,CFG_RMUX2,32,42636,32
18,7,CFG_RMUX2,34,42636,16
18,7,CFG_RMUX2,36,42636,8
18,7,CFG_RMUX2,37,42636,4
18,7,CFG_RMUX2,17,42636,2
18,7,CFG_RMUX2,16,42636,1
18,7,CFG_RMUX2,14,42637,128
18,7,CFG_RMUX2,12,42637,64
18,7,CFG_RMUX2,10,42637,32
18,7,CFG_RMUX2,50,42637,16
18,7,CFG_RMUX2,52,42637,8
18,7,CFG_RMUX2,54,42637,4
18,7,CFG_RMUX2,56,42637,2
18,7,CFG_RMUX2,57,42637,1
17,7,CFG_OMUX1,0,42638,32
17,7,CFG_IMUX1,12,42639,64
17,7,CFG_IMUX1,14,42639,32
17,7,CFG_IMUX1,16,42639,16
17,7,CFG_IMUX1,18,42639,8
17,7,CFG_IMUX1,20,42639,4
17,7,CFG_IMUX1,21,42639,2
17,7,CFG_IMUX1,9,42639,1
17,7,CFG_IMUX1,8,42640,128
17,7,CFG_IMUX1,6,42640,64
17,7,CFG_IMUX1,4,42640,32
17,7,CFG_IMUX1,2,42640,16
17,7,CFG_IMUX1,0,42640,8
17,7,CFG_RMUX2,30,42640,4
17,7,CFG_RMUX2,32,42640,2
17,7,CFG_RMUX2,34,42640,1
17,7,CFG_RMUX2,36,42641,128
17,7,CFG_RMUX2,37,42641,64
17,7,CFG_RMUX2,17,42641,32
17,7,CFG_RMUX2,16,42641,16
17,7,CFG_RMUX2,14,42641,8
17,7,CFG_RMUX2,12,42641,4
17,7,CFG_RMUX2,10,42641,2
17,7,CFG_RMUX2,50,42641,1
17,7,CFG_RMUX2,52,42642,128
17,7,CFG_RMUX2,54,42642,64
17,7,CFG_RMUX2,56,42642,32
17,7,CFG_RMUX2,57,42642,16
16,7,CFG_OMUX1,0,42642,2
16,7,CFG_IMUX1,12,42643,4
16,7,CFG_IMUX1,14,42643,2
16,7,CFG_IMUX1,16,42643,1
16,7,CFG_IMUX1,18,42644,128
16,7,CFG_IMUX1,20,42644,64
16,7,CFG_IMUX1,21,42644,32
16,7,CFG_IMUX1,9,42644,16
16,7,CFG_IMUX1,8,42644,8
16,7,CFG_IMUX1,6,42644,4
16,7,CFG_IMUX1,4,42644,2
16,7,CFG_IMUX1,2,42644,1
16,7,CFG_IMUX1,0,42645,128
16,7,CFG_RMUX2,30,42645,64
16,7,CFG_RMUX2,32,42645,32
16,7,CFG_RMUX2,34,42645,16
16,7,CFG_RMUX2,36,42645,8
16,7,CFG_RMUX2,37,42645,4
16,7,CFG_RMUX2,17,42645,2
16,7,CFG_RMUX2,16,42645,1
16,7,CFG_RMUX2,14,42646,128
16,7,CFG_RMUX2,12,42646,64
16,7,CFG_RMUX2,10,42646,32
16,7,CFG_RMUX2,50,42646,16
16,7,CFG_RMUX2,52,42646,8
16,7,CFG_RMUX2,54,42646,4
16,7,CFG_RMUX2,56,42646,2
16,7,CFG_RMUX2,57,42646,1
15,7,CFG_OMUX1,0,42647,32
15,7,CFG_IMUX1,12,42648,64
15,7,CFG_IMUX1,14,42648,32
15,7,CFG_IMUX1,16,42648,16
15,7,CFG_IMUX1,18,42648,8
15,7,CFG_IMUX1,20,42648,4
15,7,CFG_IMUX1,21,42648,2
15,7,CFG_IMUX1,9,42648,1
15,7,CFG_IMUX1,8,42649,128
15,7,CFG_IMUX1,6,42649,64
15,7,CFG_IMUX1,4,42649,32
15,7,CFG_IMUX1,2,42649,16
15,7,CFG_IMUX1,0,42649,8
15,7,CFG_RMUX2,30,42649,4
15,7,CFG_RMUX2,32,42649,2
15,7,CFG_RMUX2,34,42649,1
15,7,CFG_RMUX2,36,42650,128
15,7,CFG_RMUX2,37,42650,64
15,7,CFG_RMUX2,17,42650,32
15,7,CFG_RMUX2,16,42650,16
15,7,CFG_RMUX2,14,42650,8
15,7,CFG_RMUX2,12,42650,4
15,7,CFG_RMUX2,10,42650,2
15,7,CFG_RMUX2,50,42650,1
15,7,CFG_RMUX2,52,42651,128
15,7,CFG_RMUX2,54,42651,64
15,7,CFG_RMUX2,56,42651,32
15,7,CFG_RMUX2,57,42651,16
14,7,CFG_OMUX1,0,42651,2
14,7,CFG_IMUX1,12,42652,4
14,7,CFG_IMUX1,14,42652,2
14,7,CFG_IMUX1,16,42652,1
14,7,CFG_IMUX1,18,42653,128
14,7,CFG_IMUX1,20,42653,64
14,7,CFG_IMUX1,21,42653,32
14,7,CFG_IMUX1,9,42653,16
14,7,CFG_IMUX1,8,42653,8
14,7,CFG_IMUX1,6,42653,4
14,7,CFG_IMUX1,4,42653,2
14,7,CFG_IMUX1,2,42653,1
14,7,CFG_IMUX1,0,42654,128
14,7,CFG_RMUX2,30,42654,64
14,7,CFG_RMUX2,32,42654,32
14,7,CFG_RMUX2,34,42654,16
14,7,CFG_RMUX2,36,42654,8
14,7,CFG_RMUX2,37,42654,4
14,7,CFG_RMUX2,17,42654,2
14,7,CFG_RMUX2,16,42654,1
14,7,CFG_RMUX2,14,42655,128
14,7,CFG_RMUX2,12,42655,64
14,7,CFG_RMUX2,10,42655,32
14,7,CFG_RMUX2,50,42655,16
14,7,CFG_RMUX2,52,42655,8
14,7,CFG_RMUX2,54,42655,4
14,7,CFG_RMUX2,56,42655,2
14,7,CFG_RMUX2,57,42655,1
21,7,CFG_RMUX2,31,42738,4
21,7,CFG_RMUX2,33,42738,2
21,7,CFG_RMUX2,35,42738,1
21,7,CFG_RMUX2,39,42739,128
21,7,CFG_RMUX2,38,42739,64
21,7,CFG_RMUX2,18,42739,32
21,7,CFG_RMUX2,19,42739,16
21,7,CFG_RMUX2,15,42739,8
21,7,CFG_RMUX2,13,42739,4
21,7,CFG_RMUX2,11,42739,2
21,7,CFG_RMUX2,51,42739,1
21,7,CFG_RMUX2,53,42740,128
21,7,CFG_RMUX2,55,42740,64
21,7,CFG_RMUX2,59,42740,32
21,7,CFG_RMUX2,58,42740,16
20,7,CFG_IMUX1,13,42741,4
20,7,CFG_IMUX1,15,42741,2
20,7,CFG_IMUX1,17,42741,1
20,7,CFG_IMUX1,19,42742,128
20,7,CFG_IMUX1,23,42742,64
20,7,CFG_IMUX1,22,42742,32
20,7,CFG_IMUX1,10,42742,16
20,7,CFG_IMUX1,11,42742,8
20,7,CFG_IMUX1,7,42742,4
20,7,CFG_IMUX1,5,42742,2
20,7,CFG_IMUX1,3,42742,1
20,7,CFG_IMUX1,1,42743,128
20,7,CFG_RMUX2,31,42743,64
20,7,CFG_RMUX2,33,42743,32
20,7,CFG_RMUX2,35,42743,16
20,7,CFG_RMUX2,39,42743,8
20,7,CFG_RMUX2,38,42743,4
20,7,CFG_RMUX2,18,42743,2
20,7,CFG_RMUX2,19,42743,1
20,7,CFG_RMUX2,15,42744,128
20,7,CFG_RMUX2,13,42744,64
20,7,CFG_RMUX2,11,42744,32
20,7,CFG_RMUX2,51,42744,16
20,7,CFG_RMUX2,53,42744,8
20,7,CFG_RMUX2,55,42744,4
20,7,CFG_RMUX2,59,42744,2
20,7,CFG_RMUX2,58,42744,1
19,7,CFG_IMUX1,13,42746,64
19,7,CFG_IMUX1,15,42746,32
19,7,CFG_IMUX1,17,42746,16
19,7,CFG_IMUX1,19,42746,8
19,7,CFG_IMUX1,23,42746,4
19,7,CFG_IMUX1,22,42746,2
19,7,CFG_IMUX1,10,42746,1
19,7,CFG_IMUX1,11,42747,128
19,7,CFG_IMUX1,7,42747,64
19,7,CFG_IMUX1,5,42747,32
19,7,CFG_IMUX1,3,42747,16
19,7,CFG_IMUX1,1,42747,8
19,7,CFG_RMUX2,31,42747,4
19,7,CFG_RMUX2,33,42747,2
19,7,CFG_RMUX2,35,42747,1
19,7,CFG_RMUX2,39,42748,128
19,7,CFG_RMUX2,38,42748,64
19,7,CFG_RMUX2,18,42748,32
19,7,CFG_RMUX2,19,42748,16
19,7,CFG_RMUX2,15,42748,8
19,7,CFG_RMUX2,13,42748,4
19,7,CFG_RMUX2,11,42748,2
19,7,CFG_RMUX2,51,42748,1
19,7,CFG_RMUX2,53,42749,128
19,7,CFG_RMUX2,55,42749,64
19,7,CFG_RMUX2,59,42749,32
19,7,CFG_RMUX2,58,42749,16
18,7,CFG_IMUX1,13,42750,4
18,7,CFG_IMUX1,15,42750,2
18,7,CFG_IMUX1,17,42750,1
18,7,CFG_IMUX1,19,42751,128
18,7,CFG_IMUX1,23,42751,64
18,7,CFG_IMUX1,22,42751,32
18,7,CFG_IMUX1,10,42751,16
18,7,CFG_IMUX1,11,42751,8
18,7,CFG_IMUX1,7,42751,4
18,7,CFG_IMUX1,5,42751,2
18,7,CFG_IMUX1,3,42751,1
18,7,CFG_IMUX1,1,42752,128
18,7,CFG_RMUX2,31,42752,64
18,7,CFG_RMUX2,33,42752,32
18,7,CFG_RMUX2,35,42752,16
18,7,CFG_RMUX2,39,42752,8
18,7,CFG_RMUX2,38,42752,4
18,7,CFG_RMUX2,18,42752,2
18,7,CFG_RMUX2,19,42752,1
18,7,CFG_RMUX2,15,42753,128
18,7,CFG_RMUX2,13,42753,64
18,7,CFG_RMUX2,11,42753,32
18,7,CFG_RMUX2,51,42753,16
18,7,CFG_RMUX2,53,42753,8
18,7,CFG_RMUX2,55,42753,4
18,7,CFG_RMUX2,59,42753,2
18,7,CFG_RMUX2,58,42753,1
17,7,CFG_IMUX1,13,42755,64
17,7,CFG_IMUX1,15,42755,32
17,7,CFG_IMUX1,17,42755,16
17,7,CFG_IMUX1,19,42755,8
17,7,CFG_IMUX1,23,42755,4
17,7,CFG_IMUX1,22,42755,2
17,7,CFG_IMUX1,10,42755,1
17,7,CFG_IMUX1,11,42756,128
17,7,CFG_IMUX1,7,42756,64
17,7,CFG_IMUX1,5,42756,32
17,7,CFG_IMUX1,3,42756,16
17,7,CFG_IMUX1,1,42756,8
17,7,CFG_RMUX2,31,42756,4
17,7,CFG_RMUX2,33,42756,2
17,7,CFG_RMUX2,35,42756,1
17,7,CFG_RMUX2,39,42757,128
17,7,CFG_RMUX2,38,42757,64
17,7,CFG_RMUX2,18,42757,32
17,7,CFG_RMUX2,19,42757,16
17,7,CFG_RMUX2,15,42757,8
17,7,CFG_RMUX2,13,42757,4
17,7,CFG_RMUX2,11,42757,2
17,7,CFG_RMUX2,51,42757,1
17,7,CFG_RMUX2,53,42758,128
17,7,CFG_RMUX2,55,42758,64
17,7,CFG_RMUX2,59,42758,32
17,7,CFG_RMUX2,58,42758,16
16,7,CFG_IMUX1,13,42759,4
16,7,CFG_IMUX1,15,42759,2
16,7,CFG_IMUX1,17,42759,1
16,7,CFG_IMUX1,19,42760,128
16,7,CFG_IMUX1,23,42760,64
16,7,CFG_IMUX1,22,42760,32
16,7,CFG_IMUX1,10,42760,16
16,7,CFG_IMUX1,11,42760,8
16,7,CFG_IMUX1,7,42760,4
16,7,CFG_IMUX1,5,42760,2
16,7,CFG_IMUX1,3,42760,1
16,7,CFG_IMUX1,1,42761,128
16,7,CFG_RMUX2,31,42761,64
16,7,CFG_RMUX2,33,42761,32
16,7,CFG_RMUX2,35,42761,16
16,7,CFG_RMUX2,39,42761,8
16,7,CFG_RMUX2,38,42761,4
16,7,CFG_RMUX2,18,42761,2
16,7,CFG_RMUX2,19,42761,1
16,7,CFG_RMUX2,15,42762,128
16,7,CFG_RMUX2,13,42762,64
16,7,CFG_RMUX2,11,42762,32
16,7,CFG_RMUX2,51,42762,16
16,7,CFG_RMUX2,53,42762,8
16,7,CFG_RMUX2,55,42762,4
16,7,CFG_RMUX2,59,42762,2
16,7,CFG_RMUX2,58,42762,1
15,7,CFG_IMUX1,13,42764,64
15,7,CFG_IMUX1,15,42764,32
15,7,CFG_IMUX1,17,42764,16
15,7,CFG_IMUX1,19,42764,8
15,7,CFG_IMUX1,23,42764,4
15,7,CFG_IMUX1,22,42764,2
15,7,CFG_IMUX1,10,42764,1
15,7,CFG_IMUX1,11,42765,128
15,7,CFG_IMUX1,7,42765,64
15,7,CFG_IMUX1,5,42765,32
15,7,CFG_IMUX1,3,42765,16
15,7,CFG_IMUX1,1,42765,8
15,7,CFG_RMUX2,31,42765,4
15,7,CFG_RMUX2,33,42765,2
15,7,CFG_RMUX2,35,42765,1
15,7,CFG_RMUX2,39,42766,128
15,7,CFG_RMUX2,38,42766,64
15,7,CFG_RMUX2,18,42766,32
15,7,CFG_RMUX2,19,42766,16
15,7,CFG_RMUX2,15,42766,8
15,7,CFG_RMUX2,13,42766,4
15,7,CFG_RMUX2,11,42766,2
15,7,CFG_RMUX2,51,42766,1
15,7,CFG_RMUX2,53,42767,128
15,7,CFG_RMUX2,55,42767,64
15,7,CFG_RMUX2,59,42767,32
15,7,CFG_RMUX2,58,42767,16
14,7,CFG_IMUX1,13,42768,4
14,7,CFG_IMUX1,15,42768,2
14,7,CFG_IMUX1,17,42768,1
14,7,CFG_IMUX1,19,42769,128
14,7,CFG_IMUX1,23,42769,64
14,7,CFG_IMUX1,22,42769,32
14,7,CFG_IMUX1,10,42769,16
14,7,CFG_IMUX1,11,42769,8
14,7,CFG_IMUX1,7,42769,4
14,7,CFG_IMUX1,5,42769,2
14,7,CFG_IMUX1,3,42769,1
14,7,CFG_IMUX1,1,42770,128
14,7,CFG_RMUX2,31,42770,64
14,7,CFG_RMUX2,33,42770,32
14,7,CFG_RMUX2,35,42770,16
14,7,CFG_RMUX2,39,42770,8
14,7,CFG_RMUX2,38,42770,4
14,7,CFG_RMUX2,18,42770,2
14,7,CFG_RMUX2,19,42770,1
14,7,CFG_RMUX2,15,42771,128
14,7,CFG_RMUX2,13,42771,64
14,7,CFG_RMUX2,11,42771,32
14,7,CFG_RMUX2,51,42771,16
14,7,CFG_RMUX2,53,42771,8
14,7,CFG_RMUX2,55,42771,4
14,7,CFG_RMUX2,59,42771,2
14,7,CFG_RMUX2,58,42771,1
21,7,CFG_RMUX3,30,42854,4
21,7,CFG_RMUX3,32,42854,2
21,7,CFG_RMUX3,34,42854,1
21,7,CFG_RMUX3,36,42855,128
21,7,CFG_RMUX3,37,42855,64
21,7,CFG_RMUX3,17,42855,32
21,7,CFG_RMUX3,16,42855,16
21,7,CFG_RMUX3,14,42855,8
21,7,CFG_RMUX3,12,42855,4
21,7,CFG_RMUX3,10,42855,2
21,7,CFG_RMUX3,50,42855,1
21,7,CFG_RMUX3,52,42856,128
21,7,CFG_RMUX3,54,42856,64
21,7,CFG_RMUX3,56,42856,32
21,7,CFG_RMUX3,57,42856,16
20,7,CFG_OMUX1,1,42856,2
20,7,CFG_IMUX1,36,42857,4
20,7,CFG_IMUX1,38,42857,2
20,7,CFG_IMUX1,40,42857,1
20,7,CFG_IMUX1,42,42858,128
20,7,CFG_IMUX1,44,42858,64
20,7,CFG_IMUX1,45,42858,32
20,7,CFG_IMUX1,33,42858,16
20,7,CFG_IMUX1,32,42858,8
20,7,CFG_IMUX1,30,42858,4
20,7,CFG_IMUX1,28,42858,2
20,7,CFG_IMUX1,26,42858,1
20,7,CFG_IMUX1,24,42859,128
20,7,CFG_RMUX3,30,42859,64
20,7,CFG_RMUX3,32,42859,32
20,7,CFG_RMUX3,34,42859,16
20,7,CFG_RMUX3,36,42859,8
20,7,CFG_RMUX3,37,42859,4
20,7,CFG_RMUX3,17,42859,2
20,7,CFG_RMUX3,16,42859,1
20,7,CFG_RMUX3,14,42860,128
20,7,CFG_RMUX3,12,42860,64
20,7,CFG_RMUX3,10,42860,32
20,7,CFG_RMUX3,50,42860,16
20,7,CFG_RMUX3,52,42860,8
20,7,CFG_RMUX3,54,42860,4
20,7,CFG_RMUX3,56,42860,2
20,7,CFG_RMUX3,57,42860,1
19,7,CFG_OMUX1,1,42861,32
19,7,CFG_IMUX1,36,42862,64
19,7,CFG_IMUX1,38,42862,32
19,7,CFG_IMUX1,40,42862,16
19,7,CFG_IMUX1,42,42862,8
19,7,CFG_IMUX1,44,42862,4
19,7,CFG_IMUX1,45,42862,2
19,7,CFG_IMUX1,33,42862,1
19,7,CFG_IMUX1,32,42863,128
19,7,CFG_IMUX1,30,42863,64
19,7,CFG_IMUX1,28,42863,32
19,7,CFG_IMUX1,26,42863,16
19,7,CFG_IMUX1,24,42863,8
19,7,CFG_RMUX3,30,42863,4
19,7,CFG_RMUX3,32,42863,2
19,7,CFG_RMUX3,34,42863,1
19,7,CFG_RMUX3,36,42864,128
19,7,CFG_RMUX3,37,42864,64
19,7,CFG_RMUX3,17,42864,32
19,7,CFG_RMUX3,16,42864,16
19,7,CFG_RMUX3,14,42864,8
19,7,CFG_RMUX3,12,42864,4
19,7,CFG_RMUX3,10,42864,2
19,7,CFG_RMUX3,50,42864,1
19,7,CFG_RMUX3,52,42865,128
19,7,CFG_RMUX3,54,42865,64
19,7,CFG_RMUX3,56,42865,32
19,7,CFG_RMUX3,57,42865,16
18,7,CFG_OMUX1,1,42865,2
18,7,CFG_IMUX1,36,42866,4
18,7,CFG_IMUX1,38,42866,2
18,7,CFG_IMUX1,40,42866,1
18,7,CFG_IMUX1,42,42867,128
18,7,CFG_IMUX1,44,42867,64
18,7,CFG_IMUX1,45,42867,32
18,7,CFG_IMUX1,33,42867,16
18,7,CFG_IMUX1,32,42867,8
18,7,CFG_IMUX1,30,42867,4
18,7,CFG_IMUX1,28,42867,2
18,7,CFG_IMUX1,26,42867,1
18,7,CFG_IMUX1,24,42868,128
18,7,CFG_RMUX3,30,42868,64
18,7,CFG_RMUX3,32,42868,32
18,7,CFG_RMUX3,34,42868,16
18,7,CFG_RMUX3,36,42868,8
18,7,CFG_RMUX3,37,42868,4
18,7,CFG_RMUX3,17,42868,2
18,7,CFG_RMUX3,16,42868,1
18,7,CFG_RMUX3,14,42869,128
18,7,CFG_RMUX3,12,42869,64
18,7,CFG_RMUX3,10,42869,32
18,7,CFG_RMUX3,50,42869,16
18,7,CFG_RMUX3,52,42869,8
18,7,CFG_RMUX3,54,42869,4
18,7,CFG_RMUX3,56,42869,2
18,7,CFG_RMUX3,57,42869,1
17,7,CFG_OMUX1,1,42870,32
17,7,CFG_IMUX1,36,42871,64
17,7,CFG_IMUX1,38,42871,32
17,7,CFG_IMUX1,40,42871,16
17,7,CFG_IMUX1,42,42871,8
17,7,CFG_IMUX1,44,42871,4
17,7,CFG_IMUX1,45,42871,2
17,7,CFG_IMUX1,33,42871,1
17,7,CFG_IMUX1,32,42872,128
17,7,CFG_IMUX1,30,42872,64
17,7,CFG_IMUX1,28,42872,32
17,7,CFG_IMUX1,26,42872,16
17,7,CFG_IMUX1,24,42872,8
17,7,CFG_RMUX3,30,42872,4
17,7,CFG_RMUX3,32,42872,2
17,7,CFG_RMUX3,34,42872,1
17,7,CFG_RMUX3,36,42873,128
17,7,CFG_RMUX3,37,42873,64
17,7,CFG_RMUX3,17,42873,32
17,7,CFG_RMUX3,16,42873,16
17,7,CFG_RMUX3,14,42873,8
17,7,CFG_RMUX3,12,42873,4
17,7,CFG_RMUX3,10,42873,2
17,7,CFG_RMUX3,50,42873,1
17,7,CFG_RMUX3,52,42874,128
17,7,CFG_RMUX3,54,42874,64
17,7,CFG_RMUX3,56,42874,32
17,7,CFG_RMUX3,57,42874,16
16,7,CFG_OMUX1,1,42874,2
16,7,CFG_IMUX1,36,42875,4
16,7,CFG_IMUX1,38,42875,2
16,7,CFG_IMUX1,40,42875,1
16,7,CFG_IMUX1,42,42876,128
16,7,CFG_IMUX1,44,42876,64
16,7,CFG_IMUX1,45,42876,32
16,7,CFG_IMUX1,33,42876,16
16,7,CFG_IMUX1,32,42876,8
16,7,CFG_IMUX1,30,42876,4
16,7,CFG_IMUX1,28,42876,2
16,7,CFG_IMUX1,26,42876,1
16,7,CFG_IMUX1,24,42877,128
16,7,CFG_RMUX3,30,42877,64
16,7,CFG_RMUX3,32,42877,32
16,7,CFG_RMUX3,34,42877,16
16,7,CFG_RMUX3,36,42877,8
16,7,CFG_RMUX3,37,42877,4
16,7,CFG_RMUX3,17,42877,2
16,7,CFG_RMUX3,16,42877,1
16,7,CFG_RMUX3,14,42878,128
16,7,CFG_RMUX3,12,42878,64
16,7,CFG_RMUX3,10,42878,32
16,7,CFG_RMUX3,50,42878,16
16,7,CFG_RMUX3,52,42878,8
16,7,CFG_RMUX3,54,42878,4
16,7,CFG_RMUX3,56,42878,2
16,7,CFG_RMUX3,57,42878,1
15,7,CFG_OMUX1,1,42879,32
15,7,CFG_IMUX1,36,42880,64
15,7,CFG_IMUX1,38,42880,32
15,7,CFG_IMUX1,40,42880,16
15,7,CFG_IMUX1,42,42880,8
15,7,CFG_IMUX1,44,42880,4
15,7,CFG_IMUX1,45,42880,2
15,7,CFG_IMUX1,33,42880,1
15,7,CFG_IMUX1,32,42881,128
15,7,CFG_IMUX1,30,42881,64
15,7,CFG_IMUX1,28,42881,32
15,7,CFG_IMUX1,26,42881,16
15,7,CFG_IMUX1,24,42881,8
15,7,CFG_RMUX3,30,42881,4
15,7,CFG_RMUX3,32,42881,2
15,7,CFG_RMUX3,34,42881,1
15,7,CFG_RMUX3,36,42882,128
15,7,CFG_RMUX3,37,42882,64
15,7,CFG_RMUX3,17,42882,32
15,7,CFG_RMUX3,16,42882,16
15,7,CFG_RMUX3,14,42882,8
15,7,CFG_RMUX3,12,42882,4
15,7,CFG_RMUX3,10,42882,2
15,7,CFG_RMUX3,50,42882,1
15,7,CFG_RMUX3,52,42883,128
15,7,CFG_RMUX3,54,42883,64
15,7,CFG_RMUX3,56,42883,32
15,7,CFG_RMUX3,57,42883,16
14,7,CFG_OMUX1,1,42883,2
14,7,CFG_IMUX1,36,42884,4
14,7,CFG_IMUX1,38,42884,2
14,7,CFG_IMUX1,40,42884,1
14,7,CFG_IMUX1,42,42885,128
14,7,CFG_IMUX1,44,42885,64
14,7,CFG_IMUX1,45,42885,32
14,7,CFG_IMUX1,33,42885,16
14,7,CFG_IMUX1,32,42885,8
14,7,CFG_IMUX1,30,42885,4
14,7,CFG_IMUX1,28,42885,2
14,7,CFG_IMUX1,26,42885,1
14,7,CFG_IMUX1,24,42886,128
14,7,CFG_RMUX3,30,42886,64
14,7,CFG_RMUX3,32,42886,32
14,7,CFG_RMUX3,34,42886,16
14,7,CFG_RMUX3,36,42886,8
14,7,CFG_RMUX3,37,42886,4
14,7,CFG_RMUX3,17,42886,2
14,7,CFG_RMUX3,16,42886,1
14,7,CFG_RMUX3,14,42887,128
14,7,CFG_RMUX3,12,42887,64
14,7,CFG_RMUX3,10,42887,32
14,7,CFG_RMUX3,50,42887,16
14,7,CFG_RMUX3,52,42887,8
14,7,CFG_RMUX3,54,42887,4
14,7,CFG_RMUX3,56,42887,2
14,7,CFG_RMUX3,57,42887,1
21,7,CFG_RMUX3,31,42970,4
21,7,CFG_RMUX3,33,42970,2
21,7,CFG_RMUX3,35,42970,1
21,7,CFG_RMUX3,39,42971,128
21,7,CFG_RMUX3,38,42971,64
21,7,CFG_RMUX3,18,42971,32
21,7,CFG_RMUX3,19,42971,16
21,7,CFG_RMUX3,15,42971,8
21,7,CFG_RMUX3,13,42971,4
21,7,CFG_RMUX3,11,42971,2
21,7,CFG_RMUX3,51,42971,1
21,7,CFG_RMUX3,53,42972,128
21,7,CFG_RMUX3,55,42972,64
21,7,CFG_RMUX3,59,42972,32
21,7,CFG_RMUX3,58,42972,16
20,7,CFG_OMUX1,2,42972,2
20,7,CFG_IMUX1,37,42973,4
20,7,CFG_IMUX1,39,42973,2
20,7,CFG_IMUX1,41,42973,1
20,7,CFG_IMUX1,43,42974,128
20,7,CFG_IMUX1,47,42974,64
20,7,CFG_IMUX1,46,42974,32
20,7,CFG_IMUX1,34,42974,16
20,7,CFG_IMUX1,35,42974,8
20,7,CFG_IMUX1,31,42974,4
20,7,CFG_IMUX1,29,42974,2
20,7,CFG_IMUX1,27,42974,1
20,7,CFG_IMUX1,25,42975,128
20,7,CFG_RMUX3,31,42975,64
20,7,CFG_RMUX3,33,42975,32
20,7,CFG_RMUX3,35,42975,16
20,7,CFG_RMUX3,39,42975,8
20,7,CFG_RMUX3,38,42975,4
20,7,CFG_RMUX3,18,42975,2
20,7,CFG_RMUX3,19,42975,1
20,7,CFG_RMUX3,15,42976,128
20,7,CFG_RMUX3,13,42976,64
20,7,CFG_RMUX3,11,42976,32
20,7,CFG_RMUX3,51,42976,16
20,7,CFG_RMUX3,53,42976,8
20,7,CFG_RMUX3,55,42976,4
20,7,CFG_RMUX3,59,42976,2
20,7,CFG_RMUX3,58,42976,1
19,7,CFG_OMUX1,2,42977,32
19,7,CFG_IMUX1,37,42978,64
19,7,CFG_IMUX1,39,42978,32
19,7,CFG_IMUX1,41,42978,16
19,7,CFG_IMUX1,43,42978,8
19,7,CFG_IMUX1,47,42978,4
19,7,CFG_IMUX1,46,42978,2
19,7,CFG_IMUX1,34,42978,1
19,7,CFG_IMUX1,35,42979,128
19,7,CFG_IMUX1,31,42979,64
19,7,CFG_IMUX1,29,42979,32
19,7,CFG_IMUX1,27,42979,16
19,7,CFG_IMUX1,25,42979,8
19,7,CFG_RMUX3,31,42979,4
19,7,CFG_RMUX3,33,42979,2
19,7,CFG_RMUX3,35,42979,1
19,7,CFG_RMUX3,39,42980,128
19,7,CFG_RMUX3,38,42980,64
19,7,CFG_RMUX3,18,42980,32
