src_res,src_x,src_y,dst_res,dst_x,dst_y,source
RMUX37,14,3,RMUX55,14,2,silicon
RMUX55,14,2,RMUX40,14,3,silicon
RMUX40,14,3,IMUX20,14,3,silicon
OMUX17,14,3,RMUX32,14,3,silicon
OMUX17,16,3,RMUX45,16,3,silicon
RMUX45,16,3,RMUX93,18,3,silicon
RMUX93,18,3,RMUX76,16,3,silicon
RMUX76,16,3,IMUX20,16,3,silicon
OMUX17,16,3,RMUX32,16,3,silicon
OMUX17,14,4,RMUX37,14,4,silicon
RMUX55,14,3,RMUX40,14,4,silicon
RMUX40,14,4,IMUX20,14,4,silicon
OMUX17,14,4,RMUX26,14,4,silicon
OMUX17,16,4,RMUX26,16,4,silicon
OMUX17,16,4,RMUX32,16,4,silicon
RMUX37,16,5,RMUX70,16,4,silicon
RMUX70,16,4,IMUX20,16,4,silicon
OMUX17,18,4,RMUX26,18,4,silicon
OMUX17,18,4,RMUX37,18,4,silicon
RMUX55,18,3,RMUX40,18,4,silicon
RMUX40,18,4,IMUX20,18,4,silicon
RMUX03,15,9,RMUX14,14,9,silicon
OMUX17,16,9,RMUX26,16,9,silicon
RMUX26,16,9,RMUX03,15,9,silicon
RMUX03,15,9,RMUX15,15,9,silicon
RMUX15,15,9,RMUX58,16,9,silicon
RMUX58,16,9,IMUX20,16,9,silicon
RMUX03,15,10,RMUX14,14,10,silicon
OMUX17,16,10,RMUX26,16,10,silicon
RMUX26,16,10,RMUX03,15,10,silicon
RMUX03,15,10,RMUX15,15,10,silicon
RMUX15,15,10,RMUX52,16,10,silicon
RMUX52,16,10,IMUX20,16,10,silicon
RMUX03,15,12,RMUX14,14,12,silicon
OMUX17,16,12,RMUX26,16,12,silicon
RMUX26,16,12,RMUX03,15,12,silicon
RMUX03,15,12,RMUX15,15,12,silicon
RMUX15,15,12,RMUX58,16,12,silicon
RMUX58,16,12,IMUX20,16,12,silicon
OMUX20,6,1,RMUX33,6,1,silicon
RMUX33,6,1,RMUX39,2,1,silicon
OMUX20,6,1,RMUX25,6,1,silicon
RMUX25,6,1,RMUX07,6,2,silicon
RMUX07,6,2,RMUX46,6,1,silicon
RMUX46,6,1,IMUX24,6,1,silicon
RMUX33,16,1,RMUX39,12,1,silicon
RMUX39,12,1,RMUX63,12,4,silicon
RMUX63,12,4,RMUX63,8,4,silicon
OMUX20,16,1,RMUX33,16,1,silicon
RMUX33,16,1,RMUX45,15,1,silicon
RMUX45,15,1,RMUX82,16,1,silicon
RMUX82,16,1,IMUX24,16,1,silicon
OMUX20,18,1,RMUX25,18,1,silicon
RMUX25,18,1,RMUX07,18,2,silicon
RMUX07,18,2,RMUX46,18,1,silicon
RMUX46,18,1,IMUX24,18,1,silicon
OMUX20,18,1,RMUX33,18,1,silicon
RMUX33,18,1,RMUX39,14,1,silicon
RMUX39,14,1,RMUX63,14,4,silicon
OMUX20,2,2,RMUX44,2,2,silicon
RMUX44,2,2,RMUX75,2,1,silicon
RMUX75,2,1,RMUX10,2,2,silicon
RMUX10,2,2,IMUX24,2,2,silicon
OMUX20,2,2,RMUX33,2,2,silicon
RMUX33,2,2,RMUX39,3,2,silicon
RMUX39,3,2,RMUX68,3,4,silicon
OMUX20,4,2,RMUX44,4,2,silicon
RMUX44,4,2,RMUX75,4,1,silicon
RMUX75,4,1,RMUX10,4,2,silicon
RMUX10,4,2,IMUX24,4,2,silicon
OMUX20,4,2,RMUX33,4,2,silicon
RMUX33,4,2,RMUX39,2,2,silicon
OMUX20,12,2,RMUX33,12,2,silicon
RMUX33,12,2,RMUX45,11,2,silicon
RMUX45,11,2,RMUX82,12,2,silicon
RMUX82,12,2,IMUX24,12,2,silicon
OMUX20,12,2,RMUX27,12,2,silicon
RMUX27,12,2,RMUX20,12,3,silicon
OMUX20,14,2,RMUX44,14,2,silicon
RMUX44,14,2,RMUX75,14,1,silicon
RMUX75,14,1,RMUX10,14,2,silicon
RMUX10,14,2,IMUX24,14,2,silicon
OMUX20,14,2,RMUX33,14,2,silicon
RMUX33,14,2,RMUX44,10,2,silicon
RMUX44,10,2,RMUX75,10,1,silicon
OMUX20,18,2,RMUX33,18,2,silicon
RMUX33,18,2,RMUX39,14,2,silicon
RMUX39,14,2,RMUX63,14,4,silicon
OMUX20,18,2,RMUX44,18,2,silicon
RMUX44,18,2,RMUX75,18,1,silicon
RMUX75,18,1,RMUX10,18,2,silicon
RMUX10,18,2,IMUX24,18,2,silicon
OMUX20,20,2,RMUX44,20,2,silicon
RMUX44,20,2,RMUX75,20,1,silicon
RMUX75,20,1,RMUX10,20,2,silicon
RMUX10,20,2,IMUX24,20,2,silicon
OMUX20,20,2,RMUX27,20,2,silicon
RMUX27,20,2,RMUX20,20,5,silicon
OMUX20,4,3,RMUX33,4,3,silicon
RMUX33,4,3,RMUX39,2,3,silicon
OMUX20,4,3,RMUX44,4,3,silicon
RMUX44,4,3,RMUX75,4,2,silicon
RMUX75,4,2,RMUX10,4,3,silicon
RMUX10,4,3,IMUX24,4,3,silicon
OMUX20,6,3,RMUX33,6,3,silicon
RMUX33,6,3,RMUX39,2,3,silicon
OMUX20,6,3,RMUX44,6,3,silicon
RMUX44,6,3,RMUX75,6,2,silicon
RMUX75,6,2,RMUX10,6,3,silicon
RMUX10,6,3,IMUX24,6,3,silicon
OMUX20,12,3,RMUX25,12,3,silicon
RMUX25,12,3,RMUX07,12,4,silicon
RMUX07,12,4,RMUX46,12,3,silicon
RMUX46,12,3,IMUX24,12,3,silicon
OMUX20,12,3,RMUX33,12,3,silicon
RMUX33,12,3,RMUX44,8,3,silicon
RMUX44,8,3,RMUX75,8,2,silicon
OMUX20,14,3,RMUX44,14,3,silicon
RMUX44,14,3,RMUX75,14,2,silicon
RMUX75,14,2,RMUX10,14,3,silicon
RMUX10,14,3,IMUX24,14,3,silicon
OMUX20,14,3,RMUX33,14,3,silicon
RMUX33,14,3,RMUX44,10,3,silicon
RMUX44,10,3,RMUX75,10,2,silicon
OMUX20,2,4,RMUX38,2,4,silicon
RMUX38,2,4,RMUX51,6,4,silicon
RMUX51,6,4,RMUX20,7,4,silicon
OMUX20,2,4,RMUX44,2,4,silicon
RMUX44,2,4,RMUX75,2,3,silicon
RMUX75,2,3,RMUX10,2,4,silicon
RMUX10,2,4,IMUX24,2,4,silicon
OMUX20,4,4,RMUX38,4,4,silicon
RMUX38,4,4,RMUX51,6,4,silicon
OMUX20,4,4,RMUX44,4,4,silicon
RMUX44,4,4,RMUX75,4,3,silicon
RMUX75,4,3,RMUX10,4,4,silicon
RMUX10,4,4,IMUX24,4,4,silicon
OMUX20,6,4,RMUX27,6,4,silicon
RMUX27,6,4,RMUX21,6,3,silicon
OMUX20,6,4,RMUX44,6,4,silicon
RMUX44,6,4,RMUX75,6,3,silicon
RMUX75,6,3,RMUX10,6,4,silicon
RMUX10,6,4,IMUX24,6,4,silicon
RMUX75,8,3,RMUX10,8,4,silicon
RMUX10,8,4,IMUX24,8,4,silicon
OMUX20,8,4,RMUX44,8,4,silicon
RMUX44,8,4,RMUX75,8,3,silicon
RMUX75,10,3,RMUX10,10,4,silicon
RMUX10,10,4,IMUX24,10,4,silicon
OMUX20,10,4,RMUX44,10,4,silicon
RMUX44,10,4,RMUX75,10,3,silicon
OMUX20,12,4,RMUX44,12,4,silicon
RMUX44,12,4,RMUX75,12,3,silicon
RMUX75,12,3,RMUX10,12,4,silicon
RMUX10,12,4,IMUX24,12,4,silicon
OMUX20,12,4,RMUX33,12,4,silicon
RMUX33,12,4,RMUX44,8,4,silicon
OMUX20,14,4,RMUX44,14,4,silicon
RMUX44,14,4,RMUX75,14,3,silicon
RMUX75,14,3,RMUX10,14,4,silicon
RMUX10,14,4,IMUX24,14,4,silicon
OMUX20,14,4,RMUX33,14,4,silicon
RMUX33,14,4,RMUX44,10,4,silicon
OMUX20,16,4,RMUX38,16,4,silicon
RMUX38,16,4,RMUX56,17,4,silicon
RMUX56,17,4,RMUX26,13,4,silicon
RMUX26,13,4,RMUX03,9,4,silicon
OMUX20,16,4,RMUX44,16,4,silicon
RMUX44,16,4,RMUX75,16,3,silicon
RMUX75,16,3,RMUX10,16,4,silicon
RMUX10,16,4,IMUX24,16,4,silicon
OMUX20,18,4,RMUX38,18,4,silicon
RMUX38,18,4,RMUX56,19,4,silicon
RMUX56,19,4,RMUX26,15,4,silicon
OMUX20,18,4,RMUX44,18,4,silicon
RMUX44,18,4,RMUX75,18,3,silicon
RMUX75,18,3,RMUX10,18,4,silicon
RMUX10,18,4,IMUX24,18,4,silicon
OMUX20,20,4,RMUX44,20,4,silicon
RMUX44,20,4,RMUX75,20,3,silicon
RMUX75,20,3,RMUX10,20,4,silicon
RMUX10,20,4,IMUX24,20,4,silicon
OMUX20,20,4,RMUX33,20,4,silicon
RMUX33,20,4,RMUX38,16,4,silicon
OMUX20,14,5,RMUX27,14,5,silicon
OMUX20,14,5,RMUX44,14,5,silicon
RMUX44,14,5,RMUX75,14,4,silicon
RMUX75,14,4,RMUX10,14,5,silicon
RMUX10,14,5,IMUX24,14,5,silicon
OMUX20,14,6,RMUX27,14,6,silicon
OMUX20,14,6,RMUX44,14,6,silicon
RMUX44,14,6,RMUX75,14,5,silicon
RMUX75,14,5,RMUX10,14,6,silicon
RMUX10,14,6,IMUX24,14,6,silicon
RMUX44,18,6,RMUX80,18,5,silicon
RMUX80,18,5,RMUX26,18,4,silicon
OMUX20,18,6,RMUX44,18,6,silicon
RMUX44,18,6,RMUX75,18,5,silicon
RMUX75,18,5,RMUX10,18,6,silicon
RMUX10,18,6,IMUX24,18,6,silicon
OMUX20,20,6,RMUX44,20,6,silicon
RMUX44,20,6,RMUX75,20,5,silicon
RMUX75,20,5,RMUX10,20,6,silicon
RMUX10,20,6,IMUX24,20,6,silicon
OMUX20,20,6,RMUX33,20,6,silicon
RMUX33,20,6,RMUX44,16,6,silicon
RMUX44,16,6,RMUX80,16,5,silicon
OMUX20,14,7,RMUX27,14,7,silicon
OMUX20,14,7,RMUX44,14,7,silicon
RMUX44,14,7,RMUX75,14,6,silicon
RMUX75,14,6,RMUX10,14,7,silicon
RMUX10,14,7,IMUX24,14,7,silicon
OMUX20,18,7,RMUX25,18,7,silicon
RMUX25,18,7,RMUX07,18,8,silicon
RMUX07,18,8,RMUX40,18,7,silicon
RMUX40,18,7,IMUX24,18,7,silicon
OMUX20,18,7,RMUX27,18,7,silicon
RMUX27,18,7,RMUX20,18,5,silicon
RMUX44,14,8,RMUX80,14,5,silicon
OMUX20,14,8,RMUX44,14,8,silicon
RMUX44,14,8,RMUX75,14,7,silicon
RMUX75,14,7,RMUX10,14,8,silicon
RMUX10,14,8,IMUX24,14,8,silicon
OMUX20,18,8,RMUX44,18,8,silicon
RMUX44,18,8,RMUX75,18,7,silicon
RMUX75,18,7,RMUX10,18,8,silicon
RMUX10,18,8,IMUX24,18,8,silicon
OMUX20,18,8,RMUX27,18,8,silicon
RMUX27,18,8,RMUX20,18,5,silicon
OMUX20,20,8,RMUX44,20,8,silicon
RMUX44,20,8,RMUX75,20,7,silicon
RMUX75,20,7,RMUX10,20,8,silicon
RMUX10,20,8,IMUX24,20,8,silicon
OMUX20,20,8,RMUX27,20,8,silicon
RMUX27,20,8,RMUX20,20,5,silicon
RMUX44,14,9,RMUX80,14,5,silicon
OMUX20,14,9,RMUX44,14,9,silicon
RMUX44,14,9,RMUX75,14,8,silicon
RMUX75,14,8,RMUX10,14,9,silicon
RMUX10,14,9,IMUX24,14,9,silicon
RMUX44,16,9,RMUX80,16,5,silicon
OMUX20,16,9,RMUX44,16,9,silicon
RMUX44,16,9,RMUX75,16,8,silicon
RMUX75,16,8,RMUX10,16,9,silicon
RMUX10,16,9,IMUX24,16,9,silicon
OMUX20,18,9,RMUX44,18,9,silicon
RMUX44,18,9,RMUX75,18,8,silicon
RMUX75,18,8,RMUX10,18,9,silicon
RMUX10,18,9,IMUX24,18,9,silicon
OMUX20,18,9,RMUX33,18,9,silicon
RMUX33,18,9,RMUX44,14,9,silicon
OMUX20,20,9,RMUX44,20,9,silicon
RMUX44,20,9,RMUX75,20,8,silicon
RMUX75,20,8,RMUX10,20,9,silicon
RMUX10,20,9,IMUX24,20,9,silicon
OMUX20,20,9,RMUX33,20,9,silicon
RMUX33,20,9,RMUX44,16,9,silicon
RMUX44,14,10,RMUX80,14,6,silicon
OMUX20,14,10,RMUX44,14,10,silicon
RMUX44,14,10,RMUX75,14,9,silicon
RMUX75,14,9,RMUX10,14,10,silicon
RMUX10,14,10,IMUX24,14,10,silicon
RMUX44,16,10,RMUX80,16,6,silicon
OMUX20,16,10,RMUX44,16,10,silicon
RMUX44,16,10,RMUX75,16,9,silicon
RMUX75,16,9,RMUX10,16,10,silicon
RMUX10,16,10,IMUX24,16,10,silicon
RMUX44,18,10,RMUX75,18,9,silicon
RMUX75,18,9,RMUX10,18,10,silicon
RMUX10,18,10,IMUX24,18,10,silicon
OMUX20,18,10,RMUX44,18,10,silicon
RMUX44,18,10,RMUX80,18,6,silicon
RMUX80,18,6,RMUX26,18,4,silicon
OMUX20,20,10,RMUX44,20,10,silicon
RMUX44,20,10,RMUX75,20,9,silicon
RMUX75,20,9,RMUX10,20,10,silicon
RMUX10,20,10,IMUX24,20,10,silicon
OMUX20,20,10,RMUX33,20,10,silicon
RMUX33,20,10,RMUX44,16,10,silicon
RMUX44,14,11,RMUX80,14,7,silicon
OMUX20,14,11,RMUX44,14,11,silicon
RMUX44,14,11,RMUX75,14,10,silicon
RMUX75,14,10,RMUX04,14,11,silicon
RMUX04,14,11,IMUX24,14,11,silicon
RMUX44,16,11,RMUX80,16,7,silicon
OMUX20,16,11,RMUX44,16,11,silicon
RMUX44,16,11,RMUX75,16,10,silicon
RMUX75,16,10,RMUX10,16,11,silicon
RMUX10,16,11,IMUX24,16,11,silicon
RMUX44,18,11,RMUX75,18,10,silicon
RMUX75,18,10,RMUX10,18,11,silicon
RMUX10,18,11,IMUX24,18,11,silicon
OMUX20,18,11,RMUX44,18,11,silicon
RMUX44,18,11,RMUX80,18,7,silicon
RMUX80,18,7,RMUX26,18,4,silicon
OMUX20,20,11,RMUX44,20,11,silicon
RMUX44,20,11,RMUX75,20,10,silicon
RMUX75,20,10,RMUX10,20,11,silicon
RMUX10,20,11,IMUX24,20,11,silicon
OMUX20,20,11,RMUX33,20,11,silicon
RMUX33,20,11,RMUX44,16,11,silicon
RMUX44,14,12,RMUX80,14,8,silicon
RMUX80,14,8,RMUX26,14,4,silicon
OMUX20,14,12,RMUX44,14,12,silicon
RMUX44,14,12,RMUX75,14,11,silicon
RMUX75,14,11,RMUX10,14,12,silicon
RMUX10,14,12,IMUX24,14,12,silicon
RMUX44,16,12,RMUX80,16,8,silicon
RMUX80,16,8,RMUX26,16,4,silicon
OMUX20,16,12,RMUX44,16,12,silicon
RMUX44,16,12,RMUX75,16,11,silicon
RMUX75,16,11,RMUX10,16,12,silicon
RMUX10,16,12,IMUX24,16,12,silicon
OMUX20,18,12,RMUX44,18,12,silicon
RMUX44,18,12,RMUX75,18,11,silicon
RMUX75,18,11,RMUX10,18,12,silicon
RMUX10,18,12,IMUX24,18,12,silicon
OMUX20,18,12,RMUX33,18,12,silicon
RMUX33,18,12,RMUX44,14,12,silicon
OMUX23,2,2,RMUX44,2,2,silicon
RMUX10,2,2,IMUX28,2,2,silicon
OMUX23,2,2,RMUX33,2,2,silicon
OMUX23,4,2,RMUX44,4,2,silicon
RMUX10,4,2,IMUX28,4,2,silicon
OMUX23,4,2,RMUX33,4,2,silicon
OMUX23,12,2,RMUX44,12,2,silicon
RMUX75,12,1,RMUX10,12,2,silicon
RMUX10,12,2,IMUX28,12,2,silicon
OMUX23,12,2,RMUX33,12,2,silicon
RMUX33,12,2,RMUX44,8,2,silicon
RMUX44,8,2,RMUX75,8,1,silicon
OMUX23,14,2,RMUX44,14,2,silicon
RMUX10,14,2,IMUX28,14,2,silicon
OMUX23,14,2,RMUX33,14,2,silicon
OMUX23,16,2,RMUX33,16,2,silicon
RMUX33,16,2,RMUX39,12,2,silicon
RMUX39,12,2,RMUX63,12,4,silicon
OMUX23,16,2,RMUX44,16,2,silicon
RMUX44,16,2,RMUX75,16,1,silicon
RMUX75,16,1,RMUX10,16,2,silicon
RMUX10,16,2,IMUX28,16,2,silicon
OMUX23,18,2,RMUX27,18,2,silicon
RMUX27,18,2,RMUX20,18,5,silicon
OMUX23,18,2,RMUX44,18,2,silicon
RMUX10,18,2,IMUX28,18,2,silicon
OMUX23,20,2,RMUX44,20,2,silicon
RMUX10,20,2,IMUX28,20,2,silicon
OMUX23,20,2,RMUX33,20,2,silicon
RMUX33,20,2,RMUX39,16,2,silicon
RMUX39,16,2,RMUX63,16,4,silicon
RMUX63,16,4,RMUX63,12,4,silicon
OMUX23,4,3,RMUX33,4,3,silicon
OMUX23,4,3,RMUX44,4,3,silicon
RMUX10,4,3,IMUX28,4,3,silicon
OMUX23,6,3,RMUX33,6,3,silicon
OMUX23,6,3,RMUX44,6,3,silicon
RMUX10,6,3,IMUX28,6,3,silicon
OMUX23,12,3,RMUX44,12,3,silicon
RMUX44,12,3,RMUX75,12,2,silicon
RMUX75,12,2,RMUX10,12,3,silicon
RMUX10,12,3,IMUX28,12,3,silicon
OMUX23,12,3,RMUX33,12,3,silicon
OMUX23,14,3,RMUX44,14,3,silicon
RMUX10,14,3,IMUX28,14,3,silicon
OMUX23,14,3,RMUX33,14,3,silicon
OMUX23,18,3,RMUX44,18,3,silicon
RMUX44,18,3,RMUX75,18,2,silicon
RMUX75,18,2,RMUX10,18,3,silicon
RMUX10,18,3,IMUX28,18,3,silicon
OMUX23,18,3,RMUX27,18,3,silicon
RMUX27,18,3,RMUX20,18,6,silicon
OMUX23,2,4,RMUX38,2,4,silicon
OMUX23,2,4,RMUX44,2,4,silicon
RMUX10,2,4,IMUX28,2,4,silicon
OMUX23,4,4,RMUX38,4,4,silicon
OMUX23,4,4,RMUX44,4,4,silicon
RMUX10,4,4,IMUX28,4,4,silicon
OMUX23,6,4,RMUX38,6,4,silicon
RMUX38,6,4,RMUX51,7,4,silicon
RMUX51,7,4,RMUX20,8,4,silicon
OMUX23,6,4,RMUX44,6,4,silicon
RMUX10,6,4,IMUX28,6,4,silicon
RMUX10,8,4,IMUX28,8,4,silicon
OMUX23,8,4,RMUX44,8,4,silicon
RMUX10,10,4,IMUX28,10,4,silicon
OMUX23,10,4,RMUX44,10,4,silicon
OMUX23,12,4,RMUX44,12,4,silicon
RMUX10,12,4,IMUX28,12,4,silicon
OMUX23,12,4,RMUX33,12,4,silicon
OMUX23,14,4,RMUX44,14,4,silicon
RMUX10,14,4,IMUX28,14,4,silicon
OMUX23,14,4,RMUX33,14,4,silicon
OMUX23,16,4,RMUX38,16,4,silicon
OMUX23,16,4,RMUX44,16,4,silicon
RMUX10,16,4,IMUX28,16,4,silicon
OMUX23,20,4,RMUX44,20,4,silicon
RMUX10,20,4,IMUX28,20,4,silicon
OMUX23,20,4,RMUX33,20,4,silicon
OMUX23,14,5,RMUX27,14,5,silicon
OMUX23,14,5,RMUX44,14,5,silicon
RMUX10,14,5,IMUX28,14,5,silicon
OMUX23,14,6,RMUX27,14,6,silicon
OMUX23,14,6,RMUX44,14,6,silicon
RMUX10,14,6,IMUX28,14,6,silicon
OMUX23,18,6,RMUX44,18,6,silicon
RMUX10,18,6,IMUX28,18,6,silicon
OMUX23,20,6,RMUX44,20,6,silicon
RMUX10,20,6,IMUX28,20,6,silicon
OMUX23,20,6,RMUX33,20,6,silicon
OMUX23,14,7,RMUX27,14,7,silicon
OMUX23,14,7,RMUX44,14,7,silicon
RMUX10,14,7,IMUX28,14,7,silicon
RMUX44,18,7,RMUX75,18,6,silicon
RMUX75,18,6,RMUX10,18,7,silicon
RMUX10,18,7,IMUX28,18,7,silicon
OMUX23,18,7,RMUX44,18,7,silicon
RMUX44,18,7,RMUX80,18,5,silicon
OMUX23,20,7,RMUX33,20,7,silicon
RMUX33,20,7,RMUX44,16,7,silicon
RMUX44,16,7,RMUX80,16,5,silicon
OMUX23,20,7,RMUX44,20,7,silicon
RMUX44,20,7,RMUX75,20,6,silicon
RMUX75,20,6,RMUX10,20,7,silicon
RMUX10,20,7,IMUX28,20,7,silicon
OMUX23,14,8,RMUX44,14,8,silicon
RMUX10,14,8,IMUX28,14,8,silicon
RMUX44,16,8,RMUX80,16,5,silicon
OMUX23,16,8,RMUX44,16,8,silicon
RMUX44,16,8,RMUX75,16,7,silicon
RMUX75,16,7,RMUX10,16,8,silicon
RMUX10,16,8,IMUX28,16,8,silicon
RMUX10,18,8,IMUX28,18,8,silicon
OMUX23,18,8,RMUX44,18,8,silicon
RMUX44,18,8,RMUX80,18,5,silicon
OMUX23,20,8,RMUX44,20,8,silicon
RMUX10,20,8,IMUX28,20,8,silicon
OMUX23,20,8,RMUX27,20,8,silicon
OMUX23,14,9,RMUX44,14,9,silicon
RMUX10,14,9,IMUX28,14,9,silicon
OMUX23,16,9,RMUX44,16,9,silicon
RMUX10,16,9,IMUX28,16,9,silicon
RMUX10,18,9,IMUX28,18,9,silicon
OMUX23,18,9,RMUX44,18,9,silicon
RMUX44,18,9,RMUX80,18,5,silicon
OMUX23,14,10,RMUX44,14,10,silicon
RMUX10,14,10,IMUX28,14,10,silicon
OMUX23,16,10,RMUX44,16,10,silicon
RMUX10,16,10,IMUX28,16,10,silicon
OMUX23,18,10,RMUX44,18,10,silicon
RMUX10,18,10,IMUX28,18,10,silicon
OMUX23,18,10,RMUX27,18,10,silicon
RMUX27,18,10,RMUX21,18,6,silicon
OMUX23,20,10,RMUX44,20,10,silicon
RMUX10,20,10,IMUX28,20,10,silicon
OMUX23,20,10,RMUX33,20,10,silicon
OMUX23,14,11,RMUX44,14,11,silicon
RMUX75,14,10,RMUX10,14,11,silicon
RMUX10,14,11,IMUX28,14,11,silicon
OMUX23,16,11,RMUX44,16,11,silicon
RMUX10,16,11,IMUX28,16,11,silicon
OMUX23,18,11,RMUX44,18,11,silicon
RMUX10,18,11,IMUX28,18,11,silicon
OMUX23,18,11,RMUX27,18,11,silicon
RMUX27,18,11,RMUX21,18,7,silicon
OMUX23,20,11,RMUX44,20,11,silicon
RMUX10,20,11,IMUX28,20,11,silicon
OMUX23,20,11,RMUX27,20,11,silicon
RMUX27,20,11,RMUX21,20,7,silicon
OMUX23,14,12,RMUX44,14,12,silicon
RMUX10,14,12,IMUX28,14,12,silicon
OMUX23,16,12,RMUX44,16,12,silicon
RMUX10,16,12,IMUX28,16,12,silicon
RMUX10,18,12,IMUX28,18,12,silicon
OMUX23,18,12,RMUX44,18,12,silicon
RMUX44,18,12,RMUX80,18,8,silicon
RMUX80,18,8,RMUX26,18,4,silicon
OMUX26,6,1,RMUX69,6,1,silicon
RMUX69,6,1,RMUX87,6,2,silicon
RMUX87,6,2,RMUX58,6,1,silicon
RMUX58,6,1,IMUX32,6,1,silicon
OMUX26,8,1,RMUX63,8,1,silicon
RMUX63,8,1,RMUX69,6,1,silicon
OMUX26,8,1,RMUX69,8,1,silicon
RMUX69,8,1,RMUX87,8,2,silicon
RMUX87,8,2,RMUX58,8,1,silicon
RMUX58,8,1,IMUX32,8,1,silicon
OMUX26,10,1,RMUX63,10,1,silicon
RMUX63,10,1,RMUX69,6,1,silicon
OMUX26,10,1,RMUX69,10,1,silicon
RMUX69,10,1,RMUX87,10,2,silicon
RMUX87,10,2,RMUX58,10,1,silicon
RMUX58,10,1,IMUX32,10,1,silicon
OMUX26,20,1,RMUX69,20,1,silicon
RMUX69,20,1,RMUX87,20,2,silicon
RMUX87,20,2,RMUX58,20,1,silicon
RMUX58,20,1,IMUX32,20,1,silicon
OMUX26,20,1,RMUX56,20,1,silicon
RMUX56,20,1,RMUX26,16,1,silicon
OMUX26,16,2,RMUX69,16,2,silicon
RMUX69,16,2,RMUX86,16,5,silicon
OMUX26,16,2,RMUX50,16,2,silicon
RMUX50,16,2,RMUX19,16,1,silicon
RMUX19,16,1,RMUX88,16,2,silicon
RMUX88,16,2,IMUX32,16,2,silicon
OMUX26,18,2,RMUX63,18,2,silicon
RMUX63,18,2,RMUX63,14,2,silicon
RMUX63,14,2,RMUX63,10,2,silicon
RMUX63,10,2,RMUX62,6,2,silicon
RMUX62,6,2,RMUX51,6,4,silicon
OMUX26,18,2,RMUX50,18,2,silicon
RMUX50,18,2,RMUX19,18,1,silicon
RMUX19,18,1,RMUX88,18,2,silicon
RMUX88,18,2,IMUX32,18,2,silicon
OMUX26,20,2,RMUX50,20,2,silicon
RMUX50,20,2,RMUX19,20,1,silicon
RMUX19,20,1,RMUX88,20,2,silicon
RMUX88,20,2,IMUX32,20,2,silicon
OMUX26,20,2,RMUX63,20,2,silicon
RMUX63,20,2,RMUX69,16,2,silicon
OMUX26,16,3,RMUX69,16,3,silicon
RMUX69,16,3,RMUX87,16,4,silicon
RMUX87,16,4,RMUX58,16,3,silicon
RMUX58,16,3,IMUX32,16,3,silicon
OMUX26,16,3,RMUX63,16,3,silicon
RMUX63,16,3,RMUX63,12,3,silicon
RMUX63,12,3,RMUX69,9,3,silicon
RMUX69,9,3,RMUX93,9,2,silicon
RMUX93,9,2,RMUX92,6,2,silicon
RMUX58,20,3,IMUX32,20,3,silicon
OMUX26,20,3,RMUX69,20,3,silicon
RMUX69,20,3,RMUX93,20,5,silicon
OMUX26,4,4,RMUX63,4,4,silicon
OMUX26,4,4,RMUX50,4,4,silicon
RMUX50,4,4,RMUX19,4,3,silicon
RMUX19,4,3,RMUX88,4,4,silicon
RMUX88,4,4,IMUX32,4,4,silicon
OMUX26,6,4,RMUX63,6,4,silicon
OMUX26,6,4,RMUX50,6,4,silicon
RMUX50,6,4,RMUX19,6,3,silicon
RMUX19,6,3,RMUX88,6,4,silicon
RMUX88,6,4,IMUX32,6,4,silicon
OMUX26,12,4,RMUX50,12,4,silicon
RMUX50,12,4,RMUX19,12,3,silicon
RMUX19,12,3,RMUX88,12,4,silicon
RMUX88,12,4,IMUX32,12,4,silicon
OMUX26,12,4,RMUX56,12,4,silicon
RMUX56,12,4,RMUX26,9,4,silicon
RMUX26,9,4,RMUX03,8,4,silicon
OMUX26,14,4,RMUX69,14,4,silicon
RMUX69,14,4,RMUX87,14,5,silicon
RMUX87,14,5,RMUX58,14,4,silicon
RMUX58,14,4,IMUX32,14,4,silicon
OMUX26,14,4,RMUX63,14,4,silicon
OMUX26,16,4,RMUX56,16,4,silicon
OMUX26,16,4,RMUX69,16,4,silicon
RMUX69,16,4,RMUX87,16,5,silicon
RMUX87,16,5,RMUX58,16,4,silicon
RMUX58,16,4,IMUX32,16,4,silicon
RMUX69,18,4,RMUX86,18,5,silicon
OMUX26,18,4,RMUX69,18,4,silicon
RMUX69,18,4,RMUX87,18,5,silicon
RMUX87,18,5,RMUX58,18,4,silicon
RMUX58,18,4,IMUX32,18,4,silicon
OMUX26,18,5,RMUX63,18,5,silicon
OMUX26,18,5,RMUX50,18,5,silicon
RMUX50,18,5,RMUX19,18,4,silicon
RMUX19,18,4,RMUX88,18,5,silicon
RMUX88,18,5,IMUX32,18,5,silicon
OMUX26,14,6,RMUX50,14,6,silicon
RMUX50,14,6,RMUX09,14,5,silicon
RMUX09,14,5,RMUX28,14,6,silicon
RMUX28,14,6,IMUX32,14,6,silicon
OMUX26,18,6,RMUX63,18,6,silicon
RMUX63,18,6,RMUX62,14,6,silicon
RMUX62,14,6,RMUX50,14,7,silicon
OMUX26,18,6,RMUX69,18,6,silicon
RMUX69,18,6,RMUX87,18,7,silicon
RMUX87,18,7,RMUX58,18,6,silicon
RMUX58,18,6,IMUX32,18,6,silicon
OMUX26,14,7,RMUX50,14,7,silicon
RMUX50,14,7,RMUX09,14,6,silicon
RMUX09,14,6,RMUX34,14,7,silicon
