x,y,feature,byte,mask
15,6,CFG_LUTCMUX[18],55059,8
15,6,CFG_LUTCMUX[19],54711,8
15,6,CFG_LUTCMUX[1],50071,8
15,6,CFG_LUTCMUX[20],55523,8
15,6,CFG_LUTCMUX[21],55175,8
15,6,CFG_LUTCMUX[22],55987,8
15,6,CFG_LUTCMUX[23],55639,8
15,6,CFG_LUTCMUX[24],56451,8
15,6,CFG_LUTCMUX[25],56103,8
15,6,CFG_LUTCMUX[26],56915,8
15,6,CFG_LUTCMUX[27],56567,8
15,6,CFG_LUTCMUX[28],57379,8
15,6,CFG_LUTCMUX[29],57031,8
15,6,CFG_LUTCMUX[2],50883,8
15,6,CFG_LUTCMUX[30],57843,8
15,6,CFG_LUTCMUX[31],57495,8
15,6,CFG_LUTCMUX[3],50535,8
15,6,CFG_LUTCMUX[4],51347,8
15,6,CFG_LUTCMUX[5],50999,8
15,6,CFG_LUTCMUX[6],51811,8
15,6,CFG_LUTCMUX[7],51463,8
15,6,CFG_LUTCMUX[8],52275,8
15,6,CFG_LUTCMUX[9],51927,8
15,7,CFG_BYPASSEN[0],42531,16
15,7,CFG_BYPASSEN[10],47635,16
15,7,CFG_BYPASSEN[11],48099,16
15,7,CFG_BYPASSEN[12],48563,16
15,7,CFG_BYPASSEN[13],49027,16
15,7,CFG_BYPASSEN[14],49491,16
15,7,CFG_BYPASSEN[15],49955,16
15,7,CFG_BYPASSEN[1],42995,16
15,7,CFG_BYPASSEN[2],43459,16
15,7,CFG_BYPASSEN[3],43923,16
15,7,CFG_BYPASSEN[4],44387,16
15,7,CFG_BYPASSEN[5],44851,16
15,7,CFG_BYPASSEN[6],45315,16
15,7,CFG_BYPASSEN[7],45779,16
15,7,CFG_BYPASSEN[8],46707,16
15,7,CFG_BYPASSEN[9],47171,16
15,7,CFG_CARRY_CRL[0],42415,8
15,7,CFG_CARRY_CRL[10],47519,8
15,7,CFG_CARRY_CRL[11],47983,8
15,7,CFG_CARRY_CRL[12],48447,8
15,7,CFG_CARRY_CRL[13],48911,8
15,7,CFG_CARRY_CRL[14],49375,8
15,7,CFG_CARRY_CRL[15],49839,8
15,7,CFG_CARRY_CRL[1],42879,8
15,7,CFG_CARRY_CRL[2],43343,8
15,7,CFG_CARRY_CRL[3],43807,8
15,7,CFG_CARRY_CRL[4],44271,8
15,7,CFG_CARRY_CRL[5],44735,8
15,7,CFG_CARRY_CRL[6],45199,8
15,7,CFG_CARRY_CRL[7],45663,8
15,7,CFG_CARRY_CRL[8],46591,8
15,7,CFG_CARRY_CRL[9],47055,8
15,7,CFG_LUTCMUX[0],42531,8
15,7,CFG_LUTCMUX[10],44851,8
15,7,CFG_LUTCMUX[11],44503,8
15,7,CFG_LUTCMUX[12],45315,8
15,7,CFG_LUTCMUX[13],44967,8
15,7,CFG_LUTCMUX[14],45779,8
15,7,CFG_LUTCMUX[15],45431,8
15,7,CFG_LUTCMUX[16],46707,8
15,7,CFG_LUTCMUX[17],46359,8
15,7,CFG_LUTCMUX[18],47171,8
15,7,CFG_LUTCMUX[19],46823,8
15,7,CFG_LUTCMUX[1],42183,8
15,7,CFG_LUTCMUX[20],47635,8
15,7,CFG_LUTCMUX[21],47287,8
15,7,CFG_LUTCMUX[22],48099,8
15,7,CFG_LUTCMUX[23],47751,8
15,7,CFG_LUTCMUX[24],48563,8
15,7,CFG_LUTCMUX[25],48215,8
15,7,CFG_LUTCMUX[26],49027,8
15,7,CFG_LUTCMUX[27],48679,8
15,7,CFG_LUTCMUX[28],49491,8
15,7,CFG_LUTCMUX[29],49143,8
15,7,CFG_LUTCMUX[2],42995,8
15,7,CFG_LUTCMUX[30],49955,8
15,7,CFG_LUTCMUX[31],49607,8
15,7,CFG_LUTCMUX[3],42647,8
15,7,CFG_LUTCMUX[4],43459,8
15,7,CFG_LUTCMUX[5],43111,8
15,7,CFG_LUTCMUX[6],43923,8
15,7,CFG_LUTCMUX[7],43575,8
15,7,CFG_LUTCMUX[8],44387,8
15,7,CFG_LUTCMUX[9],44039,8
15,8,CFG_BYPASSEN[0],34643,16
15,8,CFG_BYPASSEN[10],39747,16
15,8,CFG_BYPASSEN[11],40211,16
15,8,CFG_BYPASSEN[12],40675,16
15,8,CFG_BYPASSEN[13],41139,16
15,8,CFG_BYPASSEN[14],41603,16
15,8,CFG_BYPASSEN[15],42067,16
15,8,CFG_BYPASSEN[1],35107,16
15,8,CFG_BYPASSEN[2],35571,16
15,8,CFG_BYPASSEN[3],36035,16
15,8,CFG_BYPASSEN[4],36499,16
15,8,CFG_BYPASSEN[5],36963,16
15,8,CFG_BYPASSEN[6],37427,16
15,8,CFG_BYPASSEN[7],37891,16
15,8,CFG_BYPASSEN[8],38819,16
15,8,CFG_BYPASSEN[9],39283,16
15,8,CFG_CARRY_CRL[0],34527,8
15,8,CFG_CARRY_CRL[10],39631,8
15,8,CFG_CARRY_CRL[11],40095,8
15,8,CFG_CARRY_CRL[12],40559,8
15,8,CFG_CARRY_CRL[13],41023,8
15,8,CFG_CARRY_CRL[14],41487,8
15,8,CFG_CARRY_CRL[15],41951,8
15,8,CFG_CARRY_CRL[1],34991,8
15,8,CFG_CARRY_CRL[2],35455,8
15,8,CFG_CARRY_CRL[3],35919,8
15,8,CFG_CARRY_CRL[4],36383,8
15,8,CFG_CARRY_CRL[5],36847,8
15,8,CFG_CARRY_CRL[6],37311,8
15,8,CFG_CARRY_CRL[7],37775,8
15,8,CFG_CARRY_CRL[8],38703,8
15,8,CFG_CARRY_CRL[9],39167,8
15,8,CFG_LUTCMUX[0],34643,8
15,8,CFG_LUTCMUX[10],36963,8
15,8,CFG_LUTCMUX[11],36615,8
15,8,CFG_LUTCMUX[12],37427,8
15,8,CFG_LUTCMUX[13],37079,8
15,8,CFG_LUTCMUX[14],37891,8
15,8,CFG_LUTCMUX[15],37543,8
15,8,CFG_LUTCMUX[16],38819,8
15,8,CFG_LUTCMUX[17],38471,8
15,8,CFG_LUTCMUX[18],39283,8
15,8,CFG_LUTCMUX[19],38935,8
15,8,CFG_LUTCMUX[1],34295,8
15,8,CFG_LUTCMUX[20],39747,8
15,8,CFG_LUTCMUX[21],39399,8
15,8,CFG_LUTCMUX[22],40211,8
15,8,CFG_LUTCMUX[23],39863,8
15,8,CFG_LUTCMUX[24],40675,8
15,8,CFG_LUTCMUX[25],40327,8
15,8,CFG_LUTCMUX[26],41139,8
15,8,CFG_LUTCMUX[27],40791,8
15,8,CFG_LUTCMUX[28],41603,8
15,8,CFG_LUTCMUX[29],41255,8
15,8,CFG_LUTCMUX[2],35107,8
15,8,CFG_LUTCMUX[30],42067,8
15,8,CFG_LUTCMUX[31],41719,8
15,8,CFG_LUTCMUX[3],34759,8
15,8,CFG_LUTCMUX[4],35571,8
15,8,CFG_LUTCMUX[5],35223,8
15,8,CFG_LUTCMUX[6],36035,8
15,8,CFG_LUTCMUX[7],35687,8
15,8,CFG_LUTCMUX[8],36499,8
15,8,CFG_LUTCMUX[9],36151,8
15,9,CFG_BYPASSEN[0],26755,16
15,9,CFG_BYPASSEN[10],31859,16
15,9,CFG_BYPASSEN[11],32323,16
15,9,CFG_BYPASSEN[12],32787,16
15,9,CFG_BYPASSEN[13],33251,16
15,9,CFG_BYPASSEN[14],33715,16
15,9,CFG_BYPASSEN[15],34179,16
15,9,CFG_BYPASSEN[1],27219,16
15,9,CFG_BYPASSEN[2],27683,16
15,9,CFG_BYPASSEN[3],28147,16
15,9,CFG_BYPASSEN[4],28611,16
15,9,CFG_BYPASSEN[5],29075,16
15,9,CFG_BYPASSEN[6],29539,16
15,9,CFG_BYPASSEN[7],30003,16
15,9,CFG_BYPASSEN[8],30931,16
15,9,CFG_BYPASSEN[9],31395,16
15,9,CFG_CARRY_CRL[0],26639,8
15,9,CFG_CARRY_CRL[10],31743,8
15,9,CFG_CARRY_CRL[11],32207,8
15,9,CFG_CARRY_CRL[12],32671,8
15,9,CFG_CARRY_CRL[13],33135,8
15,9,CFG_CARRY_CRL[14],33599,8
15,9,CFG_CARRY_CRL[15],34063,8
15,9,CFG_CARRY_CRL[1],27103,8
15,9,CFG_CARRY_CRL[2],27567,8
15,9,CFG_CARRY_CRL[3],28031,8
15,9,CFG_CARRY_CRL[4],28495,8
15,9,CFG_CARRY_CRL[5],28959,8
15,9,CFG_CARRY_CRL[6],29423,8
15,9,CFG_CARRY_CRL[7],29887,8
15,9,CFG_CARRY_CRL[8],30815,8
15,9,CFG_CARRY_CRL[9],31279,8
15,9,CFG_LUTCMUX[0],26755,8
15,9,CFG_LUTCMUX[10],29075,8
15,9,CFG_LUTCMUX[11],28727,8
15,9,CFG_LUTCMUX[12],29539,8
15,9,CFG_LUTCMUX[13],29191,8
15,9,CFG_LUTCMUX[14],30003,8
15,9,CFG_LUTCMUX[15],29655,8
15,9,CFG_LUTCMUX[16],30931,8
15,9,CFG_LUTCMUX[17],30583,8
15,9,CFG_LUTCMUX[18],31395,8
15,9,CFG_LUTCMUX[19],31047,8
15,9,CFG_LUTCMUX[1],26407,8
15,9,CFG_LUTCMUX[20],31859,8
15,9,CFG_LUTCMUX[21],31511,8
15,9,CFG_LUTCMUX[22],32323,8
15,9,CFG_LUTCMUX[23],31975,8
15,9,CFG_LUTCMUX[24],32787,8
15,9,CFG_LUTCMUX[25],32439,8
15,9,CFG_LUTCMUX[26],33251,8
15,9,CFG_LUTCMUX[27],32903,8
15,9,CFG_LUTCMUX[28],33715,8
15,9,CFG_LUTCMUX[29],33367,8
15,9,CFG_LUTCMUX[2],27219,8
15,9,CFG_LUTCMUX[30],34179,8
15,9,CFG_LUTCMUX[31],33831,8
15,9,CFG_LUTCMUX[3],26871,8
15,9,CFG_LUTCMUX[4],27683,8
15,9,CFG_LUTCMUX[5],27335,8
15,9,CFG_LUTCMUX[6],28147,8
15,9,CFG_LUTCMUX[7],27799,8
15,9,CFG_LUTCMUX[8],28611,8
15,9,CFG_LUTCMUX[9],28263,8
15,10,CFG_BYPASSEN[0],18867,16
15,10,CFG_BYPASSEN[10],23971,16
15,10,CFG_BYPASSEN[11],24435,16
15,10,CFG_BYPASSEN[12],24899,16
15,10,CFG_BYPASSEN[13],25363,16
15,10,CFG_BYPASSEN[14],25827,16
15,10,CFG_BYPASSEN[15],26291,16
15,10,CFG_BYPASSEN[1],19331,16
15,10,CFG_BYPASSEN[2],19795,16
15,10,CFG_BYPASSEN[3],20259,16
15,10,CFG_BYPASSEN[4],20723,16
15,10,CFG_BYPASSEN[5],21187,16
15,10,CFG_BYPASSEN[6],21651,16
15,10,CFG_BYPASSEN[7],22115,16
15,10,CFG_BYPASSEN[8],23043,16
15,10,CFG_BYPASSEN[9],23507,16
15,10,CFG_CARRY_CRL[0],18751,8
15,10,CFG_CARRY_CRL[10],23855,8
15,10,CFG_CARRY_CRL[11],24319,8
15,10,CFG_CARRY_CRL[12],24783,8
15,10,CFG_CARRY_CRL[13],25247,8
15,10,CFG_CARRY_CRL[14],25711,8
15,10,CFG_CARRY_CRL[15],26175,8
15,10,CFG_CARRY_CRL[1],19215,8
15,10,CFG_CARRY_CRL[2],19679,8
15,10,CFG_CARRY_CRL[3],20143,8
15,10,CFG_CARRY_CRL[4],20607,8
15,10,CFG_CARRY_CRL[5],21071,8
15,10,CFG_CARRY_CRL[6],21535,8
15,10,CFG_CARRY_CRL[7],21999,8
15,10,CFG_CARRY_CRL[8],22927,8
15,10,CFG_CARRY_CRL[9],23391,8
15,10,CFG_LUTCMUX[0],18867,8
15,10,CFG_LUTCMUX[10],21187,8
15,10,CFG_LUTCMUX[11],20839,8
15,10,CFG_LUTCMUX[12],21651,8
15,10,CFG_LUTCMUX[13],21303,8
15,10,CFG_LUTCMUX[14],22115,8
15,10,CFG_LUTCMUX[15],21767,8
15,10,CFG_LUTCMUX[16],23043,8
15,10,CFG_LUTCMUX[17],22695,8
15,10,CFG_LUTCMUX[18],23507,8
15,10,CFG_LUTCMUX[19],23159,8
15,10,CFG_LUTCMUX[1],18519,8
15,10,CFG_LUTCMUX[20],23971,8
15,10,CFG_LUTCMUX[21],23623,8
15,10,CFG_LUTCMUX[22],24435,8
15,10,CFG_LUTCMUX[23],24087,8
15,10,CFG_LUTCMUX[24],24899,8
15,10,CFG_LUTCMUX[25],24551,8
15,10,CFG_LUTCMUX[26],25363,8
15,10,CFG_LUTCMUX[27],25015,8
15,10,CFG_LUTCMUX[28],25827,8
15,10,CFG_LUTCMUX[29],25479,8
15,10,CFG_LUTCMUX[2],19331,8
15,10,CFG_LUTCMUX[30],26291,8
15,10,CFG_LUTCMUX[31],25943,8
15,10,CFG_LUTCMUX[3],18983,8
15,10,CFG_LUTCMUX[4],19795,8
15,10,CFG_LUTCMUX[5],19447,8
15,10,CFG_LUTCMUX[6],20259,8
15,10,CFG_LUTCMUX[7],19911,8
15,10,CFG_LUTCMUX[8],20723,8
15,10,CFG_LUTCMUX[9],20375,8
15,11,CFG_BYPASSEN[0],10979,16
15,11,CFG_BYPASSEN[10],16083,16
15,11,CFG_BYPASSEN[11],16547,16
15,11,CFG_BYPASSEN[12],17011,16
15,11,CFG_BYPASSEN[13],17475,16
15,11,CFG_BYPASSEN[14],17939,16
15,11,CFG_BYPASSEN[15],18403,16
15,11,CFG_BYPASSEN[1],11443,16
15,11,CFG_BYPASSEN[2],11907,16
15,11,CFG_BYPASSEN[3],12371,16
15,11,CFG_BYPASSEN[4],12835,16
15,11,CFG_BYPASSEN[5],13299,16
15,11,CFG_BYPASSEN[6],13763,16
15,11,CFG_BYPASSEN[7],14227,16
15,11,CFG_BYPASSEN[8],15155,16
15,11,CFG_BYPASSEN[9],15619,16
15,11,CFG_CARRY_CRL[0],10863,8
15,11,CFG_CARRY_CRL[10],15967,8
15,11,CFG_CARRY_CRL[11],16431,8
15,11,CFG_CARRY_CRL[12],16895,8
15,11,CFG_CARRY_CRL[13],17359,8
15,11,CFG_CARRY_CRL[14],17823,8
15,11,CFG_CARRY_CRL[15],18287,8
15,11,CFG_CARRY_CRL[1],11327,8
15,11,CFG_CARRY_CRL[2],11791,8
15,11,CFG_CARRY_CRL[3],12255,8
15,11,CFG_CARRY_CRL[4],12719,8
15,11,CFG_CARRY_CRL[5],13183,8
15,11,CFG_CARRY_CRL[6],13647,8
15,11,CFG_CARRY_CRL[7],14111,8
15,11,CFG_CARRY_CRL[8],15039,8
15,11,CFG_CARRY_CRL[9],15503,8
15,11,CFG_LUTCMUX[0],10979,8
15,11,CFG_LUTCMUX[10],13299,8
15,11,CFG_LUTCMUX[11],12951,8
15,11,CFG_LUTCMUX[12],13763,8
15,11,CFG_LUTCMUX[13],13415,8
15,11,CFG_LUTCMUX[14],14227,8
15,11,CFG_LUTCMUX[15],13879,8
15,11,CFG_LUTCMUX[16],15155,8
15,11,CFG_LUTCMUX[17],14807,8
15,11,CFG_LUTCMUX[18],15619,8
15,11,CFG_LUTCMUX[19],15271,8
15,11,CFG_LUTCMUX[1],10631,8
15,11,CFG_LUTCMUX[20],16083,8
15,11,CFG_LUTCMUX[21],15735,8
15,11,CFG_LUTCMUX[22],16547,8
15,11,CFG_LUTCMUX[23],16199,8
15,11,CFG_LUTCMUX[24],17011,8
15,11,CFG_LUTCMUX[25],16663,8
15,11,CFG_LUTCMUX[26],17475,8
15,11,CFG_LUTCMUX[27],17127,8
15,11,CFG_LUTCMUX[28],17939,8
15,11,CFG_LUTCMUX[29],17591,8
15,11,CFG_LUTCMUX[2],11443,8
15,11,CFG_LUTCMUX[30],18403,8
15,11,CFG_LUTCMUX[31],18055,8
15,11,CFG_LUTCMUX[3],11095,8
15,11,CFG_LUTCMUX[4],11907,8
15,11,CFG_LUTCMUX[5],11559,8
15,11,CFG_LUTCMUX[6],12371,8
15,11,CFG_LUTCMUX[7],12023,8
15,11,CFG_LUTCMUX[8],12835,8
15,11,CFG_LUTCMUX[9],12487,8
15,12,CFG_BYPASSEN[0],3091,16
15,12,CFG_BYPASSEN[10],8195,16
15,12,CFG_BYPASSEN[11],8659,16
15,12,CFG_BYPASSEN[12],9123,16
15,12,CFG_BYPASSEN[13],9587,16
15,12,CFG_BYPASSEN[14],10051,16
15,12,CFG_BYPASSEN[15],10515,16
15,12,CFG_BYPASSEN[1],3555,16
15,12,CFG_BYPASSEN[2],4019,16
15,12,CFG_BYPASSEN[3],4483,16
15,12,CFG_BYPASSEN[4],4947,16
15,12,CFG_BYPASSEN[5],5411,16
15,12,CFG_BYPASSEN[6],5875,16
15,12,CFG_BYPASSEN[7],6339,16
15,12,CFG_BYPASSEN[8],7267,16
15,12,CFG_BYPASSEN[9],7731,16
15,12,CFG_CARRY_CRL[0],2975,8
15,12,CFG_CARRY_CRL[10],8079,8
15,12,CFG_CARRY_CRL[11],8543,8
15,12,CFG_CARRY_CRL[12],9007,8
15,12,CFG_CARRY_CRL[13],9471,8
15,12,CFG_CARRY_CRL[14],9935,8
15,12,CFG_CARRY_CRL[15],10399,8
15,12,CFG_CARRY_CRL[1],3439,8
15,12,CFG_CARRY_CRL[2],3903,8
15,12,CFG_CARRY_CRL[3],4367,8
15,12,CFG_CARRY_CRL[4],4831,8
15,12,CFG_CARRY_CRL[5],5295,8
15,12,CFG_CARRY_CRL[6],5759,8
15,12,CFG_CARRY_CRL[7],6223,8
15,12,CFG_CARRY_CRL[8],7151,8
15,12,CFG_CARRY_CRL[9],7615,8
15,12,CFG_LUTCMUX[0],3091,8
15,12,CFG_LUTCMUX[10],5411,8
15,12,CFG_LUTCMUX[11],5063,8
15,12,CFG_LUTCMUX[12],5875,8
15,12,CFG_LUTCMUX[13],5527,8
15,12,CFG_LUTCMUX[14],6339,8
15,12,CFG_LUTCMUX[15],5991,8
15,12,CFG_LUTCMUX[16],7267,8
15,12,CFG_LUTCMUX[17],6919,8
15,12,CFG_LUTCMUX[18],7731,8
15,12,CFG_LUTCMUX[19],7383,8
15,12,CFG_LUTCMUX[1],2743,8
15,12,CFG_LUTCMUX[20],8195,8
15,12,CFG_LUTCMUX[21],7847,8
15,12,CFG_LUTCMUX[22],8659,8
15,12,CFG_LUTCMUX[23],8311,8
15,12,CFG_LUTCMUX[24],9123,8
15,12,CFG_LUTCMUX[25],8775,8
15,12,CFG_LUTCMUX[26],9587,8
15,12,CFG_LUTCMUX[27],9239,8
15,12,CFG_LUTCMUX[28],10051,8
15,12,CFG_LUTCMUX[29],9703,8
15,12,CFG_LUTCMUX[2],3555,8
15,12,CFG_LUTCMUX[30],10515,8
15,12,CFG_LUTCMUX[31],10167,8
15,12,CFG_LUTCMUX[3],3207,8
15,12,CFG_LUTCMUX[4],4019,8
15,12,CFG_LUTCMUX[5],3671,8
15,12,CFG_LUTCMUX[6],4483,8
15,12,CFG_LUTCMUX[7],4135,8
15,12,CFG_LUTCMUX[8],4947,8
15,12,CFG_LUTCMUX[9],4599,8
16,1,CFG_BYPASSEN[0],89854,1
16,1,CFG_BYPASSEN[10],94958,1
16,1,CFG_BYPASSEN[11],95422,1
16,1,CFG_BYPASSEN[12],95886,1
16,1,CFG_BYPASSEN[13],96350,1
16,1,CFG_BYPASSEN[14],96814,1
16,1,CFG_BYPASSEN[15],97278,1
16,1,CFG_BYPASSEN[1],90318,1
16,1,CFG_BYPASSEN[2],90782,1
16,1,CFG_BYPASSEN[3],91246,1
16,1,CFG_BYPASSEN[4],91710,1
16,1,CFG_BYPASSEN[5],92174,1
16,1,CFG_BYPASSEN[6],92638,1
16,1,CFG_BYPASSEN[7],93102,1
16,1,CFG_BYPASSEN[8],94030,1
16,1,CFG_BYPASSEN[9],94494,1
16,1,CFG_CARRY_CRL[0],89739,128
16,1,CFG_CARRY_CRL[10],94843,128
16,1,CFG_CARRY_CRL[11],95307,128
16,1,CFG_CARRY_CRL[12],95771,128
16,1,CFG_CARRY_CRL[13],96235,128
16,1,CFG_CARRY_CRL[14],96699,128
16,1,CFG_CARRY_CRL[15],97163,128
16,1,CFG_CARRY_CRL[1],90203,128
16,1,CFG_CARRY_CRL[2],90667,128
16,1,CFG_CARRY_CRL[3],91131,128
16,1,CFG_CARRY_CRL[4],91595,128
16,1,CFG_CARRY_CRL[5],92059,128
16,1,CFG_CARRY_CRL[6],92523,128
16,1,CFG_CARRY_CRL[7],92987,128
16,1,CFG_CARRY_CRL[8],93915,128
16,1,CFG_CARRY_CRL[9],94379,128
16,1,CFG_LUTCMUX[0],89855,128
16,1,CFG_LUTCMUX[10],92175,128
16,1,CFG_LUTCMUX[11],91827,128
16,1,CFG_LUTCMUX[12],92639,128
16,1,CFG_LUTCMUX[13],92291,128
16,1,CFG_LUTCMUX[14],93103,128
16,1,CFG_LUTCMUX[15],92755,128
16,1,CFG_LUTCMUX[16],94031,128
16,1,CFG_LUTCMUX[17],93683,128
16,1,CFG_LUTCMUX[18],94495,128
16,1,CFG_LUTCMUX[19],94147,128
16,1,CFG_LUTCMUX[1],89507,128
16,1,CFG_LUTCMUX[20],94959,128
16,1,CFG_LUTCMUX[21],94611,128
16,1,CFG_LUTCMUX[22],95423,128
16,1,CFG_LUTCMUX[23],95075,128
16,1,CFG_LUTCMUX[24],95887,128
16,1,CFG_LUTCMUX[25],95539,128
16,1,CFG_LUTCMUX[26],96351,128
16,1,CFG_LUTCMUX[27],96003,128
16,1,CFG_LUTCMUX[28],96815,128
16,1,CFG_LUTCMUX[29],96467,128
16,1,CFG_LUTCMUX[2],90319,128
16,1,CFG_LUTCMUX[30],97279,128
16,1,CFG_LUTCMUX[31],96931,128
16,1,CFG_LUTCMUX[3],89971,128
16,1,CFG_LUTCMUX[4],90783,128
16,1,CFG_LUTCMUX[5],90435,128
16,1,CFG_LUTCMUX[6],91247,128
16,1,CFG_LUTCMUX[7],90899,128
16,1,CFG_LUTCMUX[8],91711,128
16,1,CFG_LUTCMUX[9],91363,128
16,2,CFG_BYPASSEN[0],81966,1
16,2,CFG_BYPASSEN[10],87070,1
16,2,CFG_BYPASSEN[11],87534,1
16,2,CFG_BYPASSEN[12],87998,1
16,2,CFG_BYPASSEN[13],88462,1
16,2,CFG_BYPASSEN[14],88926,1
16,2,CFG_BYPASSEN[15],89390,1
16,2,CFG_BYPASSEN[1],82430,1
16,2,CFG_BYPASSEN[2],82894,1
16,2,CFG_BYPASSEN[3],83358,1
16,2,CFG_BYPASSEN[4],83822,1
16,2,CFG_BYPASSEN[5],84286,1
16,2,CFG_BYPASSEN[6],84750,1
16,2,CFG_BYPASSEN[7],85214,1
16,2,CFG_BYPASSEN[8],86142,1
16,2,CFG_BYPASSEN[9],86606,1
16,2,CFG_CARRY_CRL[0],81851,128
16,2,CFG_CARRY_CRL[10],86955,128
16,2,CFG_CARRY_CRL[11],87419,128
16,2,CFG_CARRY_CRL[12],87883,128
16,2,CFG_CARRY_CRL[13],88347,128
16,2,CFG_CARRY_CRL[14],88811,128
16,2,CFG_CARRY_CRL[15],89275,128
16,2,CFG_CARRY_CRL[1],82315,128
16,2,CFG_CARRY_CRL[2],82779,128
16,2,CFG_CARRY_CRL[3],83243,128
16,2,CFG_CARRY_CRL[4],83707,128
16,2,CFG_CARRY_CRL[5],84171,128
16,2,CFG_CARRY_CRL[6],84635,128
16,2,CFG_CARRY_CRL[7],85099,128
16,2,CFG_CARRY_CRL[8],86027,128
16,2,CFG_CARRY_CRL[9],86491,128
16,2,CFG_LUTCMUX[0],81967,128
16,2,CFG_LUTCMUX[10],84287,128
16,2,CFG_LUTCMUX[11],83939,128
16,2,CFG_LUTCMUX[12],84751,128
16,2,CFG_LUTCMUX[13],84403,128
16,2,CFG_LUTCMUX[14],85215,128
16,2,CFG_LUTCMUX[15],84867,128
16,2,CFG_LUTCMUX[16],86143,128
16,2,CFG_LUTCMUX[17],85795,128
16,2,CFG_LUTCMUX[18],86607,128
16,2,CFG_LUTCMUX[19],86259,128
16,2,CFG_LUTCMUX[1],81619,128
16,2,CFG_LUTCMUX[20],87071,128
16,2,CFG_LUTCMUX[21],86723,128
16,2,CFG_LUTCMUX[22],87535,128
16,2,CFG_LUTCMUX[23],87187,128
16,2,CFG_LUTCMUX[24],87999,128
16,2,CFG_LUTCMUX[25],87651,128
16,2,CFG_LUTCMUX[26],88463,128
16,2,CFG_LUTCMUX[27],88115,128
16,2,CFG_LUTCMUX[28],88927,128
16,2,CFG_LUTCMUX[29],88579,128
16,2,CFG_LUTCMUX[2],82431,128
16,2,CFG_LUTCMUX[30],89391,128
16,2,CFG_LUTCMUX[31],89043,128
16,2,CFG_LUTCMUX[3],82083,128
16,2,CFG_LUTCMUX[4],82895,128
16,2,CFG_LUTCMUX[5],82547,128
16,2,CFG_LUTCMUX[6],83359,128
16,2,CFG_LUTCMUX[7],83011,128
16,2,CFG_LUTCMUX[8],83823,128
16,2,CFG_LUTCMUX[9],83475,128
16,3,CFG_BYPASSEN[0],74078,1
16,3,CFG_BYPASSEN[10],79182,1
16,3,CFG_BYPASSEN[11],79646,1
16,3,CFG_BYPASSEN[12],80110,1
16,3,CFG_BYPASSEN[13],80574,1
16,3,CFG_BYPASSEN[14],81038,1
16,3,CFG_BYPASSEN[15],81502,1
16,3,CFG_BYPASSEN[1],74542,1
16,3,CFG_BYPASSEN[2],75006,1
16,3,CFG_BYPASSEN[3],75470,1
16,3,CFG_BYPASSEN[4],75934,1
16,3,CFG_BYPASSEN[5],76398,1
16,3,CFG_BYPASSEN[6],76862,1
16,3,CFG_BYPASSEN[7],77326,1
16,3,CFG_BYPASSEN[8],78254,1
16,3,CFG_BYPASSEN[9],78718,1
16,3,CFG_CARRY_CRL[0],73963,128
16,3,CFG_CARRY_CRL[10],79067,128
16,3,CFG_CARRY_CRL[11],79531,128
16,3,CFG_CARRY_CRL[12],79995,128
16,3,CFG_CARRY_CRL[13],80459,128
16,3,CFG_CARRY_CRL[14],80923,128
16,3,CFG_CARRY_CRL[15],81387,128
16,3,CFG_CARRY_CRL[1],74427,128
16,3,CFG_CARRY_CRL[2],74891,128
16,3,CFG_CARRY_CRL[3],75355,128
16,3,CFG_CARRY_CRL[4],75819,128
16,3,CFG_CARRY_CRL[5],76283,128
16,3,CFG_CARRY_CRL[6],76747,128
16,3,CFG_CARRY_CRL[7],77211,128
16,3,CFG_CARRY_CRL[8],78139,128
16,3,CFG_CARRY_CRL[9],78603,128
16,3,CFG_LUTCMUX[0],74079,128
16,3,CFG_LUTCMUX[10],76399,128
16,3,CFG_LUTCMUX[11],76051,128
16,3,CFG_LUTCMUX[12],76863,128
16,3,CFG_LUTCMUX[13],76515,128
16,3,CFG_LUTCMUX[14],77327,128
16,3,CFG_LUTCMUX[15],76979,128
16,3,CFG_LUTCMUX[16],78255,128
16,3,CFG_LUTCMUX[17],77907,128
16,3,CFG_LUTCMUX[18],78719,128
16,3,CFG_LUTCMUX[19],78371,128
16,3,CFG_LUTCMUX[1],73731,128
16,3,CFG_LUTCMUX[20],79183,128
16,3,CFG_LUTCMUX[21],78835,128
16,3,CFG_LUTCMUX[22],79647,128
16,3,CFG_LUTCMUX[23],79299,128
16,3,CFG_LUTCMUX[24],80111,128
16,3,CFG_LUTCMUX[25],79763,128
16,3,CFG_LUTCMUX[26],80575,128
16,3,CFG_LUTCMUX[27],80227,128
16,3,CFG_LUTCMUX[28],81039,128
16,3,CFG_LUTCMUX[29],80691,128
16,3,CFG_LUTCMUX[2],74543,128
16,3,CFG_LUTCMUX[30],81503,128
16,3,CFG_LUTCMUX[31],81155,128
16,3,CFG_LUTCMUX[3],74195,128
16,3,CFG_LUTCMUX[4],75007,128
16,3,CFG_LUTCMUX[5],74659,128
16,3,CFG_LUTCMUX[6],75471,128
16,3,CFG_LUTCMUX[7],75123,128
16,3,CFG_LUTCMUX[8],75935,128
16,3,CFG_LUTCMUX[9],75587,128
16,4,CFG_BYPASSEN[0],66190,1
16,4,CFG_BYPASSEN[10],71294,1
