"edge","template","column","routes","source"
"RMUX21@16,5->RMUX92@16,5","RMUX21(+0,+0)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,5->RMUX92@16,6","RMUX21(+0,-1)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX25@16,5->RMUX0@16,4","RMUX25(+0,+1)->RMUX0","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,5->RMUX20@16,6","RMUX27(+0,-1)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,5->RMUX20@16,8","RMUX27(+0,-3)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX31@16,5->RMUX25@15,5","RMUX31(+1,+0)->RMUX25","15",2,"afexe_bitgen_pass2_20260920"
"RMUX32@16,5->RMUX27@16,4","RMUX32(+0,+1)->RMUX27","16",2,"afexe_bitgen_pass2_20260920"
"RMUX33@16,5->RMUX39@17,5","RMUX33(-1,+0)->RMUX39","17",2,"afexe_bitgen_pass2_20260920"
"RMUX37@16,5->RMUX49@16,6","RMUX37(+0,-1)->RMUX49","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,5->RMUX74@16,7","RMUX44(+0,-2)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX49@16,5->RMUX7@16,5","RMUX49(+0,+0)->RMUX7","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,5->RMUX2@16,5","RMUX50(+0,+0)->RMUX2","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,5->RMUX8@16,6","RMUX50(+0,-1)->RMUX8","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,5->RMUX13@16,6","RMUX50(+0,-1)->RMUX13","16",2,"afexe_bitgen_pass2_20260920"
"RMUX61@16,5->RMUX54@15,5","RMUX61(+1,+0)->RMUX54","15",2,"afexe_bitgen_pass2_20260920"
"RMUX62@16,5->RMUX67@16,4","RMUX62(+0,+1)->RMUX67","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,5->RMUX83@16,4","RMUX69(+0,+1)->RMUX83","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,5->RMUX86@16,5","RMUX69(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,5->RMUX87@16,5","RMUX69(+0,+0)->RMUX87","16",2,"afexe_bitgen_pass2_20260920"
"RMUX73@16,5->RMUX1@16,8","RMUX73(+0,-3)->RMUX1","16",2,"afexe_bitgen_pass2_20260920"
"RMUX80@16,5->RMUX26@16,5","RMUX80(+0,+0)->RMUX26","16",2,"afexe_bitgen_pass2_20260920"
"RMUX85@16,5->RMUX65@16,4","RMUX85(+0,+1)->RMUX65","16",2,"afexe_bitgen_pass2_20260920"
"RMUX86@16,5->RMUX57@16,5","RMUX86(+0,+0)->RMUX57","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,5->RMUX68@16,5","RMUX87(+0,+0)->RMUX68","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,5->RMUX59@16,6","RMUX87(+0,-1)->RMUX59","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,5->RMUX63@16,6","RMUX87(+0,-1)->RMUX63","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,5->RMUX74@16,4","RMUX92(+0,+1)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,5->RMUX80@16,4","RMUX92(+0,+1)->RMUX80","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,5->RMUX81@16,4","RMUX92(+0,+1)->RMUX81","16",2,"afexe_bitgen_pass2_20260920"
"RMUX93@16,5->RMUX87@17,5","RMUX93(-1,+0)->RMUX87","17",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,6->RMUX14@17,6","RMUX3(-1,+0)->RMUX14","17",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,6->RMUX24@16,7","RMUX7(+0,-1)->RMUX24","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,6->RMUX46@16,7","RMUX7(+0,-1)->RMUX46","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,6->RMUX31@16,9","RMUX7(+0,-3)->RMUX31","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,6->RMUX38@16,3","RMUX9(+0,+3)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,6->RMUX38@16,4","RMUX9(+0,+2)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,6->RMUX44@16,5","RMUX9(+0,+1)->RMUX44","16",2,"afexe_bitgen_pass2_20260920"
"RMUX15@16,6->RMUX69@16,6","RMUX15(+0,+0)->RMUX69","16",2,"afexe_bitgen_pass2_20260920"
"RMUX19@16,6->RMUX72@16,5","RMUX19(+0,+1)->RMUX72","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,6->RMUX86@16,6","RMUX21(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,6->RMUX92@16,6","RMUX21(+0,+0)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,6->RMUX92@16,7","RMUX21(+0,-1)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX25@16,6->RMUX0@16,5","RMUX25(+0,+1)->RMUX0","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,6->RMUX20@16,7","RMUX27(+0,-1)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,6->RMUX20@16,9","RMUX27(+0,-3)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX31@16,6->RMUX25@15,6","RMUX31(+1,+0)->RMUX25","15",2,"afexe_bitgen_pass2_20260920"
"RMUX32@16,6->RMUX27@16,5","RMUX32(+0,+1)->RMUX27","16",2,"afexe_bitgen_pass2_20260920"
"RMUX33@16,6->RMUX39@17,6","RMUX33(-1,+0)->RMUX39","17",2,"afexe_bitgen_pass2_20260920"
"RMUX37@16,6->RMUX49@16,7","RMUX37(+0,-1)->RMUX49","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,6->RMUX74@16,8","RMUX44(+0,-2)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX49@16,6->RMUX7@16,6","RMUX49(+0,+0)->RMUX7","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,6->RMUX2@16,6","RMUX50(+0,+0)->RMUX2","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,6->RMUX8@16,7","RMUX50(+0,-1)->RMUX8","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,6->RMUX13@16,7","RMUX50(+0,-1)->RMUX13","16",2,"afexe_bitgen_pass2_20260920"
"RMUX61@16,6->RMUX54@15,6","RMUX61(+1,+0)->RMUX54","15",2,"afexe_bitgen_pass2_20260920"
"RMUX62@16,6->RMUX67@16,5","RMUX62(+0,+1)->RMUX67","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,6->RMUX83@16,5","RMUX69(+0,+1)->RMUX83","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,6->RMUX86@16,6","RMUX69(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,6->RMUX87@16,6","RMUX69(+0,+0)->RMUX87","16",2,"afexe_bitgen_pass2_20260920"
"RMUX73@16,6->RMUX1@16,9","RMUX73(+0,-3)->RMUX1","16",2,"afexe_bitgen_pass2_20260920"
"RMUX80@16,6->RMUX26@16,6","RMUX80(+0,+0)->RMUX26","16",2,"afexe_bitgen_pass2_20260920"
"RMUX85@16,6->RMUX65@16,5","RMUX85(+0,+1)->RMUX65","16",2,"afexe_bitgen_pass2_20260920"
"RMUX86@16,6->RMUX57@16,6","RMUX86(+0,+0)->RMUX57","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,6->RMUX68@16,6","RMUX87(+0,+0)->RMUX68","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,6->RMUX59@16,7","RMUX87(+0,-1)->RMUX59","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,6->RMUX63@16,7","RMUX87(+0,-1)->RMUX63","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,6->RMUX74@16,5","RMUX92(+0,+1)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,6->RMUX80@16,5","RMUX92(+0,+1)->RMUX80","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,6->RMUX81@16,5","RMUX92(+0,+1)->RMUX81","16",2,"afexe_bitgen_pass2_20260920"
"RMUX93@16,6->RMUX87@17,6","RMUX93(-1,+0)->RMUX87","17",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,7->RMUX14@17,7","RMUX3(-1,+0)->RMUX14","17",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,7->RMUX24@16,8","RMUX7(+0,-1)->RMUX24","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,7->RMUX46@16,8","RMUX7(+0,-1)->RMUX46","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,7->RMUX31@16,10","RMUX7(+0,-3)->RMUX31","16",2,"afexe_bitgen_pass2_20260920"
"RMUX8@16,7->RMUX27@15,7","RMUX8(+1,+0)->RMUX27","15",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,7->RMUX38@16,4","RMUX9(+0,+3)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,7->RMUX38@16,5","RMUX9(+0,+2)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,7->RMUX44@16,6","RMUX9(+0,+1)->RMUX44","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,7->RMUX38@16,7","RMUX9(+0,+0)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX15@16,7->RMUX69@16,7","RMUX15(+0,+0)->RMUX69","16",2,"afexe_bitgen_pass2_20260920"
"RMUX19@16,7->RMUX72@16,6","RMUX19(+0,+1)->RMUX72","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,7->RMUX86@16,7","RMUX21(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,7->RMUX92@16,7","RMUX21(+0,+0)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,7->RMUX92@16,8","RMUX21(+0,-1)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX25@16,7->RMUX0@16,6","RMUX25(+0,+1)->RMUX0","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,7->RMUX20@16,8","RMUX27(+0,-1)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,7->RMUX20@16,10","RMUX27(+0,-3)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX31@16,7->RMUX25@15,7","RMUX31(+1,+0)->RMUX25","15",2,"afexe_bitgen_pass2_20260920"
"RMUX32@16,7->RMUX27@16,6","RMUX32(+0,+1)->RMUX27","16",2,"afexe_bitgen_pass2_20260920"
"RMUX33@16,7->RMUX39@17,7","RMUX33(-1,+0)->RMUX39","17",2,"afexe_bitgen_pass2_20260920"
"RMUX37@16,7->RMUX49@16,8","RMUX37(+0,-1)->RMUX49","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,7->RMUX74@16,9","RMUX44(+0,-2)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX49@16,7->RMUX7@16,7","RMUX49(+0,+0)->RMUX7","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,7->RMUX2@16,7","RMUX50(+0,+0)->RMUX2","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,7->RMUX8@16,8","RMUX50(+0,-1)->RMUX8","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,7->RMUX13@16,8","RMUX50(+0,-1)->RMUX13","16",2,"afexe_bitgen_pass2_20260920"
"RMUX61@16,7->RMUX54@15,7","RMUX61(+1,+0)->RMUX54","15",2,"afexe_bitgen_pass2_20260920"
"RMUX62@16,7->RMUX67@16,6","RMUX62(+0,+1)->RMUX67","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,7->RMUX83@16,6","RMUX69(+0,+1)->RMUX83","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,7->RMUX86@16,7","RMUX69(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,7->RMUX87@16,7","RMUX69(+0,+0)->RMUX87","16",2,"afexe_bitgen_pass2_20260920"
"RMUX73@16,7->RMUX1@16,10","RMUX73(+0,-3)->RMUX1","16",2,"afexe_bitgen_pass2_20260920"
"RMUX80@16,7->RMUX26@16,7","RMUX80(+0,+0)->RMUX26","16",2,"afexe_bitgen_pass2_20260920"
"RMUX85@16,7->RMUX65@16,6","RMUX85(+0,+1)->RMUX65","16",2,"afexe_bitgen_pass2_20260920"
"RMUX86@16,7->RMUX57@16,7","RMUX86(+0,+0)->RMUX57","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,7->RMUX68@16,7","RMUX87(+0,+0)->RMUX68","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,7->RMUX59@16,8","RMUX87(+0,-1)->RMUX59","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,7->RMUX63@16,8","RMUX87(+0,-1)->RMUX63","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,7->RMUX74@16,6","RMUX92(+0,+1)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,7->RMUX80@16,6","RMUX92(+0,+1)->RMUX80","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,7->RMUX81@16,6","RMUX92(+0,+1)->RMUX81","16",2,"afexe_bitgen_pass2_20260920"
"RMUX93@16,7->RMUX87@17,7","RMUX93(-1,+0)->RMUX87","17",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,8->RMUX14@17,8","RMUX3(-1,+0)->RMUX14","17",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,8->RMUX24@16,9","RMUX7(+0,-1)->RMUX24","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,8->RMUX46@16,9","RMUX7(+0,-1)->RMUX46","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,8->RMUX31@16,11","RMUX7(+0,-3)->RMUX31","16",2,"afexe_bitgen_pass2_20260920"
"RMUX8@16,8->RMUX33@15,8","RMUX8(+1,+0)->RMUX33","15",2,"afexe_bitgen_pass2_20260920"
"RMUX8@16,8->RMUX37@15,8","RMUX8(+1,+0)->RMUX37","15",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,8->RMUX38@16,5","RMUX9(+0,+3)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,8->RMUX38@16,6","RMUX9(+0,+2)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,8->RMUX44@16,7","RMUX9(+0,+1)->RMUX44","16",2,"afexe_bitgen_pass2_20260920"
"RMUX15@16,8->RMUX69@16,8","RMUX15(+0,+0)->RMUX69","16",2,"afexe_bitgen_pass2_20260920"
"RMUX19@16,8->RMUX72@16,7","RMUX19(+0,+1)->RMUX72","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,8->RMUX86@16,8","RMUX21(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,8->RMUX92@16,8","RMUX21(+0,+0)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,8->RMUX92@16,9","RMUX21(+0,-1)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX25@16,8->RMUX0@16,7","RMUX25(+0,+1)->RMUX0","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,8->RMUX20@16,9","RMUX27(+0,-1)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,8->RMUX20@16,11","RMUX27(+0,-3)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX31@16,8->RMUX25@15,8","RMUX31(+1,+0)->RMUX25","15",2,"afexe_bitgen_pass2_20260920"
"RMUX32@16,8->RMUX27@16,7","RMUX32(+0,+1)->RMUX27","16",2,"afexe_bitgen_pass2_20260920"
"RMUX33@16,8->RMUX39@17,8","RMUX33(-1,+0)->RMUX39","17",2,"afexe_bitgen_pass2_20260920"
"RMUX37@16,8->RMUX49@16,9","RMUX37(+0,-1)->RMUX49","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,8->RMUX74@16,10","RMUX44(+0,-2)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX49@16,8->RMUX7@16,8","RMUX49(+0,+0)->RMUX7","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,8->RMUX2@16,8","RMUX50(+0,+0)->RMUX2","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,8->RMUX8@16,9","RMUX50(+0,-1)->RMUX8","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,8->RMUX13@16,9","RMUX50(+0,-1)->RMUX13","16",2,"afexe_bitgen_pass2_20260920"
"RMUX61@16,8->RMUX54@15,8","RMUX61(+1,+0)->RMUX54","15",2,"afexe_bitgen_pass2_20260920"
"RMUX62@16,8->RMUX67@16,7","RMUX62(+0,+1)->RMUX67","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,8->RMUX83@16,7","RMUX69(+0,+1)->RMUX83","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,8->RMUX86@16,8","RMUX69(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,8->RMUX87@16,8","RMUX69(+0,+0)->RMUX87","16",2,"afexe_bitgen_pass2_20260920"
"RMUX73@16,8->RMUX1@16,11","RMUX73(+0,-3)->RMUX1","16",2,"afexe_bitgen_pass2_20260920"
"RMUX80@16,8->RMUX26@16,8","RMUX80(+0,+0)->RMUX26","16",2,"afexe_bitgen_pass2_20260920"
"RMUX85@16,8->RMUX65@16,7","RMUX85(+0,+1)->RMUX65","16",2,"afexe_bitgen_pass2_20260920"
"RMUX86@16,8->RMUX57@16,8","RMUX86(+0,+0)->RMUX57","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,8->RMUX68@16,8","RMUX87(+0,+0)->RMUX68","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,8->RMUX59@16,9","RMUX87(+0,-1)->RMUX59","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,8->RMUX63@16,9","RMUX87(+0,-1)->RMUX63","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,8->RMUX74@16,7","RMUX92(+0,+1)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,8->RMUX80@16,7","RMUX92(+0,+1)->RMUX80","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,8->RMUX81@16,7","RMUX92(+0,+1)->RMUX81","16",2,"afexe_bitgen_pass2_20260920"
"RMUX93@16,8->RMUX87@17,8","RMUX93(-1,+0)->RMUX87","17",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,9->RMUX21@16,9","RMUX3(+0,+0)->RMUX21","16",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,9->RMUX14@17,9","RMUX3(-1,+0)->RMUX14","17",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,9->RMUX24@16,10","RMUX7(+0,-1)->RMUX24","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,9->RMUX46@16,10","RMUX7(+0,-1)->RMUX46","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,9->RMUX31@16,12","RMUX7(+0,-3)->RMUX31","16",2,"afexe_bitgen_pass2_20260920"
"RMUX8@16,9->RMUX26@15,9","RMUX8(+1,+0)->RMUX26","15",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,9->RMUX38@16,6","RMUX9(+0,+3)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,9->RMUX38@16,7","RMUX9(+0,+2)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,9->RMUX38@16,8","RMUX9(+0,+1)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,9->RMUX44@16,8","RMUX9(+0,+1)->RMUX44","16",2,"afexe_bitgen_pass2_20260920"
"RMUX15@16,9->RMUX69@16,9","RMUX15(+0,+0)->RMUX69","16",2,"afexe_bitgen_pass2_20260920"
"RMUX19@16,9->RMUX72@16,8","RMUX19(+0,+1)->RMUX72","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,9->RMUX86@16,9","RMUX21(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,9->RMUX92@16,9","RMUX21(+0,+0)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,9->RMUX92@16,10","RMUX21(+0,-1)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX25@16,9->RMUX0@16,8","RMUX25(+0,+1)->RMUX0","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,9->RMUX20@16,10","RMUX27(+0,-1)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,9->RMUX20@16,12","RMUX27(+0,-3)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX31@16,9->RMUX25@15,9","RMUX31(+1,+0)->RMUX25","15",2,"afexe_bitgen_pass2_20260920"
"RMUX32@16,9->RMUX27@16,8","RMUX32(+0,+1)->RMUX27","16",2,"afexe_bitgen_pass2_20260920"
"RMUX33@16,9->RMUX39@17,9","RMUX33(-1,+0)->RMUX39","17",2,"afexe_bitgen_pass2_20260920"
"RMUX37@16,9->RMUX49@16,10","RMUX37(+0,-1)->RMUX49","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,9->RMUX85@16,9","RMUX44(+0,+0)->RMUX85","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,9->RMUX74@16,11","RMUX44(+0,-2)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX49@16,9->RMUX7@16,9","RMUX49(+0,+0)->RMUX7","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,9->RMUX2@16,9","RMUX50(+0,+0)->RMUX2","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,9->RMUX8@16,10","RMUX50(+0,-1)->RMUX8","16",2,"afexe_bitgen_pass2_20260920"
"RMUX50@16,9->RMUX13@16,10","RMUX50(+0,-1)->RMUX13","16",2,"afexe_bitgen_pass2_20260920"
"RMUX61@16,9->RMUX54@15,9","RMUX61(+1,+0)->RMUX54","15",2,"afexe_bitgen_pass2_20260920"
"RMUX62@16,9->RMUX67@16,8","RMUX62(+0,+1)->RMUX67","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,9->RMUX83@16,8","RMUX69(+0,+1)->RMUX83","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,9->RMUX86@16,9","RMUX69(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX69@16,9->RMUX87@16,9","RMUX69(+0,+0)->RMUX87","16",2,"afexe_bitgen_pass2_20260920"
"RMUX73@16,9->RMUX1@16,12","RMUX73(+0,-3)->RMUX1","16",2,"afexe_bitgen_pass2_20260920"
"RMUX80@16,9->RMUX26@16,9","RMUX80(+0,+0)->RMUX26","16",2,"afexe_bitgen_pass2_20260920"
"RMUX85@16,9->RMUX65@16,8","RMUX85(+0,+1)->RMUX65","16",2,"afexe_bitgen_pass2_20260920"
"RMUX86@16,9->RMUX57@16,9","RMUX86(+0,+0)->RMUX57","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,9->RMUX68@16,9","RMUX87(+0,+0)->RMUX68","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,9->RMUX59@16,10","RMUX87(+0,-1)->RMUX59","16",2,"afexe_bitgen_pass2_20260920"
"RMUX87@16,9->RMUX63@16,10","RMUX87(+0,-1)->RMUX63","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,9->RMUX74@16,8","RMUX92(+0,+1)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,9->RMUX80@16,8","RMUX92(+0,+1)->RMUX80","16",2,"afexe_bitgen_pass2_20260920"
"RMUX92@16,9->RMUX81@16,8","RMUX92(+0,+1)->RMUX81","16",2,"afexe_bitgen_pass2_20260920"
"RMUX93@16,9->RMUX87@17,9","RMUX93(-1,+0)->RMUX87","17",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,10->RMUX15@16,10","RMUX3(+0,+0)->RMUX15","16",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,10->RMUX21@16,10","RMUX3(+0,+0)->RMUX21","16",2,"afexe_bitgen_pass2_20260920"
"RMUX3@16,10->RMUX14@17,10","RMUX3(-1,+0)->RMUX14","17",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,10->RMUX24@16,11","RMUX7(+0,-1)->RMUX24","16",2,"afexe_bitgen_pass2_20260920"
"RMUX7@16,10->RMUX46@16,11","RMUX7(+0,-1)->RMUX46","16",2,"afexe_bitgen_pass2_20260920"
"RMUX8@16,10->RMUX33@15,10","RMUX8(+1,+0)->RMUX33","15",2,"afexe_bitgen_pass2_20260920"
"RMUX8@16,10->RMUX37@15,10","RMUX8(+1,+0)->RMUX37","15",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,10->RMUX38@16,7","RMUX9(+0,+3)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,10->RMUX38@16,8","RMUX9(+0,+2)->RMUX38","16",2,"afexe_bitgen_pass2_20260920"
"RMUX9@16,10->RMUX44@16,9","RMUX9(+0,+1)->RMUX44","16",2,"afexe_bitgen_pass2_20260920"
"RMUX15@16,10->RMUX69@16,10","RMUX15(+0,+0)->RMUX69","16",2,"afexe_bitgen_pass2_20260920"
"RMUX19@16,10->RMUX72@16,9","RMUX19(+0,+1)->RMUX72","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,10->RMUX86@16,10","RMUX21(+0,+0)->RMUX86","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,10->RMUX92@16,10","RMUX21(+0,+0)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX21@16,10->RMUX92@16,11","RMUX21(+0,-1)->RMUX92","16",2,"afexe_bitgen_pass2_20260920"
"RMUX25@16,10->RMUX0@16,9","RMUX25(+0,+1)->RMUX0","16",2,"afexe_bitgen_pass2_20260920"
"RMUX27@16,10->RMUX20@16,11","RMUX27(+0,-1)->RMUX20","16",2,"afexe_bitgen_pass2_20260920"
"RMUX31@16,10->RMUX25@15,10","RMUX31(+1,+0)->RMUX25","15",2,"afexe_bitgen_pass2_20260920"
"RMUX32@16,10->RMUX27@16,9","RMUX32(+0,+1)->RMUX27","16",2,"afexe_bitgen_pass2_20260920"
"RMUX33@16,10->RMUX39@17,10","RMUX33(-1,+0)->RMUX39","17",2,"afexe_bitgen_pass2_20260920"
"RMUX37@16,10->RMUX49@16,11","RMUX37(+0,-1)->RMUX49","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,10->RMUX85@16,10","RMUX44(+0,+0)->RMUX85","16",2,"afexe_bitgen_pass2_20260920"
"RMUX44@16,10->RMUX74@16,12","RMUX44(+0,-2)->RMUX74","16",2,"afexe_bitgen_pass2_20260920"
"RMUX49@16,10->RMUX7@16,10","RMUX49(+0,+0)->RMUX7","16",2,"afexe_bitgen_pass2_20260920"
