src_res,src_x,src_y,dst_res,dst_x,dst_y,source
OMUX29,20,10,RMUX56,20,10,silicon_harvest
RMUX33,20,10,RMUX44,16,10,silicon_harvest
RMUX21,20,9,RMUX87,20,5,silicon_harvest
RMUX21,16,5,RMUX93,16,3,silicon_harvest
RMUX86,16,6,RMUX57,14,6,silicon_harvest
RMUX55,16,6,RMUX31,16,10,silicon_harvest
RMUX45,17,10,RMUX76,20,10,silicon_harvest
RMUX92,20,6,RMUX75,20,9,silicon_harvest
RMUX25,20,9,RMUX22,20,10,silicon_harvest
OMUX11,20,10,RMUX07,20,10,silicon_harvest
OMUX23,20,10,RMUX27,20,10,silicon_harvest
RMUX21,16,10,RMUX86,16,6,silicon_harvest
OMUX14,20,10,OMUX13,20,10,silicon_harvest
RMUX09,17,5,RMUX39,17,6,silicon_harvest
OMUX07,20,10,IMUX12,20,10,silicon_harvest
RMUX14,16,8,RMUX57,16,4,silicon_harvest
OMUX05,20,10,RMUX21,20,10,silicon_harvest
RMUX93,20,6,RMUX86,18,6,silicon_harvest
RMUX33,20,4,RMUX38,16,4,silicon_harvest
RMUX76,20,10,IMUX32,20,10,silicon_harvest
OMUX19,20,10,IMUX28,20,10,silicon_harvest
RMUX57,16,4,RMUX45,16,1,silicon_harvest
RMUX44,20,9,RMUX80,20,5,silicon_harvest
OMUX11,20,10,RMUX03,20,10,silicon_harvest
RMUX50,17,4,RMUX02,17,3,silicon_harvest
RMUX74,20,5,RMUX03,20,5,silicon_harvest
OMUX26,20,10,OMUX25,20,10,silicon_harvest
RMUX87,20,5,RMUX69,20,4,silicon_harvest
RMUX07,20,10,RMUX25,20,9,silicon_harvest
RMUX38,16,4,RMUX50,17,4,silicon_harvest
RMUX22,20,10,IMUX16,20,10,silicon_harvest
RMUX44,16,10,RMUX80,16,6,silicon_harvest
RMUX10,20,10,IMUX24,20,10,silicon_harvest
RMUX28,20,10,IMUX00,20,10,silicon_harvest
RMUX93,20,7,RMUX87,19,7,silicon_harvest
OMUX29,20,10,RMUX50,20,10,silicon_harvest
RMUX32,20,10,RMUX27,20,11,silicon_harvest
RMUX27,20,10,RMUX21,20,8,silicon_harvest
RMUX75,20,9,RMUX10,20,10,silicon_harvest
RMUX81,15,10,RMUX45,17,10,silicon_harvest
RMUX80,20,5,RMUX33,20,4,silicon_harvest
RMUX56,20,10,RMUX27,16,10,silicon_harvest
RMUX87,19,7,RMUX63,19,5,silicon_harvest
OMUX19,18,7,IMUX28,18,7,silicon_harvest
RMUX55,18,4,RMUX25,18,7,silicon_harvest
OMUX20,18,7,RMUX33,18,7,silicon_harvest
RMUX14,15,8,RMUX61,15,4,silicon_harvest
OMUX23,18,7,RMUX44,18,7,silicon_harvest
OMUX32,18,7,OMUX31,18,7,silicon_harvest
OMUX01,18,7,IMUX04,18,7,silicon_harvest
OMUX08,18,7,OMUX07,18,7,silicon_harvest
RMUX09,18,3,RMUX34,18,7,silicon_harvest
OMUX11,18,7,RMUX07,18,7,silicon_harvest
RMUX26,18,8,RMUX03,17,8,silicon_harvest
OMUX25,18,7,IMUX36,18,7,silicon_harvest
RMUX21,14,5,RMUX86,14,2,silicon_harvest
RMUX25,18,6,RMUX16,18,7,silicon_harvest
RMUX50,18,7,RMUX19,18,6,silicon_harvest
RMUX40,18,7,IMUX24,18,7,silicon_harvest
RMUX44,18,7,RMUX75,18,6,silicon_harvest
RMUX62,18,7,RMUX56,18,9,silicon_harvest
RMUX32,18,7,RMUX26,18,8,silicon_harvest
RMUX07,18,8,RMUX40,18,7,silicon_harvest
OMUX07,18,7,IMUX12,18,7,silicon_harvest
RMUX86,20,4,RMUX50,18,4,silicon_harvest
RMUX25,18,7,RMUX07,18,8,silicon_harvest
RMUX14,18,7,RMUX56,18,4,silicon_harvest
OMUX13,18,7,IMUX20,18,7,silicon_harvest
OMUX29,18,7,RMUX50,18,7,silicon_harvest
OMUX14,18,7,OMUX13,18,7,silicon_harvest
RMUX70,18,7,IMUX00,18,7,silicon_harvest
OMUX02,18,7,OMUX01,18,7,silicon_harvest
RMUX27,14,9,RMUX21,14,8,silicon_harvest
OMUX35,18,7,RMUX70,18,7,silicon_harvest
RMUX07,18,7,RMUX25,18,6,silicon_harvest
RMUX21,20,5,RMUX86,20,4,silicon_harvest
RMUX50,18,4,RMUX09,18,3,silicon_harvest
RMUX03,17,8,RMUX14,15,8,silicon_harvest
RMUX56,18,9,RMUX27,14,9,silicon_harvest
RMUX34,18,7,IMUX08,18,7,silicon_harvest
RMUX61,15,4,RMUX55,18,4,silicon_harvest
OMUX05,18,7,RMUX08,18,7,silicon_harvest
RMUX03,18,5,RMUX21,14,5,silicon_harvest
OMUX20,18,7,OMUX19,18,7,silicon_harvest
RMUX16,18,7,IMUX16,18,7,silicon_harvest
OMUX17,18,7,RMUX32,18,7,silicon_harvest
OMUX26,18,7,OMUX25,18,7,silicon_harvest
RMUX75,18,6,RMUX10,18,7,silicon_harvest
RMUX19,18,6,RMUX88,18,7,silicon_harvest
RMUX50,18,7,RMUX03,18,5,silicon_harvest
RMUX27,20,7,RMUX21,20,5,silicon_harvest
RMUX10,18,7,IMUX32,18,7,silicon_harvest
RMUX08,18,7,RMUX27,20,7,silicon_harvest
RMUX88,18,7,IMUX40,18,7,silicon_harvest
RMUX56,18,4,RMUX33,15,4,silicon_harvest
OMUX31,18,7,IMUX44,18,7,silicon_harvest
OMUX35,18,7,RMUX62,18,7,silicon_harvest
OMUX11,18,7,RMUX14,18,7,silicon_harvest
RMUX45,16,7,RMUX87,18,7,silicon_harvest
RMUX62,18,3,RMUX56,18,5,silicon_harvest
OMUX31,16,4,IMUX44,16,4,silicon_harvest
RMUX52,16,4,IMUX40,16,4,silicon_harvest
RMUX26,13,4,RMUX03,9,4,silicon_harvest
RMUX87,18,7,RMUX62,18,3,silicon_harvest
RMUX51,16,4,RMUX21,19,4,silicon_harvest
OMUX19,16,4,IMUX28,16,4,silicon_harvest
OMUX32,16,4,OMUX31,16,4,silicon_harvest
OMUX13,16,4,IMUX20,16,4,silicon_harvest
OMUX14,16,4,OMUX13,16,4,silicon_harvest
OMUX35,16,4,RMUX57,16,4,silicon_harvest
OMUX26,16,4,OMUX25,16,4,silicon_harvest
OMUX08,16,4,OMUX07,16,4,silicon_harvest
RMUX09,16,5,RMUX45,16,7,silicon_harvest
OMUX11,16,4,RMUX03,16,4,silicon_harvest
OMUX29,16,4,RMUX63,16,4,silicon_harvest
RMUX87,16,5,RMUX52,16,4,silicon_harvest
RMUX88,16,4,IMUX32,16,4,silicon_harvest
RMUX02,16,4,RMUX09,16,5,silicon_harvest
OMUX29,16,4,RMUX69,16,4,silicon_harvest
RMUX63,12,4,RMUX63,9,4,silicon_harvest
RMUX63,16,4,RMUX63,12,4,silicon_harvest
OMUX25,16,4,IMUX36,16,4,silicon_harvest
RMUX19,16,2,RMUX88,16,4,silicon_harvest
RMUX74,12,2,RMUX19,16,2,silicon_harvest
RMUX37,16,5,RMUX70,16,4,silicon_harvest
RMUX70,16,4,IMUX08,16,4,silicon_harvest
OMUX17,16,4,RMUX32,16,4,silicon_harvest
RMUX58,16,4,IMUX00,16,4,silicon_harvest
OMUX20,16,4,OMUX19,16,4,silicon_harvest
RMUX03,9,4,RMUX20,7,4,silicon_harvest
OMUX01,16,4,IMUX04,16,4,silicon_harvest
RMUX56,18,5,RMUX37,16,5,silicon_harvest
RMUX22,16,4,IMUX16,16,4,silicon_harvest
OMUX23,16,4,RMUX33,16,4,silicon_harvest
RMUX63,9,4,RMUX63,6,4,silicon_harvest
RMUX33,16,4,RMUX44,12,4,silicon_harvest
OMUX02,16,4,OMUX01,16,4,silicon_harvest
RMUX57,16,4,RMUX39,16,3,silicon_harvest
RMUX25,16,3,RMUX22,16,4,silicon_harvest
OMUX20,16,4,RMUX38,16,4,silicon_harvest
RMUX44,12,4,RMUX74,12,2,silicon_harvest
OMUX35,16,4,RMUX51,16,4,silicon_harvest
RMUX56,17,4,RMUX26,13,4,silicon_harvest
OMUX05,16,4,RMUX02,16,4,silicon_harvest
RMUX07,16,4,RMUX25,16,3,silicon_harvest
RMUX69,16,4,RMUX87,16,5,silicon_harvest
RMUX93,19,3,RMUX93,16,3,silicon_harvest
RMUX38,16,4,RMUX56,17,4,silicon_harvest
RMUX10,16,4,IMUX24,16,4,silicon_harvest
RMUX21,19,4,RMUX93,19,3,silicon_harvest
RMUX27,16,5,RMUX10,16,4,silicon_harvest
OMUX11,16,4,RMUX07,16,4,silicon_harvest
RMUX32,16,4,RMUX27,16,5,silicon_harvest
OMUX07,16,4,IMUX12,16,4,silicon_harvest
RMUX39,16,3,RMUX58,16,4,silicon_harvest
RMUX21,18,7,RMUX76,18,6,silicon_harvest
OMUX05,18,6,RMUX08,18,6,silicon_harvest
RMUX26,18,4,RMUX03,14,4,silicon_harvest
OMUX11,18,6,RMUX22,18,6,silicon_harvest
OMUX13,18,6,IMUX20,18,6,silicon_harvest
RMUX92,20,5,RMUX75,20,8,silicon_harvest
RMUX07,18,7,RMUX40,18,6,silicon_harvest
RMUX45,18,6,RMUX92,20,6,silicon_harvest
OMUX20,18,6,OMUX19,18,6,silicon_harvest
RMUX80,16,6,RMUX33,16,4,silicon_harvest
RMUX75,20,8,RMUX20,20,11,silicon_harvest
RMUX75,20,9,RMUX21,20,10,silicon_harvest
OMUX14,18,6,OMUX13,18,6,silicon_harvest
RMUX33,15,1,RMUX44,13,1,silicon_harvest
RMUX51,18,6,RMUX21,20,6,silicon_harvest
OMUX23,18,6,RMUX25,18,6,silicon_harvest
RMUX80,18,5,RMUX26,18,4,silicon_harvest
RMUX28,18,6,IMUX08,18,6,silicon_harvest
RMUX44,13,1,RMUX81,13,3,silicon_harvest
RMUX33,19,6,RMUX28,18,6,silicon_harvest
RMUX68,18,6,RMUX80,19,6,silicon_harvest
OMUX11,18,6,RMUX20,18,6,silicon_harvest
OMUX25,18,6,IMUX36,18,6,silicon_harvest
RMUX74,10,4,RMUX03,11,4,silicon_harvest
RMUX25,18,6,RMUX07,18,7,silicon_harvest
RMUX44,18,6,RMUX80,18,5,silicon_harvest
OMUX31,18,6,IMUX44,18,6,silicon_harvest
RMUX52,18,6,IMUX40,18,6,silicon_harvest
RMUX20,18,6,RMUX80,16,6,silicon_harvest
RMUX33,19,4,RMUX44,15,4,silicon_harvest
RMUX80,15,3,RMUX33,15,1,silicon_harvest
RMUX27,18,8,RMUX21,18,7,silicon_harvest
OMUX17,18,6,RMUX45,18,6,silicon_harvest
RMUX10,18,6,IMUX24,18,6,silicon_harvest
OMUX02,18,6,OMUX01,18,6,silicon_harvest
OMUX29,18,6,RMUX56,18,6,silicon_harvest
OMUX19,18,6,IMUX28,18,6,silicon_harvest
OMUX29,18,6,RMUX52,18,6,silicon_harvest
RMUX86,18,6,RMUX51,17,6,silicon_harvest
RMUX44,15,4,RMUX80,15,3,silicon_harvest
RMUX09,14,3,RMUX39,14,5,silicon_harvest
OMUX20,18,6,RMUX44,18,6,silicon_harvest
OMUX07,18,6,IMUX12,18,6,silicon_harvest
RMUX40,18,6,IMUX32,18,6,silicon_harvest
RMUX51,17,6,RMUX10,18,6,silicon_harvest
RMUX80,19,6,RMUX33,19,4,silicon_harvest
OMUX32,18,6,OMUX31,18,6,silicon_harvest
RMUX80,18,11,RMUX27,18,8,silicon_harvest
OMUX35,18,6,RMUX68,18,6,silicon_harvest
OMUX01,18,6,IMUX04,18,6,silicon_harvest
OMUX08,18,6,OMUX07,18,6,silicon_harvest
RMUX76,18,6,IMUX00,18,6,silicon_harvest
OMUX26,18,6,OMUX25,18,6,silicon_harvest
OMUX35,18,6,RMUX51,18,6,silicon_harvest
RMUX22,18,6,IMUX16,18,6,silicon_harvest
RMUX08,18,6,RMUX33,19,6,silicon_harvest
RMUX20,20,11,RMUX80,18,11,silicon_harvest
RMUX21,20,6,RMUX92,20,5,silicon_harvest
RMUX56,18,6,RMUX27,14,6,silicon_harvest
RMUX91,14,4,RMUX73,17,4,silicon_harvest
RMUX56,18,3,RMUX33,14,3,silicon_harvest
RMUX20,13,3,RMUX91,12,3,silicon_harvest
OMUX32,16,3,OMUX31,16,3,silicon_harvest
OMUX35,16,3,RMUX49,16,3,silicon_harvest
OMUX20,16,3,OMUX19,16,3,silicon_harvest
RMUX58,16,3,IMUX32,16,3,silicon_harvest
RMUX75,13,3,RMUX20,13,3,silicon_harvest
OMUX25,16,3,IMUX36,16,3,silicon_harvest
OMUX13,16,3,IMUX20,16,3,silicon_harvest
OMUX23,16,3,RMUX33,16,3,silicon_harvest
OMUX05,16,3,RMUX08,16,3,silicon_harvest
RMUX20,16,3,RMUX75,13,3,silicon_harvest
RMUX20,12,2,RMUX75,8,2,silicon_harvest
RMUX50,16,3,RMUX19,16,2,silicon_harvest
OMUX02,16,3,OMUX01,16,3,silicon_harvest
RMUX49,16,3,RMUX01,15,3,silicon_harvest
RMUX38,16,3,RMUX56,18,3,silicon_harvest
RMUX22,16,3,IMUX00,16,3,silicon_harvest
RMUX62,16,3,RMUX51,16,7,silicon_harvest
OMUX29,16,3,RMUX50,16,3,silicon_harvest
OMUX20,16,3,RMUX38,16,3,silicon_harvest
RMUX50,16,3,RMUX03,16,2,silicon_harvest
OMUX14,16,3,OMUX13,16,3,silicon_harvest
RMUX75,8,2,RMUX20,8,4,silicon_harvest
RMUX01,15,3,RMUX22,16,3,silicon_harvest
RMUX19,16,2,RMUX88,16,3,silicon_harvest
RMUX51,12,3,RMUX15,15,3,silicon_harvest
RMUX39,12,3,RMUX62,12,2,silicon_harvest
OMUX35,16,3,RMUX62,16,3,silicon_harvest
OMUX19,16,3,IMUX28,16,3,silicon_harvest
RMUX88,16,3,IMUX40,16,3,silicon_harvest
OMUX31,16,3,IMUX44,16,3,silicon_harvest
RMUX44,10,3,RMUX75,10,2,silicon_harvest
RMUX91,12,3,RMUX94,16,3,silicon_harvest
RMUX00,17,3,IMUX24,16,3,silicon_harvest
RMUX87,16,4,RMUX58,16,3,silicon_harvest
RMUX33,17,3,RMUX28,16,3,silicon_harvest
OMUX17,16,3,RMUX26,16,3,silicon_harvest
RMUX33,16,3,RMUX39,12,3,silicon_harvest
OMUX26,16,3,OMUX25,16,3,silicon_harvest
RMUX44,14,6,RMUX91,14,4,silicon_harvest
RMUX62,12,2,RMUX51,12,3,silicon_harvest
RMUX69,16,3,RMUX87,16,4,silicon_harvest
OMUX11,16,3,RMUX20,16,3,silicon_harvest
RMUX75,10,2,RMUX20,10,4,silicon_harvest
RMUX73,17,4,RMUX00,17,3,silicon_harvest
RMUX28,16,3,IMUX08,16,3,silicon_harvest
OMUX07,16,3,IMUX12,16,3,silicon_harvest
OMUX08,16,3,OMUX07,16,3,silicon_harvest
RMUX94,16,3,IMUX16,16,3,silicon_harvest
RMUX33,14,3,RMUX44,10,3,silicon_harvest
RMUX03,16,2,RMUX20,12,2,silicon_harvest
RMUX15,15,3,RMUX69,16,3,silicon_harvest
OMUX01,16,3,IMUX04,16,3,silicon_harvest
RMUX09,18,1,RMUX34,18,5,silicon_harvest
RMUX20,18,5,RMUX81,17,5,silicon_harvest
OMUX20,18,5,OMUX19,18,5,silicon_harvest
RMUX20,19,4,RMUX75,18,4,silicon_harvest
RMUX14,18,5,RMUX56,18,1,silicon_harvest
RMUX20,14,1,RMUX75,10,1,silicon_harvest
RMUX01,17,5,RMUX16,18,5,silicon_harvest
RMUX08,14,5,RMUX27,15,5,silicon_harvest
OMUX32,18,5,OMUX31,18,5,silicon_harvest
RMUX27,19,5,RMUX20,19,4,silicon_harvest
RMUX74,14,1,RMUX09,18,1,silicon_harvest
RMUX57,18,7,RMUX44,18,5,silicon_harvest
RMUX27,18,5,RMUX20,18,1,silicon_harvest
RMUX75,18,4,RMUX20,18,5,silicon_harvest
OMUX13,18,5,IMUX20,18,5,silicon_harvest
OMUX11,18,5,RMUX07,18,5,silicon_harvest
OMUX29,18,5,RMUX50,18,5,silicon_harvest
OMUX14,18,5,OMUX13,18,5,silicon_harvest
RMUX27,15,5,RMUX20,15,1,silicon_harvest
OMUX17,18,5,RMUX26,18,5,silicon_harvest
RMUX07,18,5,RMUX25,18,4,silicon_harvest
OMUX29,18,5,RMUX56,18,5,silicon_harvest
OMUX07,18,5,IMUX12,18,5,silicon_harvest
RMUX62,18,5,RMUX57,18,7,silicon_harvest
RMUX88,18,5,IMUX40,18,5,silicon_harvest
OMUX23,18,5,RMUX33,18,5,silicon_harvest
RMUX25,18,4,RMUX22,18,5,silicon_harvest
OMUX31,18,5,IMUX44,18,5,silicon_harvest
RMUX67,16,5,RMUX79,16,3,silicon_harvest
RMUX55,18,3,RMUX46,18,5,silicon_harvest
OMUX01,18,5,IMUX04,18,5,silicon_harvest
RMUX28,18,5,IMUX08,18,5,silicon_harvest
OMUX02,18,5,OMUX01,18,5,silicon_harvest
RMUX62,18,5,RMUX50,18,8,silicon_harvest
RMUX20,15,1,RMUX74,14,1,silicon_harvest
RMUX50,18,5,RMUX19,18,4,silicon_harvest
RMUX32,15,1,RMUX32,15,3,silicon_harvest
RMUX39,14,7,RMUX69,14,8,silicon_harvest
RMUX81,17,5,RMUX28,18,5,silicon_harvest
OMUX11,18,5,RMUX14,18,5,silicon_harvest
RMUX19,18,4,RMUX88,18,5,silicon_harvest
OMUX19,18,5,IMUX28,18,5,silicon_harvest
RMUX26,18,5,RMUX08,14,5,silicon_harvest
RMUX32,15,3,RMUX33,15,7,silicon_harvest
RMUX08,18,5,RMUX27,19,5,silicon_harvest
RMUX27,14,5,RMUX20,14,1,silicon_harvest
RMUX34,18,5,IMUX24,18,5,silicon_harvest
RMUX16,18,5,IMUX32,18,5,silicon_harvest
OMUX20,18,5,RMUX27,18,5,silicon_harvest
RMUX79,16,3,RMUX31,15,3,silicon_harvest
RMUX75,14,1,RMUX20,14,3,silicon_harvest
RMUX20,18,1,RMUX75,14,1,silicon_harvest
RMUX56,18,1,RMUX32,15,1,silicon_harvest
RMUX85,18,1,RMUX55,18,3,silicon_harvest
RMUX50,18,8,RMUX03,18,5,silicon_harvest
OMUX05,18,5,RMUX08,18,5,silicon_harvest
OMUX35,18,5,RMUX62,18,5,silicon_harvest
OMUX08,18,5,OMUX07,18,5,silicon_harvest
RMUX38,14,5,RMUX67,16,5,silicon_harvest
OMUX26,18,5,OMUX25,18,5,silicon_harvest
RMUX56,18,5,RMUX27,14,5,silicon_harvest
RMUX25,17,3,RMUX01,17,5,silicon_harvest
RMUX46,18,5,IMUX00,18,5,silicon_harvest
RMUX22,18,5,IMUX16,18,5,silicon_harvest
RMUX31,15,3,RMUX25,17,3,silicon_harvest
RMUX33,18,5,RMUX38,14,5,silicon_harvest
OMUX25,18,5,IMUX36,18,5,silicon_harvest
RMUX33,15,7,RMUX39,14,7,silicon_harvest
RMUX44,18,5,RMUX85,18,1,silicon_harvest
OMUX13,18,4,IMUX20,18,4,silicon_harvest
RMUX38,18,4,RMUX56,19,4,silicon_harvest
OMUX20,18,4,RMUX38,18,4,silicon_harvest
RMUX58,18,4,IMUX32,18,4,silicon_harvest
OMUX08,18,4,OMUX07,18,4,silicon_harvest
RMUX86,19,4,RMUX56,15,4,silicon_harvest
RMUX34,18,4,IMUX16,18,4,silicon_harvest
RMUX07,13,1,RMUX31,13,3,silicon_harvest
RMUX80,14,4,RMUX33,14,3,silicon_harvest
OMUX23,18,4,RMUX27,18,4,silicon_harvest
RMUX33,19,4,RMUX34,18,4,silicon_harvest
OMUX07,18,4,IMUX12,18,4,silicon_harvest
OMUX20,18,4,OMUX19,18,4,silicon_harvest
RMUX74,15,2,RMUX09,18,2,silicon_harvest
RMUX51,15,4,RMUX10,18,4,silicon_harvest
RMUX27,18,4,RMUX20,18,2,silicon_harvest
RMUX45,18,4,RMUX86,19,4,silicon_harvest
RMUX20,18,4,RMUX80,14,4,silicon_harvest
RMUX38,11,4,RMUX51,15,4,silicon_harvest
OMUX32,18,4,OMUX31,18,4,silicon_harvest
RMUX20,18,4,RMUX80,16,4,silicon_harvest
RMUX25,18,3,RMUX16,18,4,silicon_harvest
OMUX05,18,4,RMUX04,18,4,silicon_harvest
RMUX39,10,3,RMUX63,10,4,silicon_harvest
RMUX92,17,4,RMUX81,17,8,silicon_harvest
RMUX49,17,1,RMUX07,13,1,silicon_harvest
RMUX50,18,4,RMUX13,18,1,silicon_harvest
OMUX29,18,4,RMUX50,18,4,silicon_harvest
RMUX63,10,4,RMUX68,9,4,silicon_harvest
RMUX69,18,4,RMUX87,18,5,silicon_harvest
RMUX09,15,3,RMUX45,15,4,silicon_harvest
OMUX25,18,4,IMUX36,18,4,silicon_harvest
RMUX44,19,8,RMUX80,19,7,silicon_harvest
OMUX11,18,4,RMUX20,18,4,silicon_harvest
OMUX31,18,4,IMUX44,18,4,silicon_harvest
RMUX03,11,4,RMUX20,7,4,silicon_harvest
RMUX33,14,3,RMUX39,10,3,silicon_harvest
RMUX31,13,3,RMUX31,17,3,silicon_harvest
RMUX10,18,4,IMUX24,18,4,silicon_harvest
OMUX02,18,4,OMUX01,18,4,silicon_harvest
RMUX04,18,4,IMUX08,18,4,silicon_harvest
RMUX39,18,3,RMUX58,18,4,silicon_harvest
OMUX14,18,4,OMUX13,18,4,silicon_harvest
RMUX26,16,3,RMUX09,15,3,silicon_harvest
RMUX56,15,4,RMUX33,12,4,silicon_harvest
OMUX29,18,4,RMUX69,18,4,silicon_harvest
RMUX56,19,4,RMUX26,15,4,silicon_harvest
RMUX07,18,8,RMUX46,18,4,silicon_harvest
RMUX33,12,4,RMUX38,11,4,silicon_harvest
OMUX01,18,4,IMUX04,18,4,silicon_harvest
OMUX35,18,4,RMUX62,18,4,silicon_harvest
RMUX16,18,4,IMUX40,18,4,silicon_harvest
RMUX62,18,4,RMUX50,18,8,silicon_harvest
OMUX35,18,4,RMUX55,18,4,silicon_harvest
OMUX17,18,4,RMUX45,18,4,silicon_harvest
RMUX13,18,1,RMUX49,17,1,silicon_harvest
RMUX20,18,2,RMUX74,15,2,silicon_harvest
OMUX19,18,4,IMUX28,18,4,silicon_harvest
RMUX31,17,3,RMUX25,18,3,silicon_harvest
RMUX80,19,7,RMUX33,19,4,silicon_harvest
RMUX81,17,8,RMUX44,19,8,silicon_harvest
RMUX46,18,4,IMUX00,18,4,silicon_harvest
RMUX09,18,2,RMUX39,18,3,silicon_harvest
OMUX26,18,4,OMUX25,18,4,silicon_harvest
RMUX50,20,7,RMUX03,20,5,silicon_harvest
RMUX82,20,5,IMUX08,20,5,silicon_harvest
RMUX62,20,5,RMUX50,20,7,silicon_harvest
OMUX11,20,5,RMUX07,20,5,silicon_harvest
RMUX22,20,5,IMUX00,20,5,silicon_harvest
OMUX07,20,5,IMUX12,20,5,silicon_harvest
OMUX05,20,5,RMUX08,20,5,silicon_harvest
RMUX08,15,5,RMUX27,17,5,silicon_harvest
RMUX07,20,5,RMUX25,20,4,silicon_harvest
OMUX35,20,5,RMUX49,20,5,silicon_harvest
RMUX75,20,2,RMUX20,20,6,silicon_harvest
RMUX69,19,4,RMUX86,19,7,silicon_harvest
RMUX33,17,9,RMUX44,15,9,silicon_harvest
RMUX20,20,5,RMUX80,17,5,silicon_harvest
OMUX26,20,5,OMUX25,20,5,silicon_harvest
RMUX02,16,3,RMUX09,16,4,silicon_harvest
RMUX50,16,7,RMUX02,16,3,silicon_harvest
OMUX35,20,5,RMUX62,20,5,silicon_harvest
OMUX14,20,5,OMUX13,20,5,silicon_harvest
OMUX29,20,5,RMUX58,20,5,silicon_harvest
RMUX20,20,6,RMUX80,16,6,silicon_harvest
RMUX49,20,5,RMUX01,19,5,silicon_harvest
RMUX15,17,2,RMUX69,20,2,silicon_harvest
RMUX56,20,5,RMUX32,17,5,silicon_harvest
RMUX81,16,5,RMUX34,20,5,silicon_harvest
OMUX32,20,5,OMUX31,20,5,silicon_harvest
RMUX15,20,4,RMUX63,20,4,silicon_harvest
OMUX25,20,5,IMUX36,20,5,silicon_harvest
RMUX32,17,5,RMUX33,17,9,silicon_harvest
OMUX17,20,5,RMUX32,20,5,silicon_harvest
RMUX25,20,4,RMUX16,20,5,silicon_harvest
OMUX19,20,5,IMUX28,20,5,silicon_harvest
OMUX11,20,5,RMUX20,20,5,silicon_harvest
RMUX09,16,4,RMUX45,16,5,silicon_harvest
RMUX44,15,9,RMUX81,15,8,silicon_harvest
OMUX01,20,5,IMUX04,20,5,silicon_harvest
RMUX16,20,5,IMUX16,20,5,silicon_harvest
OMUX20,20,5,RMUX44,20,5,silicon_harvest
OMUX23,20,5,RMUX27,20,5,silicon_harvest
RMUX45,16,5,RMUX76,20,5,silicon_harvest
OMUX31,20,5,IMUX44,20,5,silicon_harvest
RMUX44,20,5,RMUX75,20,2,silicon_harvest
RMUX32,17,2,RMUX33,17,5,silicon_harvest
OMUX29,20,5,RMUX56,20,5,silicon_harvest
RMUX63,20,4,RMUX69,19,4,silicon_harvest
RMUX86,19,7,RMUX50,16,7,silicon_harvest
OMUX20,20,5,OMUX19,20,5,silicon_harvest
OMUX13,20,5,IMUX20,20,5,silicon_harvest
RMUX44,16,6,RMUX81,16,5,silicon_harvest
RMUX27,20,5,RMUX15,20,4,silicon_harvest
RMUX34,20,5,IMUX24,20,5,silicon_harvest
RMUX26,19,5,RMUX08,15,5,silicon_harvest
RMUX69,20,2,RMUX82,20,5,silicon_harvest
RMUX76,20,5,IMUX32,20,5,silicon_harvest
OMUX02,20,5,OMUX01,20,5,silicon_harvest
RMUX08,20,5,RMUX26,19,5,silicon_harvest
OMUX08,20,5,OMUX07,20,5,silicon_harvest
RMUX32,20,5,RMUX33,20,6,silicon_harvest
RMUX58,20,5,IMUX40,20,5,silicon_harvest
RMUX01,19,5,RMUX22,20,5,silicon_harvest
RMUX27,17,5,RMUX15,17,2,silicon_harvest
RMUX92,18,7,RMUX80,18,8,silicon_harvest
OMUX17,20,4,RMUX45,20,4,silicon_harvest
OMUX07,20,4,IMUX12,20,4,silicon_harvest
RMUX03,20,4,RMUX20,16,4,silicon_harvest
RMUX27,18,4,RMUX15,18,1,silicon_harvest
RMUX10,20,4,IMUX24,20,4,silicon_harvest
RMUX56,20,4,RMUX58,20,4,silicon_harvest
RMUX93,18,1,RMUX92,14,1,silicon_harvest
OMUX35,20,4,RMUX62,20,4,silicon_harvest
OMUX29,20,4,RMUX63,20,4,silicon_harvest
RMUX50,15,4,RMUX09,15,3,silicon_harvest
RMUX80,15,4,RMUX33,15,3,silicon_harvest
RMUX38,16,5,RMUX67,20,5,silicon_harvest
OMUX31,20,4,IMUX44,20,4,silicon_harvest
RMUX73,15,5,RMUX01,15,4,silicon_harvest
OMUX11,20,4,RMUX03,20,4,silicon_harvest
RMUX22,20,4,IMUX00,20,4,silicon_harvest
RMUX91,14,5,RMUX73,15,5,silicon_harvest
RMUX38,16,4,RMUX56,20,4,silicon_harvest
RMUX03,18,3,RMUX20,14,3,silicon_harvest
RMUX37,21,5,RMUX49,21,4,silicon_harvest
RMUX92,14,1,RMUX91,14,5,silicon_harvest
RMUX74,11,2,RMUX09,14,2,silicon_harvest
RMUX02,20,4,RMUX03,20,8,silicon_harvest
RMUX62,20,4,RMUX50,20,7,silicon_harvest
RMUX80,20,12,RMUX27,20,8,silicon_harvest
RMUX27,20,8,RMUX20,20,7,silicon_harvest
RMUX33,15,3,RMUX44,11,3,silicon_harvest
OMUX08,20,4,OMUX07,20,4,silicon_harvest
RMUX21,18,4,RMUX93,18,1,silicon_harvest
RMUX15,18,1,RMUX69,20,1,silicon_harvest
RMUX45,20,4,RMUX86,19,4,silicon_harvest
OMUX26,20,4,OMUX25,20,4,silicon_harvest
OMUX29,20,4,RMUX69,20,4,silicon_harvest
RMUX44,11,3,RMUX74,11,2,silicon_harvest
