x,y,mux,sel,byte,mask,kind,tile
10,0,CFG_IOMUX3,15,99037,4,mux,IOTILE
10,0,CFG_IOMUX3,16,99153,2,mux,IOTILE
10,0,CFG_IOMUX3,17,99037,2,mux,IOTILE
10,0,CFG_IOMUX3,18,99153,1,mux,IOTILE
10,0,CFG_IOMUX3,19,99037,1,mux,IOTILE
10,0,CFG_IOMUX3,20,99038,128,mux,IOTILE
10,0,CFG_IOMUX3,21,98921,4,mux,IOTILE
10,0,CFG_IOMUX3,22,98805,4,mux,IOTILE
10,0,CFG_IOMUX3,23,98921,2,mux,IOTILE
10,0,CFG_IOMUX3,24,98805,2,mux,IOTILE
10,0,CFG_IOMUX3,25,98921,1,mux,IOTILE
10,0,CFG_IOMUX3,26,98805,1,mux,IOTILE
10,0,CFG_IOMUX3,27,98806,128,mux,IOTILE
10,0,CFG_IOMUX3,28,97993,4,mux,IOTILE
10,0,CFG_IOMUX3,29,97877,4,mux,IOTILE
10,0,CFG_IOMUX3,30,97993,2,mux,IOTILE
10,0,CFG_IOMUX3,31,97877,2,mux,IOTILE
10,0,CFG_IOMUX3,32,97993,1,mux,IOTILE
10,0,CFG_IOMUX3,33,97877,1,mux,IOTILE
10,0,CFG_IOMUX3,34,97878,128,mux,IOTILE
10,0,CFG_IOMUX3,35,98225,4,mux,IOTILE
10,0,CFG_IOMUX3,36,98109,4,mux,IOTILE
10,0,CFG_IOMUX3,37,98225,2,mux,IOTILE
10,0,CFG_IOMUX3,38,98109,2,mux,IOTILE
10,0,CFG_IOMUX3,39,98225,1,mux,IOTILE
10,0,CFG_IOMUX3,40,98109,1,mux,IOTILE
10,0,CFG_IOMUX3,41,98110,128,mux,IOTILE
10,0,CFG_OE_ASYNC_MODE,0,99153,16,ioreg,IOTILE
10,0,CFG_OE_ASYNC_MODE,1,99152,1,ioreg,IOTILE
10,0,CFG_OE_ASYNC_MODE,2,97877,16,ioreg,IOTILE
10,0,CFG_OE_ASYNC_MODE,3,97876,1,ioreg,IOTILE
10,0,CFG_OE_POWERUP,0,99037,8,ioreg,IOTILE
10,0,CFG_OE_POWERUP,1,99036,2,ioreg,IOTILE
10,0,CFG_OE_POWERUP,2,97993,8,ioreg,IOTILE
10,0,CFG_OE_POWERUP,3,97992,2,ioreg,IOTILE
10,0,CFG_OE_REG_MODE,0,99269,16,ioreg,IOTILE
10,0,CFG_OE_REG_MODE,1,99268,1,ioreg,IOTILE
10,0,CFG_OE_REG_MODE,2,97761,16,ioreg,IOTILE
10,0,CFG_OE_REG_MODE,3,97760,1,ioreg,IOTILE
10,0,CFG_OE_SYNC_MODE,0,99153,8,ioreg,IOTILE
10,0,CFG_OE_SYNC_MODE,1,99152,2,ioreg,IOTILE
10,0,CFG_OE_SYNC_MODE,2,97877,8,ioreg,IOTILE
10,0,CFG_OE_SYNC_MODE,3,97876,2,ioreg,IOTILE
10,0,CFG_OUTDELAY,0,99851,128,delay,IOTILE
10,0,CFG_OUTDELAY,1,99735,128,delay,IOTILE
10,0,CFG_OUTDELAY,2,99849,4,delay,IOTILE
10,0,CFG_OUTDELAY,3,99733,4,delay,IOTILE
10,0,CFG_OUT_ASYNC_MODE,0,99385,16,ioreg,IOTILE
10,0,CFG_OUT_ASYNC_MODE,1,99384,1,ioreg,IOTILE
10,0,CFG_OUT_ASYNC_MODE,2,97645,16,ioreg,IOTILE
10,0,CFG_OUT_ASYNC_MODE,3,97644,1,ioreg,IOTILE
10,0,CFG_OUT_POWERUP,0,99269,8,ioreg,IOTILE
10,0,CFG_OUT_POWERUP,1,99268,2,ioreg,IOTILE
10,0,CFG_OUT_POWERUP,2,97761,8,ioreg,IOTILE
10,0,CFG_OUT_POWERUP,3,97760,2,ioreg,IOTILE
10,0,CFG_OUT_REG_MODE,0,99037,16,ioreg,IOTILE
10,0,CFG_OUT_REG_MODE,1,99036,1,ioreg,IOTILE
10,0,CFG_OUT_REG_MODE,2,97993,16,ioreg,IOTILE
10,0,CFG_OUT_REG_MODE,3,97992,1,ioreg,IOTILE
10,0,CFG_OUT_SYNC_MODE,0,99385,8,ioreg,IOTILE
10,0,CFG_OUT_SYNC_MODE,1,99384,2,ioreg,IOTILE
10,0,CFG_OUT_SYNC_MODE,2,97645,8,ioreg,IOTILE
10,0,CFG_OUT_SYNC_MODE,3,97644,2,ioreg,IOTILE
10,5,CFG_INPUTMUX,0,64264,64,mux,UFMTILE
10,5,CFG_INPUTMUX,1,64496,64,mux,UFMTILE
10,5,CFG_INPUTMUX,2,64728,64,mux,UFMTILE
10,5,CFG_INPUTMUX,3,65192,64,mux,UFMTILE
10,5,CFG_INPUTMUX,4,65424,64,mux,UFMTILE
10,5,CFG_INPUTMUX,5,65656,64,mux,UFMTILE
10,5,CFG_INPUTMUX,6,64263,1,mux,UFMTILE
10,5,CFG_INPUTMUX,7,64495,1,mux,UFMTILE
10,5,CFG_INPUTMUX,8,64727,1,mux,UFMTILE
10,5,CFG_INPUTMUX,9,65191,1,mux,UFMTILE
10,5,CFG_INPUTMUX,10,65423,1,mux,UFMTILE
10,5,CFG_INPUTMUX,11,65655,1,mux,UFMTILE
11,0,CFG_INDA_DELAY,0,99847,2,delay,IOTILE
11,0,CFG_INDA_DELAY,1,99847,1,delay,IOTILE
11,0,CFG_INDA_DELAY,2,99848,128,delay,IOTILE
11,0,CFG_INDA_DELAY,3,99731,2,delay,IOTILE
11,0,CFG_INDA_DELAY,4,99731,1,delay,IOTILE
11,0,CFG_INDA_DELAY,5,99732,128,delay,IOTILE
11,0,CFG_INDA_DELAY,6,99845,2,delay,IOTILE
11,0,CFG_INDA_DELAY,7,99845,1,delay,IOTILE
11,0,CFG_INDA_DELAY,8,99846,128,delay,IOTILE
11,0,CFG_INDA_DELAY,9,99729,2,delay,IOTILE
11,0,CFG_INDA_DELAY,10,99729,1,delay,IOTILE
11,0,CFG_INDA_DELAY,11,99730,128,delay,IOTILE
11,0,CFG_INPUTMUX0,0,99845,128,mux,IOTILE
11,0,CFG_INPUTMUX0,1,99729,128,mux,IOTILE
11,0,CFG_INPUTMUX1,0,99844,32,mux,IOTILE
11,0,CFG_INPUTMUX1,1,99844,16,mux,IOTILE
11,0,CFG_INPUTMUX2,0,99728,1,mux,IOTILE
11,0,CFG_INPUTMUX2,1,99844,1,mux,IOTILE
11,0,CFG_INPUTMUX3,0,99728,32,mux,IOTILE
11,0,CFG_INPUTMUX3,1,99728,16,mux,IOTILE
11,0,CFG_INREG_DELAY,0,99847,8,delay,IOTILE
11,0,CFG_INREG_DELAY,1,99847,16,delay,IOTILE
11,0,CFG_INREG_DELAY,2,99847,32,delay,IOTILE
11,0,CFG_INREG_DELAY,3,99731,8,delay,IOTILE
11,0,CFG_INREG_DELAY,4,99731,16,delay,IOTILE
11,0,CFG_INREG_DELAY,5,99731,32,delay,IOTILE
11,0,CFG_INREG_DELAY,6,99845,16,delay,IOTILE
11,0,CFG_INREG_DELAY,7,99845,8,delay,IOTILE
11,0,CFG_INREG_DELAY,8,99845,32,delay,IOTILE
11,0,CFG_INREG_DELAY,9,99729,32,delay,IOTILE
11,0,CFG_INREG_DELAY,10,99729,16,delay,IOTILE
11,0,CFG_INREG_DELAY,11,99729,8,delay,IOTILE
11,0,CFG_IN_ASYNC_MODE,0,99612,1,ioreg,IOTILE
11,0,CFG_IN_ASYNC_MODE,1,99612,16,ioreg,IOTILE
11,0,CFG_IN_ASYNC_MODE,2,97408,1,ioreg,IOTILE
11,0,CFG_IN_ASYNC_MODE,3,97408,16,ioreg,IOTILE
11,0,CFG_IN_POWERUP,0,99497,128,ioreg,IOTILE
11,0,CFG_IN_POWERUP,1,99496,32,ioreg,IOTILE
11,0,CFG_IN_POWERUP,2,97525,128,ioreg,IOTILE
11,0,CFG_IN_POWERUP,3,97524,32,ioreg,IOTILE
11,0,CFG_IN_SYNC_MODE,0,99613,128,ioreg,IOTILE
11,0,CFG_IN_SYNC_MODE,1,99612,32,ioreg,IOTILE
11,0,CFG_IN_SYNC_MODE,2,97409,128,ioreg,IOTILE
11,0,CFG_IN_SYNC_MODE,3,97408,32,ioreg,IOTILE
11,0,CFG_IOMUX0,0,99614,64,mux,IOTILE
11,0,CFG_IOMUX0,1,99498,64,mux,IOTILE
11,0,CFG_IOMUX0,2,99614,32,mux,IOTILE
11,0,CFG_IOMUX0,3,99498,32,mux,IOTILE
11,0,CFG_IOMUX0,4,99614,16,mux,IOTILE
11,0,CFG_IOMUX0,5,99498,16,mux,IOTILE
11,0,CFG_IOMUX0,6,99498,8,mux,IOTILE
11,0,CFG_IOMUX0,7,99382,64,mux,IOTILE
11,0,CFG_IOMUX0,8,99266,64,mux,IOTILE
11,0,CFG_IOMUX0,9,99382,32,mux,IOTILE
11,0,CFG_IOMUX0,10,99266,32,mux,IOTILE
11,0,CFG_IOMUX0,11,99382,16,mux,IOTILE
11,0,CFG_IOMUX0,12,99266,16,mux,IOTILE
11,0,CFG_IOMUX0,13,99266,8,mux,IOTILE
11,0,CFG_IOMUX0,14,97526,64,mux,IOTILE
11,0,CFG_IOMUX0,15,97410,64,mux,IOTILE
11,0,CFG_IOMUX0,16,97526,32,mux,IOTILE
11,0,CFG_IOMUX0,17,97410,32,mux,IOTILE
11,0,CFG_IOMUX0,18,97526,16,mux,IOTILE
11,0,CFG_IOMUX0,19,97410,16,mux,IOTILE
11,0,CFG_IOMUX0,20,97410,8,mux,IOTILE
11,0,CFG_IOMUX0,21,97758,64,mux,IOTILE
11,0,CFG_IOMUX0,22,97642,64,mux,IOTILE
11,0,CFG_IOMUX0,23,97758,32,mux,IOTILE
11,0,CFG_IOMUX0,24,97642,32,mux,IOTILE
11,0,CFG_IOMUX0,25,97758,16,mux,IOTILE
11,0,CFG_IOMUX0,26,97642,16,mux,IOTILE
11,0,CFG_IOMUX0,27,97642,8,mux,IOTILE
11,0,CFG_IOMUX0,28,99150,64,mux,IOTILE
11,0,CFG_IOMUX0,29,99034,64,mux,IOTILE
11,0,CFG_IOMUX0,30,99150,32,mux,IOTILE
11,0,CFG_IOMUX0,31,99034,32,mux,IOTILE
11,0,CFG_IOMUX0,32,99150,16,mux,IOTILE
11,0,CFG_IOMUX0,33,99034,16,mux,IOTILE
11,0,CFG_IOMUX0,34,99034,8,mux,IOTILE
11,0,CFG_IOMUX0,35,98918,64,mux,IOTILE
11,0,CFG_IOMUX0,36,98802,64,mux,IOTILE
11,0,CFG_IOMUX0,37,98918,32,mux,IOTILE
11,0,CFG_IOMUX0,38,98802,32,mux,IOTILE
11,0,CFG_IOMUX0,39,98918,16,mux,IOTILE
11,0,CFG_IOMUX0,40,98802,16,mux,IOTILE
11,0,CFG_IOMUX0,41,98802,8,mux,IOTILE
11,0,CFG_IOMUX1,0,97990,64,mux,IOTILE
11,0,CFG_IOMUX1,1,97874,64,mux,IOTILE
11,0,CFG_IOMUX1,2,97990,32,mux,IOTILE
11,0,CFG_IOMUX1,3,97874,32,mux,IOTILE
11,0,CFG_IOMUX1,4,97990,16,mux,IOTILE
11,0,CFG_IOMUX1,5,97874,16,mux,IOTILE
11,0,CFG_IOMUX1,6,97874,8,mux,IOTILE
11,0,CFG_IOMUX1,7,98222,64,mux,IOTILE
11,0,CFG_IOMUX1,8,98106,64,mux,IOTILE
11,0,CFG_IOMUX1,9,98222,32,mux,IOTILE
11,0,CFG_IOMUX1,10,98106,32,mux,IOTILE
11,0,CFG_IOMUX1,11,98222,16,mux,IOTILE
11,0,CFG_IOMUX1,12,98106,16,mux,IOTILE
11,0,CFG_IOMUX1,13,98106,8,mux,IOTILE
11,0,CFG_IOMUX1,14,99150,128,mux,IOTILE
11,0,CFG_IOMUX1,15,99034,128,mux,IOTILE
11,0,CFG_IOMUX1,16,99149,1,mux,IOTILE
11,0,CFG_IOMUX1,17,99033,1,mux,IOTILE
11,0,CFG_IOMUX1,18,99149,2,mux,IOTILE
11,0,CFG_IOMUX1,19,99033,2,mux,IOTILE
11,0,CFG_IOMUX1,20,99033,4,mux,IOTILE
11,0,CFG_IOMUX1,21,98918,128,mux,IOTILE
11,0,CFG_IOMUX1,22,98802,128,mux,IOTILE
11,0,CFG_IOMUX1,23,98917,1,mux,IOTILE
11,0,CFG_IOMUX1,24,98801,1,mux,IOTILE
11,0,CFG_IOMUX1,25,98917,2,mux,IOTILE
11,0,CFG_IOMUX1,26,98801,2,mux,IOTILE
11,0,CFG_IOMUX1,27,98801,4,mux,IOTILE
11,0,CFG_IOMUX1,28,97990,128,mux,IOTILE
11,0,CFG_IOMUX1,29,97874,128,mux,IOTILE
11,0,CFG_IOMUX1,30,97989,1,mux,IOTILE
11,0,CFG_IOMUX1,31,97873,1,mux,IOTILE
11,0,CFG_IOMUX1,32,97989,2,mux,IOTILE
11,0,CFG_IOMUX1,33,97873,2,mux,IOTILE
11,0,CFG_IOMUX1,34,97873,4,mux,IOTILE
11,0,CFG_IOMUX1,35,98222,128,mux,IOTILE
11,0,CFG_IOMUX1,36,98106,128,mux,IOTILE
11,0,CFG_IOMUX1,37,98221,1,mux,IOTILE
11,0,CFG_IOMUX1,38,98105,1,mux,IOTILE
11,0,CFG_IOMUX1,39,98221,2,mux,IOTILE
11,0,CFG_IOMUX1,40,98105,2,mux,IOTILE
11,0,CFG_IOMUX1,41,98105,4,mux,IOTILE
11,0,CFG_IOMUX2,0,99614,128,mux,IOTILE
11,0,CFG_IOMUX2,1,99498,128,mux,IOTILE
11,0,CFG_IOMUX2,2,99613,1,mux,IOTILE
11,0,CFG_IOMUX2,3,99497,1,mux,IOTILE
11,0,CFG_IOMUX2,4,99613,2,mux,IOTILE
11,0,CFG_IOMUX2,5,99497,2,mux,IOTILE
11,0,CFG_IOMUX2,6,99497,4,mux,IOTILE
11,0,CFG_IOMUX2,7,99382,128,mux,IOTILE
11,0,CFG_IOMUX2,8,99266,128,mux,IOTILE
11,0,CFG_IOMUX2,9,99381,1,mux,IOTILE
11,0,CFG_IOMUX2,10,99265,1,mux,IOTILE
11,0,CFG_IOMUX2,11,99381,2,mux,IOTILE
11,0,CFG_IOMUX2,12,99265,2,mux,IOTILE
11,0,CFG_IOMUX2,13,99265,4,mux,IOTILE
11,0,CFG_IOMUX2,14,97526,128,mux,IOTILE
11,0,CFG_IOMUX2,15,97410,128,mux,IOTILE
11,0,CFG_IOMUX2,16,97525,1,mux,IOTILE
11,0,CFG_IOMUX2,17,97409,1,mux,IOTILE
11,0,CFG_IOMUX2,18,97525,2,mux,IOTILE
11,0,CFG_IOMUX2,19,97409,2,mux,IOTILE
11,0,CFG_IOMUX2,20,97409,4,mux,IOTILE
11,0,CFG_IOMUX2,21,97758,128,mux,IOTILE
11,0,CFG_IOMUX2,22,97642,128,mux,IOTILE
11,0,CFG_IOMUX2,23,97757,1,mux,IOTILE
11,0,CFG_IOMUX2,24,97641,1,mux,IOTILE
11,0,CFG_IOMUX2,25,97757,2,mux,IOTILE
11,0,CFG_IOMUX2,26,97641,2,mux,IOTILE
11,0,CFG_IOMUX2,27,97641,4,mux,IOTILE
11,0,CFG_IOMUX2,28,99613,64,mux,IOTILE
11,0,CFG_IOMUX2,29,99497,64,mux,IOTILE
11,0,CFG_IOMUX2,30,99613,32,mux,IOTILE
11,0,CFG_IOMUX2,31,99497,32,mux,IOTILE
11,0,CFG_IOMUX2,32,99613,16,mux,IOTILE
11,0,CFG_IOMUX2,33,99497,16,mux,IOTILE
11,0,CFG_IOMUX2,34,99497,8,mux,IOTILE
11,0,CFG_IOMUX2,35,99381,64,mux,IOTILE
11,0,CFG_IOMUX2,36,99265,64,mux,IOTILE
11,0,CFG_IOMUX2,37,99381,32,mux,IOTILE
11,0,CFG_IOMUX2,38,99265,32,mux,IOTILE
11,0,CFG_IOMUX2,39,99381,16,mux,IOTILE
11,0,CFG_IOMUX2,40,99265,16,mux,IOTILE
11,0,CFG_IOMUX2,41,99265,8,mux,IOTILE
11,0,CFG_IOMUX3,0,97525,64,mux,IOTILE
11,0,CFG_IOMUX3,1,97409,64,mux,IOTILE
11,0,CFG_IOMUX3,2,97525,32,mux,IOTILE
11,0,CFG_IOMUX3,3,97409,32,mux,IOTILE
11,0,CFG_IOMUX3,4,97525,16,mux,IOTILE
11,0,CFG_IOMUX3,5,97409,16,mux,IOTILE
11,0,CFG_IOMUX3,6,97409,8,mux,IOTILE
11,0,CFG_IOMUX3,7,97757,64,mux,IOTILE
11,0,CFG_IOMUX3,8,97641,64,mux,IOTILE
11,0,CFG_IOMUX3,9,97757,32,mux,IOTILE
11,0,CFG_IOMUX3,10,97641,32,mux,IOTILE
11,0,CFG_IOMUX3,11,97757,16,mux,IOTILE
11,0,CFG_IOMUX3,12,97641,16,mux,IOTILE
11,0,CFG_IOMUX3,13,97641,8,mux,IOTILE
11,0,CFG_IOMUX3,14,99149,64,mux,IOTILE
11,0,CFG_IOMUX3,15,99033,64,mux,IOTILE
11,0,CFG_IOMUX3,16,99149,32,mux,IOTILE
11,0,CFG_IOMUX3,17,99033,32,mux,IOTILE
11,0,CFG_IOMUX3,18,99149,16,mux,IOTILE
11,0,CFG_IOMUX3,19,99033,16,mux,IOTILE
11,0,CFG_IOMUX3,20,99033,8,mux,IOTILE
11,0,CFG_IOMUX3,21,98917,64,mux,IOTILE
11,0,CFG_IOMUX3,22,98801,64,mux,IOTILE
11,0,CFG_IOMUX3,23,98917,32,mux,IOTILE
11,0,CFG_IOMUX3,24,98801,32,mux,IOTILE
11,0,CFG_IOMUX3,25,98917,16,mux,IOTILE
11,0,CFG_IOMUX3,26,98801,16,mux,IOTILE
11,0,CFG_IOMUX3,27,98801,8,mux,IOTILE
11,0,CFG_IOMUX3,28,97989,64,mux,IOTILE
11,0,CFG_IOMUX3,29,97873,64,mux,IOTILE
11,0,CFG_IOMUX3,30,97989,32,mux,IOTILE
11,0,CFG_IOMUX3,31,97873,32,mux,IOTILE
11,0,CFG_IOMUX3,32,97989,16,mux,IOTILE
11,0,CFG_IOMUX3,33,97873,16,mux,IOTILE
11,0,CFG_IOMUX3,34,97873,8,mux,IOTILE
11,0,CFG_IOMUX3,35,98221,64,mux,IOTILE
11,0,CFG_IOMUX3,36,98105,64,mux,IOTILE
11,0,CFG_IOMUX3,37,98221,32,mux,IOTILE
11,0,CFG_IOMUX3,38,98105,32,mux,IOTILE
11,0,CFG_IOMUX3,39,98221,16,mux,IOTILE
11,0,CFG_IOMUX3,40,98105,16,mux,IOTILE
11,0,CFG_IOMUX3,41,98105,8,mux,IOTILE
11,0,CFG_OE_ASYNC_MODE,0,99148,1,ioreg,IOTILE
11,0,CFG_OE_ASYNC_MODE,1,99148,16,ioreg,IOTILE
11,0,CFG_OE_ASYNC_MODE,2,97872,1,ioreg,IOTILE
11,0,CFG_OE_ASYNC_MODE,3,97872,16,ioreg,IOTILE
11,0,CFG_OE_POWERUP,0,99033,128,ioreg,IOTILE
11,0,CFG_OE_POWERUP,1,99032,32,ioreg,IOTILE
11,0,CFG_OE_POWERUP,2,97989,128,ioreg,IOTILE
11,0,CFG_OE_POWERUP,3,97988,32,ioreg,IOTILE
11,0,CFG_OE_REG_MODE,0,99264,1,ioreg,IOTILE
11,0,CFG_OE_REG_MODE,1,99264,16,ioreg,IOTILE
11,0,CFG_OE_REG_MODE,2,97756,1,ioreg,IOTILE
11,0,CFG_OE_REG_MODE,3,97756,16,ioreg,IOTILE
11,0,CFG_OE_SYNC_MODE,0,99149,128,ioreg,IOTILE
11,0,CFG_OE_SYNC_MODE,1,99148,32,ioreg,IOTILE
11,0,CFG_OE_SYNC_MODE,2,97873,128,ioreg,IOTILE
11,0,CFG_OE_SYNC_MODE,3,97872,32,ioreg,IOTILE
11,0,CFG_OUTDELAY,0,99846,8,delay,IOTILE
11,0,CFG_OUTDELAY,1,99730,8,delay,IOTILE
11,0,CFG_OUTDELAY,2,99845,64,delay,IOTILE
11,0,CFG_OUTDELAY,3,99729,64,delay,IOTILE
11,0,CFG_OUT_ASYNC_MODE,0,99380,1,ioreg,IOTILE
11,0,CFG_OUT_ASYNC_MODE,1,99380,16,ioreg,IOTILE
11,0,CFG_OUT_ASYNC_MODE,2,97640,1,ioreg,IOTILE
11,0,CFG_OUT_ASYNC_MODE,3,97640,16,ioreg,IOTILE
11,0,CFG_OUT_POWERUP,0,99265,128,ioreg,IOTILE
11,0,CFG_OUT_POWERUP,1,99264,32,ioreg,IOTILE
11,0,CFG_OUT_POWERUP,2,97757,128,ioreg,IOTILE
11,0,CFG_OUT_POWERUP,3,97756,32,ioreg,IOTILE
11,0,CFG_OUT_REG_MODE,0,99032,1,ioreg,IOTILE
11,0,CFG_OUT_REG_MODE,1,99032,16,ioreg,IOTILE
11,0,CFG_OUT_REG_MODE,2,97988,1,ioreg,IOTILE
11,0,CFG_OUT_REG_MODE,3,97988,16,ioreg,IOTILE
11,0,CFG_OUT_SYNC_MODE,0,99381,128,ioreg,IOTILE
11,0,CFG_OUT_SYNC_MODE,1,99380,32,ioreg,IOTILE
11,0,CFG_OUT_SYNC_MODE,2,97641,128,ioreg,IOTILE
11,0,CFG_OUT_SYNC_MODE,3,97640,32,ioreg,IOTILE
11,5,CFG_INPUTMUX,0,64259,4,mux,UFMTILE
11,5,CFG_INPUTMUX,1,64491,4,mux,UFMTILE
11,5,CFG_INPUTMUX,2,64723,4,mux,UFMTILE
11,5,CFG_INPUTMUX,3,65187,4,mux,UFMTILE
11,5,CFG_INPUTMUX,4,65419,4,mux,UFMTILE
11,5,CFG_INPUTMUX,5,65651,4,mux,UFMTILE
11,5,CFG_INPUTMUX,6,64259,16,mux,UFMTILE
11,5,CFG_INPUTMUX,7,64491,16,mux,UFMTILE
11,5,CFG_INPUTMUX,8,64723,16,mux,UFMTILE
11,5,CFG_INPUTMUX,9,65187,16,mux,UFMTILE
11,5,CFG_INPUTMUX,10,65419,16,mux,UFMTILE
11,5,CFG_INPUTMUX,11,65651,16,mux,UFMTILE
12,0,CFG_INDA_DELAY,0,99843,32,delay,IOTILE
12,0,CFG_INDA_DELAY,1,99843,16,delay,IOTILE
12,0,CFG_INDA_DELAY,2,99843,8,delay,IOTILE
12,0,CFG_INDA_DELAY,3,99727,32,delay,IOTILE
12,0,CFG_INDA_DELAY,4,99727,16,delay,IOTILE
12,0,CFG_INDA_DELAY,5,99727,8,delay,IOTILE
12,0,CFG_INDA_DELAY,6,99841,32,delay,IOTILE
12,0,CFG_INDA_DELAY,7,99841,16,delay,IOTILE
12,0,CFG_INDA_DELAY,8,99841,8,delay,IOTILE
12,0,CFG_INDA_DELAY,9,99725,32,delay,IOTILE
12,0,CFG_INDA_DELAY,10,99725,16,delay,IOTILE
12,0,CFG_INDA_DELAY,11,99725,8,delay,IOTILE
12,0,CFG_INPUTMUX0,0,99840,8,mux,IOTILE
12,0,CFG_INPUTMUX0,1,99724,8,mux,IOTILE
12,0,CFG_INPUTMUX1,0,99839,2,mux,IOTILE
12,0,CFG_INPUTMUX1,1,99839,1,mux,IOTILE
12,0,CFG_INPUTMUX2,0,99724,16,mux,IOTILE
12,0,CFG_INPUTMUX2,1,99840,16,mux,IOTILE
12,0,CFG_INPUTMUX3,0,99723,2,mux,IOTILE
12,0,CFG_INPUTMUX3,1,99723,1,mux,IOTILE
12,0,CFG_INREG_DELAY,0,99843,128,delay,IOTILE
12,0,CFG_INREG_DELAY,1,99842,1,delay,IOTILE
12,0,CFG_INREG_DELAY,2,99842,2,delay,IOTILE
12,0,CFG_INREG_DELAY,3,99727,128,delay,IOTILE
12,0,CFG_INREG_DELAY,4,99726,1,delay,IOTILE
12,0,CFG_INREG_DELAY,5,99726,2,delay,IOTILE
12,0,CFG_INREG_DELAY,6,99840,1,delay,IOTILE
12,0,CFG_INREG_DELAY,7,99841,128,delay,IOTILE
12,0,CFG_INREG_DELAY,8,99840,2,delay,IOTILE
12,0,CFG_INREG_DELAY,9,99724,2,delay,IOTILE
12,0,CFG_INREG_DELAY,10,99724,1,delay,IOTILE
12,0,CFG_INREG_DELAY,11,99725,128,delay,IOTILE
12,0,CFG_IN_ASYNC_MODE,0,99608,16,ioreg,IOTILE
12,0,CFG_IN_ASYNC_MODE,1,99607,1,ioreg,IOTILE
12,0,CFG_IN_ASYNC_MODE,2,97404,16,ioreg,IOTILE
12,0,CFG_IN_ASYNC_MODE,3,97403,1,ioreg,IOTILE
12,0,CFG_IN_POWERUP,0,99492,8,ioreg,IOTILE
12,0,CFG_IN_POWERUP,1,99491,2,ioreg,IOTILE
12,0,CFG_IN_POWERUP,2,97520,8,ioreg,IOTILE
12,0,CFG_IN_POWERUP,3,97519,2,ioreg,IOTILE
12,0,CFG_IN_SYNC_MODE,0,99608,8,ioreg,IOTILE
12,0,CFG_IN_SYNC_MODE,1,99607,2,ioreg,IOTILE
12,0,CFG_IN_SYNC_MODE,2,97404,8,ioreg,IOTILE
12,0,CFG_IN_SYNC_MODE,3,97403,2,ioreg,IOTILE
12,0,CFG_IOMUX0,0,99609,4,mux,IOTILE
12,0,CFG_IOMUX0,1,99493,4,mux,IOTILE
12,0,CFG_IOMUX0,2,99609,2,mux,IOTILE
12,0,CFG_IOMUX0,3,99493,2,mux,IOTILE
12,0,CFG_IOMUX0,4,99609,1,mux,IOTILE
12,0,CFG_IOMUX0,5,99493,1,mux,IOTILE
12,0,CFG_IOMUX0,6,99494,128,mux,IOTILE
12,0,CFG_IOMUX0,7,99377,4,mux,IOTILE
12,0,CFG_IOMUX0,8,99261,4,mux,IOTILE
12,0,CFG_IOMUX0,9,99377,2,mux,IOTILE
12,0,CFG_IOMUX0,10,99261,2,mux,IOTILE
12,0,CFG_IOMUX0,11,99377,1,mux,IOTILE
12,0,CFG_IOMUX0,12,99261,1,mux,IOTILE
12,0,CFG_IOMUX0,13,99262,128,mux,IOTILE
12,0,CFG_IOMUX0,14,97521,4,mux,IOTILE
12,0,CFG_IOMUX0,15,97405,4,mux,IOTILE
12,0,CFG_IOMUX0,16,97521,2,mux,IOTILE
12,0,CFG_IOMUX0,17,97405,2,mux,IOTILE
12,0,CFG_IOMUX0,18,97521,1,mux,IOTILE
12,0,CFG_IOMUX0,19,97405,1,mux,IOTILE
12,0,CFG_IOMUX0,20,97406,128,mux,IOTILE
12,0,CFG_IOMUX0,21,97753,4,mux,IOTILE
12,0,CFG_IOMUX0,22,97637,4,mux,IOTILE
12,0,CFG_IOMUX0,23,97753,2,mux,IOTILE
12,0,CFG_IOMUX0,24,97637,2,mux,IOTILE
12,0,CFG_IOMUX0,25,97753,1,mux,IOTILE
12,0,CFG_IOMUX0,26,97637,1,mux,IOTILE
12,0,CFG_IOMUX0,27,97638,128,mux,IOTILE
12,0,CFG_IOMUX0,28,99145,4,mux,IOTILE
12,0,CFG_IOMUX0,29,99029,4,mux,IOTILE
12,0,CFG_IOMUX0,30,99145,2,mux,IOTILE
12,0,CFG_IOMUX0,31,99029,2,mux,IOTILE
12,0,CFG_IOMUX0,32,99145,1,mux,IOTILE
12,0,CFG_IOMUX0,33,99029,1,mux,IOTILE
12,0,CFG_IOMUX0,34,99030,128,mux,IOTILE
12,0,CFG_IOMUX0,35,98913,4,mux,IOTILE
12,0,CFG_IOMUX0,36,98797,4,mux,IOTILE
12,0,CFG_IOMUX0,37,98913,2,mux,IOTILE
12,0,CFG_IOMUX0,38,98797,2,mux,IOTILE
12,0,CFG_IOMUX0,39,98913,1,mux,IOTILE
12,0,CFG_IOMUX0,40,98797,1,mux,IOTILE
12,0,CFG_IOMUX0,41,98798,128,mux,IOTILE
12,0,CFG_IOMUX1,0,97985,4,mux,IOTILE
12,0,CFG_IOMUX1,1,97869,4,mux,IOTILE
12,0,CFG_IOMUX1,2,97985,2,mux,IOTILE
12,0,CFG_IOMUX1,3,97869,2,mux,IOTILE
12,0,CFG_IOMUX1,4,97985,1,mux,IOTILE
