x,y,mux,sel,byte,mask
13,4,CFG_RMUX13,43,72256,4
13,4,CFG_RMUX13,44,72140,2
13,4,CFG_RMUX13,45,72256,2
13,4,CFG_RMUX13,46,72140,1
13,4,CFG_RMUX13,47,72141,128
13,4,CFG_RMUX13,48,72257,128
13,4,CFG_RMUX13,49,72256,1
13,4,CFG_RMUX13,50,73068,8
13,4,CFG_RMUX13,51,73184,8
13,4,CFG_RMUX13,52,73068,4
13,4,CFG_RMUX13,53,73184,4
13,4,CFG_RMUX13,54,73068,2
13,4,CFG_RMUX13,55,73184,2
13,4,CFG_RMUX13,56,73068,1
13,4,CFG_RMUX13,57,73069,128
13,4,CFG_RMUX13,58,73185,128
13,4,CFG_RMUX13,59,73184,1
13,4,CFG_RMUX14,0,73301,4
13,4,CFG_RMUX14,1,73417,4
13,4,CFG_RMUX14,2,73301,8
13,4,CFG_RMUX14,3,73417,8
13,4,CFG_RMUX14,4,73301,16
13,4,CFG_RMUX14,5,73417,16
13,4,CFG_RMUX14,6,73301,32
13,4,CFG_RMUX14,7,73301,64
13,4,CFG_RMUX14,8,73417,64
13,4,CFG_RMUX14,9,73417,32
13,4,CFG_RMUX14,10,72373,4
13,4,CFG_RMUX14,11,72489,4
13,4,CFG_RMUX14,12,72373,8
13,4,CFG_RMUX14,13,72489,8
13,4,CFG_RMUX14,14,72373,16
13,4,CFG_RMUX14,15,72489,16
13,4,CFG_RMUX14,16,72373,32
13,4,CFG_RMUX14,17,72373,64
13,4,CFG_RMUX14,18,72489,64
13,4,CFG_RMUX14,19,72489,32
13,4,CFG_RMUX14,20,73300,8
13,4,CFG_RMUX14,21,73416,8
13,4,CFG_RMUX14,22,73300,4
13,4,CFG_RMUX14,23,73416,4
13,4,CFG_RMUX14,24,73300,2
13,4,CFG_RMUX14,25,73416,2
13,4,CFG_RMUX14,26,73300,1
13,4,CFG_RMUX14,27,73301,128
13,4,CFG_RMUX14,28,73417,128
13,4,CFG_RMUX14,29,73416,1
13,4,CFG_RMUX14,30,72372,8
13,4,CFG_RMUX14,31,72488,8
13,4,CFG_RMUX14,32,72372,4
13,4,CFG_RMUX14,33,72488,4
13,4,CFG_RMUX14,34,72372,2
13,4,CFG_RMUX14,35,72488,2
13,4,CFG_RMUX14,36,72372,1
13,4,CFG_RMUX14,37,72373,128
13,4,CFG_RMUX14,38,72489,128
13,4,CFG_RMUX14,39,72488,1
13,4,CFG_RMUX14,40,73301,2
13,4,CFG_RMUX14,41,73417,2
13,4,CFG_RMUX14,42,73301,1
13,4,CFG_RMUX14,43,73417,1
13,4,CFG_RMUX14,44,73302,128
13,4,CFG_RMUX14,45,73418,128
13,4,CFG_RMUX14,46,73302,64
13,4,CFG_RMUX14,47,73302,32
13,4,CFG_RMUX14,48,73418,32
13,4,CFG_RMUX14,49,73418,64
13,4,CFG_RMUX14,50,72373,2
13,4,CFG_RMUX14,51,72489,2
13,4,CFG_RMUX14,52,72373,1
13,4,CFG_RMUX14,53,72489,1
13,4,CFG_RMUX14,54,72374,128
13,4,CFG_RMUX14,55,72490,128
13,4,CFG_RMUX14,56,72374,64
13,4,CFG_RMUX14,57,72374,32
13,4,CFG_RMUX14,58,72490,32
13,4,CFG_RMUX14,59,72490,64
13,4,CFG_RMUX15,0,73533,4
13,4,CFG_RMUX15,1,73649,4
13,4,CFG_RMUX15,2,73533,8
13,4,CFG_RMUX15,3,73649,8
13,4,CFG_RMUX15,4,73533,16
13,4,CFG_RMUX15,5,73649,16
13,4,CFG_RMUX15,6,73533,32
13,4,CFG_RMUX15,7,73533,64
13,4,CFG_RMUX15,8,73649,64
13,4,CFG_RMUX15,9,73649,32
13,4,CFG_RMUX15,10,72605,4
13,4,CFG_RMUX15,11,72721,4
13,4,CFG_RMUX15,12,72605,8
13,4,CFG_RMUX15,13,72721,8
13,4,CFG_RMUX15,14,72605,16
13,4,CFG_RMUX15,15,72721,16
13,4,CFG_RMUX15,16,72605,32
13,4,CFG_RMUX15,17,72605,64
13,4,CFG_RMUX15,18,72721,64
13,4,CFG_RMUX15,19,72721,32
13,4,CFG_RMUX15,20,73532,8
13,4,CFG_RMUX15,21,73648,8
13,4,CFG_RMUX15,22,73532,4
13,4,CFG_RMUX15,23,73648,4
13,4,CFG_RMUX15,24,73532,2
13,4,CFG_RMUX15,25,73648,2
13,4,CFG_RMUX15,26,73532,1
13,4,CFG_RMUX15,27,73533,128
13,4,CFG_RMUX15,28,73649,128
13,4,CFG_RMUX15,29,73648,1
13,4,CFG_RMUX15,30,72604,8
13,4,CFG_RMUX15,31,72720,8
13,4,CFG_RMUX15,32,72604,4
13,4,CFG_RMUX15,33,72720,4
13,4,CFG_RMUX15,34,72604,2
13,4,CFG_RMUX15,35,72720,2
13,4,CFG_RMUX15,36,72604,1
13,4,CFG_RMUX15,37,72605,128
13,4,CFG_RMUX15,38,72721,128
13,4,CFG_RMUX15,39,72720,1
13,4,CFG_RMUX15,40,73533,2
13,4,CFG_RMUX15,41,73649,2
13,4,CFG_RMUX15,42,73533,1
13,4,CFG_RMUX15,43,73649,1
13,4,CFG_RMUX15,44,73534,128
13,4,CFG_RMUX15,45,73650,128
13,4,CFG_RMUX15,46,73534,64
13,4,CFG_RMUX15,47,73534,32
13,4,CFG_RMUX15,48,73650,32
13,4,CFG_RMUX15,49,73650,64
13,4,CFG_RMUX15,50,72605,2
13,4,CFG_RMUX15,51,72721,2
13,4,CFG_RMUX15,52,72605,1
13,4,CFG_RMUX15,53,72721,1
13,4,CFG_RMUX15,54,72606,128
13,4,CFG_RMUX15,55,72722,128
13,4,CFG_RMUX15,56,72606,64
13,4,CFG_RMUX15,57,72606,32
13,4,CFG_RMUX15,58,72722,32
13,4,CFG_RMUX15,59,72722,64
13,4,CFG_RMUX2,0,67269,4
13,4,CFG_RMUX2,1,67385,4
13,4,CFG_RMUX2,2,67269,8
13,4,CFG_RMUX2,3,67385,8
13,4,CFG_RMUX2,4,67269,16
13,4,CFG_RMUX2,5,67385,16
13,4,CFG_RMUX2,6,67269,32
13,4,CFG_RMUX2,7,67269,64
13,4,CFG_RMUX2,8,67385,64
13,4,CFG_RMUX2,9,67385,32
13,4,CFG_RMUX2,10,66341,4
13,4,CFG_RMUX2,11,66457,4
13,4,CFG_RMUX2,12,66341,8
13,4,CFG_RMUX2,13,66457,8
13,4,CFG_RMUX2,14,66341,16
13,4,CFG_RMUX2,15,66457,16
13,4,CFG_RMUX2,16,66341,32
13,4,CFG_RMUX2,17,66341,64
13,4,CFG_RMUX2,18,66457,64
13,4,CFG_RMUX2,19,66457,32
13,4,CFG_RMUX2,20,67268,8
13,4,CFG_RMUX2,21,67384,8
13,4,CFG_RMUX2,22,67268,4
13,4,CFG_RMUX2,23,67384,4
13,4,CFG_RMUX2,24,67268,2
13,4,CFG_RMUX2,25,67384,2
13,4,CFG_RMUX2,26,67268,1
13,4,CFG_RMUX2,27,67269,128
13,4,CFG_RMUX2,28,67385,128
13,4,CFG_RMUX2,29,67384,1
13,4,CFG_RMUX2,30,66340,8
13,4,CFG_RMUX2,31,66456,8
13,4,CFG_RMUX2,32,66340,4
13,4,CFG_RMUX2,33,66456,4
13,4,CFG_RMUX2,34,66340,2
13,4,CFG_RMUX2,35,66456,2
13,4,CFG_RMUX2,36,66340,1
13,4,CFG_RMUX2,37,66341,128
13,4,CFG_RMUX2,38,66457,128
13,4,CFG_RMUX2,39,66456,1
13,4,CFG_RMUX2,40,67269,2
13,4,CFG_RMUX2,41,67385,2
13,4,CFG_RMUX2,42,67269,1
13,4,CFG_RMUX2,43,67385,1
13,4,CFG_RMUX2,44,67270,128
13,4,CFG_RMUX2,45,67386,128
13,4,CFG_RMUX2,46,67270,64
13,4,CFG_RMUX2,47,67270,32
13,4,CFG_RMUX2,48,67386,32
13,4,CFG_RMUX2,49,67386,64
13,4,CFG_RMUX2,50,66341,2
13,4,CFG_RMUX2,51,66457,2
13,4,CFG_RMUX2,52,66341,1
13,4,CFG_RMUX2,53,66457,1
13,4,CFG_RMUX2,54,66342,128
13,4,CFG_RMUX2,55,66458,128
13,4,CFG_RMUX2,56,66342,64
13,4,CFG_RMUX2,57,66342,32
13,4,CFG_RMUX2,58,66458,32
13,4,CFG_RMUX2,59,66458,64
13,4,CFG_RMUX3,0,67501,4
13,4,CFG_RMUX3,1,67617,4
13,4,CFG_RMUX3,2,67501,8
13,4,CFG_RMUX3,3,67617,8
13,4,CFG_RMUX3,4,67501,16
13,4,CFG_RMUX3,5,67617,16
13,4,CFG_RMUX3,6,67501,32
13,4,CFG_RMUX3,7,67501,64
13,4,CFG_RMUX3,8,67617,64
13,4,CFG_RMUX3,9,67617,32
13,4,CFG_RMUX3,10,66573,4
13,4,CFG_RMUX3,11,66689,4
13,4,CFG_RMUX3,12,66573,8
13,4,CFG_RMUX3,13,66689,8
13,4,CFG_RMUX3,14,66573,16
13,4,CFG_RMUX3,15,66689,16
13,4,CFG_RMUX3,16,66573,32
13,4,CFG_RMUX3,17,66573,64
13,4,CFG_RMUX3,18,66689,64
13,4,CFG_RMUX3,19,66689,32
13,4,CFG_RMUX3,20,67500,8
13,4,CFG_RMUX3,21,67616,8
13,4,CFG_RMUX3,22,67500,4
13,4,CFG_RMUX3,23,67616,4
13,4,CFG_RMUX3,24,67500,2
13,4,CFG_RMUX3,25,67616,2
13,4,CFG_RMUX3,26,67500,1
13,4,CFG_RMUX3,27,67501,128
13,4,CFG_RMUX3,28,67617,128
13,4,CFG_RMUX3,29,67616,1
13,4,CFG_RMUX3,30,66572,8
13,4,CFG_RMUX3,31,66688,8
13,4,CFG_RMUX3,32,66572,4
13,4,CFG_RMUX3,33,66688,4
13,4,CFG_RMUX3,34,66572,2
13,4,CFG_RMUX3,35,66688,2
13,4,CFG_RMUX3,36,66572,1
13,4,CFG_RMUX3,37,66573,128
13,4,CFG_RMUX3,38,66689,128
13,4,CFG_RMUX3,39,66688,1
13,4,CFG_RMUX3,40,67501,2
13,4,CFG_RMUX3,41,67617,2
13,4,CFG_RMUX3,42,67501,1
13,4,CFG_RMUX3,43,67617,1
13,4,CFG_RMUX3,44,67502,128
13,4,CFG_RMUX3,45,67618,128
13,4,CFG_RMUX3,46,67502,64
13,4,CFG_RMUX3,47,67502,32
13,4,CFG_RMUX3,48,67618,32
13,4,CFG_RMUX3,49,67618,64
13,4,CFG_RMUX3,50,66573,2
13,4,CFG_RMUX3,51,66689,2
13,4,CFG_RMUX3,52,66573,1
13,4,CFG_RMUX3,53,66689,1
13,4,CFG_RMUX3,54,66574,128
13,4,CFG_RMUX3,55,66690,128
13,4,CFG_RMUX3,56,66574,64
13,4,CFG_RMUX3,57,66574,32
13,4,CFG_RMUX3,58,66690,32
13,4,CFG_RMUX3,59,66690,64
13,4,CFG_RMUX4,0,67733,2
13,4,CFG_RMUX4,1,67849,2
13,4,CFG_RMUX4,2,67733,1
13,4,CFG_RMUX4,3,67849,1
13,4,CFG_RMUX4,4,67734,128
13,4,CFG_RMUX4,5,67850,128
13,4,CFG_RMUX4,6,67734,64
13,4,CFG_RMUX4,7,67734,32
13,4,CFG_RMUX4,8,67850,32
13,4,CFG_RMUX4,9,67850,64
13,4,CFG_RMUX4,10,68661,2
13,4,CFG_RMUX4,11,68777,2
13,4,CFG_RMUX4,12,68661,1
13,4,CFG_RMUX4,13,68777,1
13,4,CFG_RMUX4,14,68662,128
13,4,CFG_RMUX4,15,68778,128
13,4,CFG_RMUX4,16,68662,64
13,4,CFG_RMUX4,17,68662,32
13,4,CFG_RMUX4,18,68778,32
13,4,CFG_RMUX4,19,68778,64
13,4,CFG_RMUX4,20,67733,4
13,4,CFG_RMUX4,21,67849,4
13,4,CFG_RMUX4,22,67733,8
13,4,CFG_RMUX4,23,67849,8
13,4,CFG_RMUX4,24,67733,16
13,4,CFG_RMUX4,25,67849,16
13,4,CFG_RMUX4,26,67733,32
13,4,CFG_RMUX4,27,67733,64
13,4,CFG_RMUX4,28,67849,64
13,4,CFG_RMUX4,29,67849,32
13,4,CFG_RMUX4,30,68661,4
13,4,CFG_RMUX4,31,68777,4
13,4,CFG_RMUX4,32,68661,8
13,4,CFG_RMUX4,33,68777,8
13,4,CFG_RMUX4,34,68661,16
13,4,CFG_RMUX4,35,68777,16
13,4,CFG_RMUX4,36,68661,32
13,4,CFG_RMUX4,37,68661,64
13,4,CFG_RMUX4,38,68777,64
13,4,CFG_RMUX4,39,68777,32
13,4,CFG_RMUX4,40,67732,8
13,4,CFG_RMUX4,41,67848,8
13,4,CFG_RMUX4,42,67732,4
13,4,CFG_RMUX4,43,67848,4
13,4,CFG_RMUX4,44,67732,2
13,4,CFG_RMUX4,45,67848,2
13,4,CFG_RMUX4,46,67732,1
13,4,CFG_RMUX4,47,67733,128
13,4,CFG_RMUX4,48,67849,128
13,4,CFG_RMUX4,49,67848,1
13,4,CFG_RMUX4,50,68660,8
13,4,CFG_RMUX4,51,68776,8
13,4,CFG_RMUX4,52,68660,4
13,4,CFG_RMUX4,53,68776,4
13,4,CFG_RMUX4,54,68660,2
13,4,CFG_RMUX4,55,68776,2
13,4,CFG_RMUX4,56,68660,1
13,4,CFG_RMUX4,57,68661,128
13,4,CFG_RMUX4,58,68777,128
13,4,CFG_RMUX4,59,68776,1
13,4,CFG_RMUX5,0,67965,2
13,4,CFG_RMUX5,1,68081,2
13,4,CFG_RMUX5,2,67965,1
13,4,CFG_RMUX5,3,68081,1
13,4,CFG_RMUX5,4,67966,128
13,4,CFG_RMUX5,5,68082,128
13,4,CFG_RMUX5,6,67966,64
13,4,CFG_RMUX5,7,67966,32
13,4,CFG_RMUX5,8,68082,32
13,4,CFG_RMUX5,9,68082,64
13,4,CFG_RMUX5,10,68893,2
13,4,CFG_RMUX5,11,69009,2
13,4,CFG_RMUX5,12,68893,1
13,4,CFG_RMUX5,13,69009,1
13,4,CFG_RMUX5,14,68894,128
13,4,CFG_RMUX5,15,69010,128
13,4,CFG_RMUX5,16,68894,64
13,4,CFG_RMUX5,17,68894,32
13,4,CFG_RMUX5,18,69010,32
13,4,CFG_RMUX5,19,69010,64
13,4,CFG_RMUX5,20,67965,4
13,4,CFG_RMUX5,21,68081,4
13,4,CFG_RMUX5,22,67965,8
13,4,CFG_RMUX5,23,68081,8
13,4,CFG_RMUX5,24,67965,16
13,4,CFG_RMUX5,25,68081,16
13,4,CFG_RMUX5,26,67965,32
13,4,CFG_RMUX5,27,67965,64
13,4,CFG_RMUX5,28,68081,64
13,4,CFG_RMUX5,29,68081,32
13,4,CFG_RMUX5,30,68893,4
13,4,CFG_RMUX5,31,69009,4
13,4,CFG_RMUX5,32,68893,8
13,4,CFG_RMUX5,33,69009,8
13,4,CFG_RMUX5,34,68893,16
13,4,CFG_RMUX5,35,69009,16
13,4,CFG_RMUX5,36,68893,32
13,4,CFG_RMUX5,37,68893,64
13,4,CFG_RMUX5,38,69009,64
13,4,CFG_RMUX5,39,69009,32
13,4,CFG_RMUX5,40,67964,8
13,4,CFG_RMUX5,41,68080,8
13,4,CFG_RMUX5,42,67964,4
13,4,CFG_RMUX5,43,68080,4
13,4,CFG_RMUX5,44,67964,2
13,4,CFG_RMUX5,45,68080,2
13,4,CFG_RMUX5,46,67964,1
13,4,CFG_RMUX5,47,67965,128
13,4,CFG_RMUX5,48,68081,128
13,4,CFG_RMUX5,49,68080,1
13,4,CFG_RMUX5,50,68892,8
13,4,CFG_RMUX5,51,69008,8
13,4,CFG_RMUX5,52,68892,4
13,4,CFG_RMUX5,53,69008,4
13,4,CFG_RMUX5,54,68892,2
13,4,CFG_RMUX5,55,69008,2
13,4,CFG_RMUX5,56,68892,1
13,4,CFG_RMUX5,57,68893,128
13,4,CFG_RMUX5,58,69009,128
13,4,CFG_RMUX5,59,69008,1
13,4,CFG_RMUX6,0,69125,4
13,4,CFG_RMUX6,1,69241,4
13,4,CFG_RMUX6,2,69125,8
13,4,CFG_RMUX6,3,69241,8
13,4,CFG_RMUX6,4,69125,16
13,4,CFG_RMUX6,5,69241,16
13,4,CFG_RMUX6,6,69125,32
13,4,CFG_RMUX6,7,69125,64
13,4,CFG_RMUX6,8,69241,64
13,4,CFG_RMUX6,9,69241,32
13,4,CFG_RMUX6,10,68197,4
13,4,CFG_RMUX6,11,68313,4
13,4,CFG_RMUX6,12,68197,8
13,4,CFG_RMUX6,13,68313,8
13,4,CFG_RMUX6,14,68197,16
13,4,CFG_RMUX6,15,68313,16
13,4,CFG_RMUX6,16,68197,32
13,4,CFG_RMUX6,17,68197,64
13,4,CFG_RMUX6,18,68313,64
13,4,CFG_RMUX6,19,68313,32
13,4,CFG_RMUX6,20,69124,8
13,4,CFG_RMUX6,21,69240,8
13,4,CFG_RMUX6,22,69124,4
13,4,CFG_RMUX6,23,69240,4
13,4,CFG_RMUX6,24,69124,2
13,4,CFG_RMUX6,25,69240,2
13,4,CFG_RMUX6,26,69124,1
13,4,CFG_RMUX6,27,69125,128
13,4,CFG_RMUX6,28,69241,128
13,4,CFG_RMUX6,29,69240,1
13,4,CFG_RMUX6,30,68196,8
13,4,CFG_RMUX6,31,68312,8
13,4,CFG_RMUX6,32,68196,4
13,4,CFG_RMUX6,33,68312,4
13,4,CFG_RMUX6,34,68196,2
13,4,CFG_RMUX6,35,68312,2
13,4,CFG_RMUX6,36,68196,1
13,4,CFG_RMUX6,37,68197,128
13,4,CFG_RMUX6,38,68313,128
13,4,CFG_RMUX6,39,68312,1
13,4,CFG_RMUX6,40,69125,2
13,4,CFG_RMUX6,41,69241,2
13,4,CFG_RMUX6,42,69125,1
13,4,CFG_RMUX6,43,69241,1
13,4,CFG_RMUX6,44,69126,128
13,4,CFG_RMUX6,45,69242,128
13,4,CFG_RMUX6,46,69126,64
13,4,CFG_RMUX6,47,69126,32
13,4,CFG_RMUX6,48,69242,32
13,4,CFG_RMUX6,49,69242,64
13,4,CFG_RMUX6,50,68197,2
13,4,CFG_RMUX6,51,68313,2
13,4,CFG_RMUX6,52,68197,1
13,4,CFG_RMUX6,53,68313,1
13,4,CFG_RMUX6,54,68198,128
13,4,CFG_RMUX6,55,68314,128
13,4,CFG_RMUX6,56,68198,64
13,4,CFG_RMUX6,57,68198,32
13,4,CFG_RMUX6,58,68314,32
13,4,CFG_RMUX6,59,68314,64
13,4,CFG_RMUX7,0,69357,4
13,4,CFG_RMUX7,1,69473,4
13,4,CFG_RMUX7,2,69357,8
13,4,CFG_RMUX7,3,69473,8
13,4,CFG_RMUX7,4,69357,16
13,4,CFG_RMUX7,5,69473,16
13,4,CFG_RMUX7,6,69357,32
13,4,CFG_RMUX7,7,69357,64
13,4,CFG_RMUX7,8,69473,64
13,4,CFG_RMUX7,9,69473,32
13,4,CFG_RMUX7,10,68429,4
13,4,CFG_RMUX7,11,68545,4
13,4,CFG_RMUX7,12,68429,8
13,4,CFG_RMUX7,13,68545,8
13,4,CFG_RMUX7,14,68429,16
13,4,CFG_RMUX7,15,68545,16
13,4,CFG_RMUX7,16,68429,32
13,4,CFG_RMUX7,17,68429,64
13,4,CFG_RMUX7,18,68545,64
13,4,CFG_RMUX7,19,68545,32
13,4,CFG_RMUX7,20,69356,8
13,4,CFG_RMUX7,21,69472,8
13,4,CFG_RMUX7,22,69356,4
13,4,CFG_RMUX7,23,69472,4
13,4,CFG_RMUX7,24,69356,2
13,4,CFG_RMUX7,25,69472,2
13,4,CFG_RMUX7,26,69356,1
13,4,CFG_RMUX7,27,69357,128
13,4,CFG_RMUX7,28,69473,128
13,4,CFG_RMUX7,29,69472,1
13,4,CFG_RMUX7,30,68428,8
13,4,CFG_RMUX7,31,68544,8
13,4,CFG_RMUX7,32,68428,4
13,4,CFG_RMUX7,33,68544,4
13,4,CFG_RMUX7,34,68428,2
13,4,CFG_RMUX7,35,68544,2
13,4,CFG_RMUX7,36,68428,1
13,4,CFG_RMUX7,37,68429,128
13,4,CFG_RMUX7,38,68545,128
13,4,CFG_RMUX7,39,68544,1
13,4,CFG_RMUX7,40,69357,2
13,4,CFG_RMUX7,41,69473,2
13,4,CFG_RMUX7,42,69357,1
13,4,CFG_RMUX7,43,69473,1
13,4,CFG_RMUX7,44,69358,128
13,4,CFG_RMUX7,45,69474,128
13,4,CFG_RMUX7,46,69358,64
13,4,CFG_RMUX7,47,69358,32
13,4,CFG_RMUX7,48,69474,32
13,4,CFG_RMUX7,49,69474,64
13,4,CFG_RMUX7,50,68429,2
13,4,CFG_RMUX7,51,68545,2
13,4,CFG_RMUX7,52,68429,1
13,4,CFG_RMUX7,53,68545,1
13,4,CFG_RMUX7,54,68430,128
13,4,CFG_RMUX7,55,68546,128
13,4,CFG_RMUX7,56,68430,64
13,4,CFG_RMUX7,57,68430,32
13,4,CFG_RMUX7,58,68546,32
13,4,CFG_RMUX7,59,68546,64
13,4,CFG_RMUX8,0,70053,2
13,4,CFG_RMUX8,1,70169,2
13,4,CFG_RMUX8,2,70053,1
13,4,CFG_RMUX8,3,70169,1
13,4,CFG_RMUX8,4,70054,128
13,4,CFG_RMUX8,5,70170,128
13,4,CFG_RMUX8,6,70054,64
13,4,CFG_RMUX8,7,70054,32
13,4,CFG_RMUX8,8,70170,32
13,4,CFG_RMUX8,9,70170,64
13,4,CFG_RMUX8,10,70981,2
13,4,CFG_RMUX8,11,71097,2
13,4,CFG_RMUX8,12,70981,1
13,4,CFG_RMUX8,13,71097,1
13,4,CFG_RMUX8,14,70982,128
13,4,CFG_RMUX8,15,71098,128
13,4,CFG_RMUX8,16,70982,64
13,4,CFG_RMUX8,17,70982,32
13,4,CFG_RMUX8,18,71098,32
13,4,CFG_RMUX8,19,71098,64
13,4,CFG_RMUX8,20,70053,4
13,4,CFG_RMUX8,21,70169,4
13,4,CFG_RMUX8,22,70053,8
13,4,CFG_RMUX8,23,70169,8
13,4,CFG_RMUX8,24,70053,16
13,4,CFG_RMUX8,25,70169,16
13,4,CFG_RMUX8,26,70053,32
13,4,CFG_RMUX8,27,70053,64
13,4,CFG_RMUX8,28,70169,64
13,4,CFG_RMUX8,29,70169,32
13,4,CFG_RMUX8,30,70981,4
13,4,CFG_RMUX8,31,71097,4
13,4,CFG_RMUX8,32,70981,8
13,4,CFG_RMUX8,33,71097,8
13,4,CFG_RMUX8,34,70981,16
13,4,CFG_RMUX8,35,71097,16
13,4,CFG_RMUX8,36,70981,32
13,4,CFG_RMUX8,37,70981,64
13,4,CFG_RMUX8,38,71097,64
13,4,CFG_RMUX8,39,71097,32
13,4,CFG_RMUX8,40,70052,8
13,4,CFG_RMUX8,41,70168,8
13,4,CFG_RMUX8,42,70052,4
13,4,CFG_RMUX8,43,70168,4
13,4,CFG_RMUX8,44,70052,2
13,4,CFG_RMUX8,45,70168,2
13,4,CFG_RMUX8,46,70052,1
13,4,CFG_RMUX8,47,70053,128
13,4,CFG_RMUX8,48,70169,128
13,4,CFG_RMUX8,49,70168,1
13,4,CFG_RMUX8,50,70980,8
13,4,CFG_RMUX8,51,71096,8
13,4,CFG_RMUX8,52,70980,4
13,4,CFG_RMUX8,53,71096,4
13,4,CFG_RMUX8,54,70980,2
13,4,CFG_RMUX8,55,71096,2
13,4,CFG_RMUX8,56,70980,1
13,4,CFG_RMUX8,57,70981,128
13,4,CFG_RMUX8,58,71097,128
13,4,CFG_RMUX8,59,71096,1
13,4,CFG_RMUX9,0,70285,2
13,4,CFG_RMUX9,1,70401,2
13,4,CFG_RMUX9,2,70285,1
13,4,CFG_RMUX9,3,70401,1
13,4,CFG_RMUX9,4,70286,128
13,4,CFG_RMUX9,5,70402,128
13,4,CFG_RMUX9,6,70286,64
13,4,CFG_RMUX9,7,70286,32
13,4,CFG_RMUX9,8,70402,32
13,4,CFG_RMUX9,9,70402,64
13,4,CFG_RMUX9,10,71213,2
13,4,CFG_RMUX9,11,71329,2
13,4,CFG_RMUX9,12,71213,1
13,4,CFG_RMUX9,13,71329,1
13,4,CFG_RMUX9,14,71214,128
13,4,CFG_RMUX9,15,71330,128
13,4,CFG_RMUX9,16,71214,64
13,4,CFG_RMUX9,17,71214,32
13,4,CFG_RMUX9,18,71330,32
13,4,CFG_RMUX9,19,71330,64
13,4,CFG_RMUX9,20,70285,4
13,4,CFG_RMUX9,21,70401,4
13,4,CFG_RMUX9,22,70285,8
13,4,CFG_RMUX9,23,70401,8
13,4,CFG_RMUX9,24,70285,16
13,4,CFG_RMUX9,25,70401,16
13,4,CFG_RMUX9,26,70285,32
13,4,CFG_RMUX9,27,70285,64
13,4,CFG_RMUX9,28,70401,64
13,4,CFG_RMUX9,29,70401,32
13,4,CFG_RMUX9,30,71213,4
13,4,CFG_RMUX9,31,71329,4
13,4,CFG_RMUX9,32,71213,8
13,4,CFG_RMUX9,33,71329,8
13,4,CFG_RMUX9,34,71213,16
13,4,CFG_RMUX9,35,71329,16
13,4,CFG_RMUX9,36,71213,32
13,4,CFG_RMUX9,37,71213,64
13,4,CFG_RMUX9,38,71329,64
13,4,CFG_RMUX9,39,71329,32
13,4,CFG_RMUX9,40,70284,8
13,4,CFG_RMUX9,41,70400,8
13,4,CFG_RMUX9,42,70284,4
13,4,CFG_RMUX9,43,70400,4
13,4,CFG_RMUX9,44,70284,2
13,4,CFG_RMUX9,45,70400,2
13,4,CFG_RMUX9,46,70284,1
13,4,CFG_RMUX9,47,70285,128
13,4,CFG_RMUX9,48,70401,128
13,4,CFG_RMUX9,49,70400,1
13,4,CFG_RMUX9,50,71212,8
13,4,CFG_RMUX9,51,71328,8
13,4,CFG_RMUX9,52,71212,4
13,4,CFG_RMUX9,53,71328,4
13,4,CFG_RMUX9,54,71212,2
13,4,CFG_RMUX9,55,71328,2
13,4,CFG_RMUX9,56,71212,1
13,4,CFG_RMUX9,57,71213,128
13,4,CFG_RMUX9,58,71329,128
13,4,CFG_RMUX9,59,71328,1
13,4,CFG_RSEN_DLY,0,67382,64
13,4,CFG_RSEN_DLY,1,68542,64
13,4,CFG_SELOUT_A,0,69238,64
13,4,CFG_SELOUT_B,0,70398,128
13,4,CFG_SEL_WRITHU_A,0,66918,128
13,4,CFG_SEL_WRITHU_B,0,72718,64
13,4,CFG_SeamMUX,0,69590,128
13,4,CFG_SeamMUX,1,69589,1
13,4,CFG_SeamMUX,2,69589,2
13,4,CFG_SeamMUX,3,69589,4
13,4,CFG_SeamMUX,4,69589,8
13,4,CFG_SeamMUX,5,69589,16
13,4,CFG_SeamMUX,6,69938,128
13,4,CFG_SeamMUX,7,69937,1
13,4,CFG_SeamMUX,8,69937,2
13,4,CFG_SeamMUX,9,69937,4
13,4,CFG_SeamMUX,10,69937,8
13,4,CFG_SeamMUX,11,69937,16
13,4,CFG_SeamMUX,12,69589,32
13,4,CFG_SeamMUX,13,69589,64
13,4,CFG_SeamMUX,14,69589,128
13,4,CFG_SeamMUX,15,69588,1
13,4,CFG_SeamMUX,16,69588,2
13,4,CFG_SeamMUX,17,69588,4
13,4,CFG_SeamMUX,18,69937,32
13,4,CFG_SeamMUX,19,69937,64
13,4,CFG_SeamMUX,20,69937,128
13,4,CFG_SeamMUX,21,69936,1
13,4,CFG_SeamMUX,22,69936,2
13,4,CFG_SeamMUX,23,69936,4
13,4,CFG_SeamMUX,24,68894,16
13,4,CFG_SeamMUX,25,69010,16
13,4,CFG_SeamMUX,26,69126,16
13,4,CFG_SeamMUX,27,69242,16
13,4,CFG_SeamMUX,28,69358,16
13,4,CFG_SeamMUX,29,69474,16
13,4,CFG_SeamMUX,30,70634,16
13,4,CFG_SeamMUX,31,70518,16
13,4,CFG_SeamMUX,32,70402,16
13,4,CFG_SeamMUX,33,70286,16
13,4,CFG_SeamMUX,34,70170,16
13,4,CFG_SeamMUX,35,70054,16
13,4,CFG_TMUX,0,66106,1
13,4,CFG_TMUX,1,66222,1
13,4,CFG_TMUX,2,66106,2
13,4,CFG_TMUX,3,66222,2
